,Ativo,Tipo de opcao,Vencimento,DU,DC,Delta,Vol,Data
6310,IBOV11,V,20170412,110,159,-10,26.895476371355468,20161104
6311,IBOV11,V,20170412,110,159,-25,24.464942908161913,20161104
6312,IBOV11,V,20170412,110,159,-37,23.56996305461507,20161104
6313,IBOV11,V,20170412,110,159,-50,22.974315193805534,20161104
6314,IBOV11,V,20170412,110,159,-63,22.57951919924381,20161104
6315,IBOV11,V,20170412,110,159,-75,22.344236745229868,20161104
6316,IBOV11,V,20170412,110,159,-90,22.371496579035014,20161104
6317,IBOV11,V,20170412,110,159,-99,25.01289666455705,20161104
6318,IBOV11,C,20170614,152,222,1,23.03296193334973,20161104
6319,IBOV11,C,20170614,152,222,10,20.54680742610799,20161104
6320,IBOV11,C,20170614,152,222,25,20.502397754953567,20161104
6321,IBOV11,C,20170614,152,222,37,20.70912395716732,20161104
6322,IBOV11,C,20170614,152,222,50,21.06161507370416,20161104
6323,IBOV11,C,20170614,152,222,63,21.59614495256392,20161104
6324,IBOV11,C,20170614,152,222,75,22.401457023624975,20161104
6325,IBOV11,C,20170614,152,222,90,24.604893457071746,20161104
6326,IBOV11,C,20170614,152,222,99,27.360811733815364,20161104
6327,IBOV11,V,20170614,152,222,-1,29.752960449550304,20161104
6328,IBOV11,V,20170614,152,222,-10,26.67759515523357,20161104
6329,IBOV11,V,20170614,152,222,-25,24.315934609621767,20161104
6330,IBOV11,V,20170614,152,222,-37,23.46033272369823,20161104
6331,IBOV11,V,20170614,152,222,-50,22.894340224538606,20161104
6332,IBOV11,V,20170614,152,222,-63,22.523562168044013,20161104
6333,IBOV11,V,20170614,152,222,-75,22.310718072803866,20161104
6334,IBOV11,V,20170614,152,222,-90,22.385040841545568,20161104
6335,IBOV11,V,20170614,152,222,-99,25.172154779429555,20161104
6336,IBOV11,C,20170816,196,285,1,23.17348045733525,20161104
6337,IBOV11,C,20170816,196,285,10,20.57396416981646,20161104
6338,IBOV11,C,20170816,196,285,25,20.492829975755747,20161104
6339,IBOV11,C,20170816,196,285,37,20.68240092772612,20161104
6340,IBOV11,C,20170816,196,285,50,21.016744195985673,20161104
