;Ativo;Tipo de opcao;Vencimento;DU;DC;Delta;Vol;Data
5310;IBOV11;C;20180117;11;15;1;16.51231233;20180102
5311;IBOV11;C;20180117;11;15;10;16.22084588;20180102
5312;IBOV11;C;20180117;11;15;25;16.27569506;20180102
5313;IBOV11;C;20180117;11;15;37;16.37932886;20180102
5314;IBOV11;C;20180117;11;15;50;16.53027403;20180102
5315;IBOV11;C;20180117;11;15;63;16.7317714;20180102
5316;IBOV11;C;20180117;11;15;75;16.99399241;20180102
5317;IBOV11;C;20180117;11;15;90;17.59854647;20180102
5318;IBOV11;C;20180117;11;15;99;19.08919974;20180102
5319;IBOV11;V;20180117;11;15;-1;22.51367225;20180102
5320;IBOV11;V;20180117;11;15;-10;20.30150294;20180102
5321;IBOV11;V;20180117;11;15;-25;18.53759399;20180102
5322;IBOV11;V;20180117;11;15;-37;17.94676137;20180102
5323;IBOV11;V;20180117;11;15;-50;17.60318772;20180102
5324;IBOV11;V;20180117;11;15;-63;17.44038078;20180102
5325;IBOV11;V;20180117;11;15;-75;17.44791607;20180102
5326;IBOV11;V;20180117;11;15;-90;17.9925502;20180102
5327;IBOV11;V;20180117;11;15;-99;20.6672083;20180102
5328;IBOV11;C;20180214;29;43;1;16.87073911;20180102
5329;IBOV11;C;20180214;29;43;10;17.36895789;20180102
5330;IBOV11;C;20180214;29;43;25;17.78818691;20180102
5331;IBOV11;C;20180214;29;43;37;18.06873675;20180102
5332;IBOV11;C;20180214;29;43;50;18.37170721;20180102
5333;IBOV11;C;20180214;29;43;63;18.70635228;20180102
5334;IBOV11;C;20180214;29;43;75;19.08619624;20180102
5335;IBOV11;C;20180214;29;43;90;19.84876203;20180102
5336;IBOV11;C;20180214;29;43;99;21.45133123;20180102
5337;IBOV11;V;20180214;29;43;-1;26.97744685;20180102
5338;IBOV11;V;20180214;29;43;-10;22.29728852;20180102
5339;IBOV11;V;20180214;29;43;-25;20.58590303;20180102
5340;IBOV11;V;20180214;29;43;-37;19.89885831;20180102
5341;IBOV11;V;20180214;29;43;-50;19.41153846;20180102
5342;IBOV11;V;20180214;29;43;-63;19.09238882;20180102
5343;IBOV11;V;20180214;29;43;-75;18.9347671;20180102
5344;IBOV11;V;20180214;29;43;-90;19.08030087;20180102
5345;IBOV11;V;20180214;29;43;-99;20.65260615;20180102
5346;IBOV11;C;20180314;49;71;1;20.76048468;20180102
5347;IBOV11;C;20180314;49;71;10;18.8455183;20180102
5348;IBOV11;C;20180314;49;71;25;18.9168704;20180102
5349;IBOV11;C;20180314;49;71;37;19.1624737;20180102
5350;IBOV11;C;20180314;49;71;50;19.54733053;20180102
5351;IBOV11;C;20180314;49;71;63;20.11477297;20180102
5352;IBOV11;C;20180314;49;71;75;20.95573762;20180102
5353;IBOV11;C;20180314;49;71;90;23.13701004;20180102
5354;IBOV11;C;20180314;49;71;99;25.29837777;20180102
5355;IBOV11;V;20180314;49;71;-1;27.5062098;20180102
5356;IBOV11;V;20180314;49;71;-10;25.06279392;20180102
5357;IBOV11;V;20180314;49;71;-25;22.59867845;20180102
5358;IBOV11;V;20180314;49;71;-37;21.67254669;20180102
5359;IBOV11;V;20180314;49;71;-50;21.05919891;20180102
5360;IBOV11;V;20180314;49;71;-63;20.65378667;20180102
5361;IBOV11;V;20180314;49;71;-75;20.409841;20180102
5362;IBOV11;V;20180314;49;71;-90;20.41433471;20180102
5363;IBOV11;V;20180314;49;71;-99;22.91396043;20180102
5364;IBOV11;C;20180418;73;106;1;17.02699718;20180102
5365;IBOV11;C;20180418;73;106;10;18.00785223;20180102
5366;IBOV11;C;20180418;73;106;25;18.88582744;20180102
5367;IBOV11;C;20180418;73;106;37;19.48941231;20180102
5368;IBOV11;C;20180418;73;106;50;20.15317131;20180102
5369;IBOV11;C;20180418;73;106;63;20.89935287;20180102
5370;IBOV11;C;20180418;73;106;75;21.76174935;20180102
5371;IBOV11;C;20180418;73;106;90;23.53973321;20180102
5372;IBOV11;C;20180418;73;106;99;27.46933572;20180102
5373;IBOV11;V;20180418;73;106;-1;28.84692862;20180102
5374;IBOV11;V;20180418;73;106;-10;26.12289808;20180102
5375;IBOV11;V;20180418;73;106;-25;23.59634419;20180102
5376;IBOV11;V;20180418;73;106;-37;22.66516041;20180102
5377;IBOV11;V;20180418;73;106;-50;22.05206986;20180102
5378;IBOV11;V;20180418;73;106;-63;21.65103053;20180102
5379;IBOV11;V;20180418;73;106;-75;21.41753476;20180102
5380;IBOV11;V;20180418;73;106;-90;21.46914629;20180102
5381;IBOV11;V;20180418;73;106;-99;24.24038123;20180102
5382;IBOV11;C;20180516;92;134;1;22.21552915;20180102
5383;IBOV11;C;20180516;92;134;10;19.9914912;20180102
5384;IBOV11;C;20180516;92;134;25;20.00959869;20180102
5385;IBOV11;C;20180516;92;134;37;20.24078787;20180102
5386;IBOV11;C;20180516;92;134;50;20.61643149;20180102
5387;IBOV11;C;20180516;92;134;63;21.17724468;20180102
5388;IBOV11;C;20180516;92;134;75;22.01491689;20180102
5389;IBOV11;C;20180516;92;134;90;24.24897956;20180102
5390;IBOV11;C;20180516;92;134;99;26.74127801;20180102
5391;IBOV11;V;20180516;92;134;-1;29.39576005;20180102
5392;IBOV11;V;20180516;92;134;-10;26.51432214;20180102
5393;IBOV11;V;20180516;92;134;-25;23.98068416;20180102
5394;IBOV11;V;20180516;92;134;-37;23.05817184;20180102
5395;IBOV11;V;20180516;92;134;-50;22.45324477;20180102
5396;IBOV11;V;20180516;92;134;-63;22.06058917;20180102
5397;IBOV11;V;20180516;92;134;-75;21.837704;20180102
5398;IBOV11;V;20180516;92;134;-90;21.92273294;20180102
5399;IBOV11;V;20180516;92;134;-99;24.84661271;20180102
5400;IBOV11;C;20180613;111;162;1;18.15958183;20180102
5401;IBOV11;C;20180613;111;162;10;18.65983411;20180102
5402;IBOV11;C;20180613;111;162;25;19.48579833;20180102
5403;IBOV11;C;20180613;111;162;37;20.13595125;20180102
5404;IBOV11;C;20180613;111;162;50;20.9001521;20180102
5405;IBOV11;C;20180613;111;162;63;21.80490671;20180102
5406;IBOV11;C;20180613;111;162;75;22.89710093;20180102
5407;IBOV11;C;20180613;111;162;90;25.26843184;20180102
5408;IBOV11;C;20180613;111;162;99;30.91895316;20180102
5409;IBOV11;V;20180613;111;162;-1;29.73920582;20180102
5410;IBOV11;V;20180613;111;162;-10;26.73167174;20180102
5411;IBOV11;V;20180613;111;162;-25;24.20643737;20180102
5412;IBOV11;V;20180613;111;162;-37;23.29642382;20180102
5413;IBOV11;V;20180613;111;162;-50;22.70192248;20180102
5414;IBOV11;V;20180613;111;162;-63;22.31891116;20180102
5415;IBOV11;V;20180613;111;162;-75;22.10696113;20180102
5416;IBOV11;V;20180613;111;162;-90;22.22272534;20180102
5417;IBOV11;V;20180613;111;162;-99;25.26951972;20180102
5418;IBOV11;C;20180718;136;197;1;22.88732418;20180102
5419;IBOV11;C;20180718;136;197;10;20.45898611;20180102
5420;IBOV11;C;20180718;136;197;25;20.42999053;20180102
5421;IBOV11;C;20180718;136;197;37;20.64318379;20180102
5422;IBOV11;C;20180718;136;197;50;21.0020926;20180102
5423;IBOV11;C;20180718;136;197;63;21.54416386;20180102
5424;IBOV11;C;20180718;136;197;75;22.3591019;20180102
5425;IBOV11;C;20180718;136;197;90;24.57581518;20180102
5426;IBOV11;C;20180718;136;197;99;27.27529186;20180102
5427;IBOV11;V;20180718;136;197;-1;30.02506888;20180102
5428;IBOV11;V;20180718;136;197;-10;26.88162887;20180102
5429;IBOV11;V;20180718;136;197;-25;24.37862806;20180102
5430;IBOV11;V;20180718;136;197;-37;23.48708076;20180102
5431;IBOV11;V;20180718;136;197;-50;22.90733814;20180102
5432;IBOV11;V;20180718;136;197;-63;22.53743465;20180102
5433;IBOV11;V;20180718;136;197;-75;22.33962142;20180102
5434;IBOV11;V;20180718;136;197;-90;22.49272997;20180102
5435;IBOV11;V;20180718;136;197;-99;25.67291867;20180102
5436;IBOV11;C;20180815;156;225;1;22.95855973;20180102
5437;IBOV11;C;20180815;156;225;10;20.47360467;20180102
5438;IBOV11;C;20180815;156;225;25;20.42685999;20180102
5439;IBOV11;C;20180815;156;225;37;20.63165266;20180102
5440;IBOV11;C;20180815;156;225;50;20.98160124;20180102
5441;IBOV11;C;20180815;156;225;63;21.51263351;20180102
5442;IBOV11;C;20180815;156;225;75;22.31295851;20180102
5443;IBOV11;C;20180815;156;225;90;24.50481876;20180102
5444;IBOV11;C;20180815;156;225;99;27.25808885;20180102
5445;IBOV11;V;20180815;156;225;-1;30.17517158;20180102
5446;IBOV11;V;20180815;156;225;-10;26.93977817;20180102
5447;IBOV11;V;20180815;156;225;-25;24.45908642;20180102
5448;IBOV11;V;20180815;156;225;-37;23.58269343;20180102
5449;IBOV11;V;20180815;156;225;-50;23.01482876;20180102
5450;IBOV11;V;20180815;156;225;-63;22.6552901;20180102
5451;IBOV11;V;20180815;156;225;-75;22.46839493;20180102
5452;IBOV11;V;20180815;156;225;-90;22.64942546;20180102
5453;IBOV11;V;20180815;156;225;-99;25.92052064;20180102
5454;IBOV11;C;20181017;199;288;1;23.09312526;20180102
5455;IBOV11;C;20181017;199;288;10;20.4994499;20180102
5456;IBOV11;C;20181017;199;288;25;20.41739092;20180102
5457;IBOV11;C;20181017;199;288;37;20.60570226;20180102
5458;IBOV11;C;20181017;199;288;50;20.93822684;20180102
5459;IBOV11;C;20181017;199;288;63;21.44791146;20180102
5460;IBOV11;C;20181017;199;288;75;22.21996592;20180102
5461;IBOV11;C;20181017;199;288;90;24.36162227;20180102
5462;IBOV11;C;20181017;199;288;99;27.21560478;20180102
5463;IBOV11;V;20181017;199;288;-1;30.36923913;20180102
5464;IBOV11;V;20181017;199;288;-10;26.96981779;20180102
5465;IBOV11;V;20181017;199;288;-25;24.54255943;20180102
5466;IBOV11;V;20181017;199;288;-37;23.69800377;20180102
5467;IBOV11;V;20181017;199;288;-50;23.15480412;20180102
5468;IBOV11;V;20181017;199;288;-63;22.81660388;20180102
5469;IBOV11;V;20181017;199;288;-75;22.65191284;20180102
5470;IBOV11;V;20181017;199;288;-90;22.88866635;20180102
5471;IBOV11;V;20181017;199;288;-99;26.32337216;20180102
5472;IBOV11;C;20181114;218;316;1;23.1467055;20180102
5473;IBOV11;C;20181114;218;316;10;20.50951845;20180102
5474;IBOV11;C;20181114;218;316;25;20.41281923;20180102
5475;IBOV11;C;20181114;218;316;37;20.59439113;20180102
5476;IBOV11;C;20181114;218;316;50;20.91985409;20180102
5477;IBOV11;C;20181114;218;316;63;21.42093491;20180102
5478;IBOV11;C;20181114;218;316;75;22.18159992;20180102
5479;IBOV11;C;20181114;218;316;90;24.30230527;20180102
5480;IBOV11;C;20181114;218;316;99;27.19567228;20180102
5481;IBOV11;V;20181114;218;316;-1;30.42089472;20180102
5482;IBOV11;V;20181114;218;316;-10;26.9597195;20180102
5483;IBOV11;V;20181114;218;316;-25;24.55693013;20180102
5484;IBOV11;V;20181114;218;316;-37;23.72585645;20180102
5485;IBOV11;V;20181114;218;316;-50;23.1930456;20180102
5486;IBOV11;V;20181114;218;316;-63;22.86381417;20180102
5487;IBOV11;V;20181114;218;316;-75;22.70842238;20180102
5488;IBOV11;V;20181114;218;316;-90;22.9683497;20180102
5489;IBOV11;V;20181114;218;316;-99;26.4651175;20180102
5490;IBOV11;C;20181212;237;344;1;23.19754005;20180102
5491;IBOV11;C;20181212;237;344;10;20.51912054;20180102
5492;IBOV11;C;20181212;237;344;25;20.40825389;20180102
5493;IBOV11;C;20181212;237;344;37;20.58335621;20180102
5494;IBOV11;C;20181212;237;344;50;20.9020753;20180102
5495;IBOV11;C;20181212;237;344;63;21.39496958;20180102
5496;IBOV11;C;20181212;237;344;75;22.1448014;20180102
5497;IBOV11;C;20181212;237;344;90;24.24522114;20180102
5498;IBOV11;C;20181212;237;344;99;27.17543134;20180102
5499;IBOV11;V;20181212;237;344;-1;30.45910958;20180102
5500;IBOV11;V;20181212;237;344;-10;26.94123488;20180102
5501;IBOV11;V;20181212;237;344;-25;24.56297083;20180102
5502;IBOV11;V;20181212;237;344;-37;23.74497788;20180102
5503;IBOV11;V;20181212;237;344;-50;23.22222983;20180102
5504;IBOV11;V;20181212;237;344;-63;22.90169316;20180102
5505;IBOV11;V;20181212;237;344;-75;22.75532152;20180102
5506;IBOV11;V;20181212;237;344;-90;23.03771753;20180102
5507;IBOV11;V;20181212;237;344;-99;26.59164351;20180102
5508;IBOV11;C;20190612;361;526;1;23.48212021;20180102
5509;IBOV11;C;20190612;361;526;10;20.57749182;20180102
5510;IBOV11;C;20190612;361;526;25;20.38239613;20180102
5511;IBOV11;C;20190612;361;526;37;20.52006001;20180102
5512;IBOV11;C;20190612;361;526;50;20.80046106;20180102
5513;IBOV11;C;20190612;361;526;63;21.2474147;20180102
5514;IBOV11;C;20190612;361;526;75;21.93666094;20180102
5515;IBOV11;C;20190612;361;526;90;23.91779478;20180102
5516;IBOV11;C;20190612;361;526;99;27.0426494;20180102
5517;IBOV11;V;20190612;361;526;-1;30.53278911;20180102
5518;IBOV11;V;20190612;361;526;-10;26.73022584;20180102
5519;IBOV11;V;20190612;361;526;-25;24.50601268;20180102
5520;IBOV11;V;20190612;361;526;-37;23.76415121;20180102
5521;IBOV11;V;20190612;361;526;-50;23.30003982;20180102
5522;IBOV11;V;20190612;361;526;-63;23.03060368;20180102
5523;IBOV11;V;20190612;361;526;-75;22.93777279;20180102
5524;IBOV11;V;20190612;361;526;-90;23.35477214;20180102
5525;IBOV11;V;20190612;361;526;-99;27.19666091;20180102
5526;IBOV11;C;20190814;405;589;1;23.5691143;20180102
5527;IBOV11;C;20190814;405;589;10;20.59796894;20180102
5528;IBOV11;C;20190814;405;589;25;20.37539135;20180102
5529;IBOV11;C;20190814;405;589;37;20.50119489;20180102
5530;IBOV11;C;20190814;405;589;50;20.7697124;20180102
5531;IBOV11;C;20190814;405;589;63;21.20263521;20180102
5532;IBOV11;C;20190814;405;589;75;21.87347508;20180102
5533;IBOV11;C;20190814;405;589;90;23.81662824;20180102
5534;IBOV11;C;20190814;405;589;99;26.99654111;20180102
5535;IBOV11;V;20190814;405;589;-1;30.52135607;20180102
5536;IBOV11;V;20190814;405;589;-10;26.64246984;20180102
5537;IBOV11;V;20190814;405;589;-25;24.46927175;20180102
5538;IBOV11;V;20190814;405;589;-37;23.75117533;20180102
5539;IBOV11;V;20190814;405;589;-50;23.30547222;20180102
5540;IBOV11;V;20190814;405;589;-63;23.05231006;20180102
5541;IBOV11;V;20190814;405;589;-75;22.97681597;20180102
5542;IBOV11;V;20190814;405;589;-90;23.43814668;20180102
5543;IBOV11;V;20190814;405;589;-99;27.35659319;20180102
5544;IBOV11;C;20191113;470;680;1;23.68811451;20180102
5545;IBOV11;C;20191113;470;680;10;20.62874117;20180102
5546;IBOV11;C;20191113;470;680;25;20.36711924;20180102
5547;IBOV11;C;20191113;470;680;37;20.47634511;20180102
5548;IBOV11;C;20191113;470;680;50;20.72845686;20180102
5549;IBOV11;C;20191113;470;680;63;21.14218749;20180102
5550;IBOV11;C;20191113;470;680;75;21.78795538;20180102
5551;IBOV11;C;20191113;470;680;90;23.67823852;20180102
5552;IBOV11;C;20191113;470;680;99;26.92981026;20180102
5553;IBOV11;V;20191113;470;680;-1;30.48763055;20180102
5554;IBOV11;V;20191113;470;680;-10;26.51221791;20180102
5555;IBOV11;V;20191113;470;680;-25;24.41079672;20180102
5556;IBOV11;V;20191113;470;680;-37;23.72536418;20180102
5557;IBOV11;V;20191113;470;680;-50;23.30510292;20180102
5558;IBOV11;V;20191113;470;680;-63;23.07466053;20180102
5559;IBOV11;V;20191113;470;680;-75;23.02365197;20180102
5560;IBOV11;V;20191113;470;680;-90;23.54832601;20180102
5561;IBOV11;V;20191113;470;680;-99;27.562029;20180102
5346;IBOV11;C;20180117;10;14;1;17.29391633;20180103
5347;IBOV11;C;20180117;10;14;10;16.3757643;20180103
5348;IBOV11;C;20180117;10;14;25;16.19443472;20180103
5349;IBOV11;C;20180117;10;14;37;16.20286193;20180103
5350;IBOV11;C;20180117;10;14;50;16.28709786;20180103
5351;IBOV11;C;20180117;10;14;63;16.44686319;20180103
5352;IBOV11;C;20180117;10;14;75;16.69245938;20180103
5353;IBOV11;C;20180117;10;14;90;17.33587316;20180103
5354;IBOV11;C;20180117;10;14;99;19.11930091;20180103
5355;IBOV11;V;20180117;10;14;-1;26.02814493;20180103
5356;IBOV11;V;20180117;10;14;-10;20.15467002;20180103
5357;IBOV11;V;20180117;10;14;-25;18.31690011;20180103
5358;IBOV11;V;20180117;10;14;-37;17.69883895;20180103
5359;IBOV11;V;20180117;10;14;-50;17.36672301;20180103
5360;IBOV11;V;20180117;10;14;-63;17.28865155;20180103
5361;IBOV11;V;20180117;10;14;-75;17.47324062;20180103
5362;IBOV11;V;20180117;10;14;-90;18.48482694;20180103
5363;IBOV11;V;20180117;10;14;-99;22.57726988;20180103
5364;IBOV11;C;20180214;28;42;1;16.84979372;20180103
5365;IBOV11;C;20180214;28;42;10;17.49035084;20180103
5366;IBOV11;C;20180214;28;42;25;18.00320226;20180103
5367;IBOV11;C;20180214;28;42;37;18.34059822;20180103
5368;IBOV11;C;20180214;28;42;50;18.70162154;20180103
5369;IBOV11;C;20180214;28;42;63;19.09747632;20180103
5370;IBOV11;C;20180214;28;42;75;19.54406834;20180103
5371;IBOV11;C;20180214;28;42;90;20.43459206;20180103
5372;IBOV11;C;20180214;28;42;99;22.29094108;20180103
5373;IBOV11;V;20180214;28;42;-1;25.53151304;20180103
5374;IBOV11;V;20180214;28;42;-10;22.45757692;20180103
5375;IBOV11;V;20180214;28;42;-25;21.00912219;20180103
5376;IBOV11;V;20180214;28;42;-37;20.28849157;20180103
5377;IBOV11;V;20180214;28;42;-50;19.65257368;20180103
5378;IBOV11;V;20180214;28;42;-63;19.07458645;20180103
5379;IBOV11;V;20180214;28;42;-75;18.53570609;20180103
5380;IBOV11;V;20180214;28;42;-90;17.71744077;20180103
5381;IBOV11;V;20180214;28;42;-99;16.68872283;20180103
5382;IBOV11;C;20180314;48;70;1;20.42090525;20180103
5383;IBOV11;C;20180314;48;70;10;18.70565668;20180103
5384;IBOV11;C;20180314;48;70;25;18.87381432;20180103
5385;IBOV11;C;20180314;48;70;37;19.16374462;20180103
5386;IBOV11;C;20180314;48;70;50;19.59211864;20180103
5387;IBOV11;C;20180314;48;70;63;20.2098035;20180103
5388;IBOV11;C;20180314;48;70;75;21.11645676;20180103
5389;IBOV11;C;20180314;48;70;90;23.43140948;20180103
5390;IBOV11;C;20180314;48;70;99;25.54254187;20180103
5391;IBOV11;V;20180314;48;70;-1;26.93348836;20180103
5392;IBOV11;V;20180314;48;70;-10;24.60689755;20180103
5393;IBOV11;V;20180314;48;70;-25;22.29282874;20180103
5394;IBOV11;V;20180314;48;70;-37;21.40377823;20180103
5395;IBOV11;V;20180314;48;70;-50;20.80443967;20180103
5396;IBOV11;V;20180314;48;70;-63;20.39850668;20180103
5397;IBOV11;V;20180314;48;70;-75;20.14045718;20180103
5398;IBOV11;V;20180314;48;70;-90;20.07126895;20180103
5399;IBOV11;V;20180314;48;70;-99;22.13392358;20180103
5400;IBOV11;C;20180418;72;105;1;18.23759843;20180103
5401;IBOV11;C;20180418;72;105;10;18.40636756;20180103
5402;IBOV11;C;20180418;72;105;25;19.02512863;20180103
5403;IBOV11;C;20180418;72;105;37;19.55047044;20180103
5404;IBOV11;C;20180418;72;105;50;20.18676617;20180103
5405;IBOV11;C;20180418;72;105;63;20.95530015;20180103
5406;IBOV11;C;20180418;72;105;75;21.89648942;20180103
5407;IBOV11;C;20180418;72;105;90;23.96849372;20180103
5408;IBOV11;C;20180418;72;105;99;28.97468943;20180103
5409;IBOV11;V;20180418;72;105;-1;38.39723803;20180103
5410;IBOV11;V;20180418;72;105;-10;26.93789655;20180103
5411;IBOV11;V;20180418;72;105;-25;23.34185741;20180103
5412;IBOV11;V;20180418;72;105;-37;22.07089031;20180103
5413;IBOV11;V;20180418;72;105;-50;21.30440149;20180103
5414;IBOV11;V;20180418;72;105;-63;20.971416;20180103
5415;IBOV11;V;20180418;72;105;-75;21.0747925;20180103
5416;IBOV11;V;20180418;72;105;-90;22.4134183;20180103
5417;IBOV11;V;20180418;72;105;-99;28.83497879;20180103
5418;IBOV11;C;20180516;91;133;1;22.45976559;20180103
5419;IBOV11;C;20180516;91;133;10;20.04302786;20180103
5420;IBOV11;C;20180516;91;133;25;20.03124149;20180103
5421;IBOV11;C;20180516;91;133;37;20.25753033;20180103
5422;IBOV11;C;20180516;91;133;50;20.6342567;20180103
5423;IBOV11;C;20180516;91;133;63;21.20282817;20180103
5424;IBOV11;C;20180516;91;133;75;22.05905778;20180103
5425;IBOV11;C;20180516;91;133;90;24.36435639;20180103
5426;IBOV11;C;20180516;91;133;99;26.89850669;20180103
5427;IBOV11;V;20180516;91;133;-1;28.35520079;20180103
5428;IBOV11;V;20180516;91;133;-10;25.67470949;20180103
5429;IBOV11;V;20180516;91;133;-25;23.32007151;20180103
5430;IBOV11;V;20180516;91;133;-37;22.4412512;20180103
5431;IBOV11;V;20180516;91;133;-50;21.85373312;20180103
5432;IBOV11;V;20180516;91;133;-63;21.46117298;20180103
5433;IBOV11;V;20180516;91;133;-75;21.22135718;20180103
5434;IBOV11;V;20180516;91;133;-90;21.21318638;20180103
5435;IBOV11;V;20180516;91;133;-99;23.60913169;20180103
5436;IBOV11;C;20180613;110;161;1;17.60758667;20180103
5437;IBOV11;C;20180613;110;161;10;18.52135772;20180103
5438;IBOV11;C;20180613;110;161;25;19.49255184;20180103
5439;IBOV11;C;20180613;110;161;37;20.1949064;20180103
5440;IBOV11;C;20180613;110;161;50;20.98869549;20180103
5441;IBOV11;C;20180613;110;161;63;21.90145875;20180103
5442;IBOV11;C;20180613;110;161;75;22.97776;20180103
5443;IBOV11;C;20180613;110;161;90;25.25358476;20180103
5444;IBOV11;C;20180613;110;161;99;30.48691901;20180103
5445;IBOV11;V;20180613;110;161;-1;41.38374093;20180103
5446;IBOV11;V;20180613;110;161;-10;28.75666756;20180103
5447;IBOV11;V;20180613;110;161;-25;24.65869365;20180103
5448;IBOV11;V;20180613;110;161;-37;23.14274743;20180103
5449;IBOV11;V;20180613;110;161;-50;22.15768817;20180103
5450;IBOV11;V;20180613;110;161;-63;21.61897663;20180103
5451;IBOV11;V;20180613;110;161;-75;21.51779084;20180103
5452;IBOV11;V;20180613;110;161;-90;22.4958756;20180103
5453;IBOV11;V;20180613;110;161;-99;28.21576446;20180103
5454;IBOV11;C;20180718;135;196;1;23.47994318;20180103
5455;IBOV11;C;20180718;135;196;10;20.73296087;20180103
5456;IBOV11;C;20180718;135;196;25;20.66012584;20180103
5457;IBOV11;C;20180718;135;196;37;20.8690246;20180103
5458;IBOV11;C;20180718;135;196;50;21.23378647;20180103
5459;IBOV11;C;20180718;135;196;63;21.79317168;20180103
5460;IBOV11;C;20180718;135;196;75;22.64389728;20180103
5461;IBOV11;C;20180718;135;196;90;24.99206052;20180103
5462;IBOV11;C;20180718;135;196;99;27.80122312;20180103
5463;IBOV11;V;20180718;135;196;-1;29.35112687;20180103
5464;IBOV11;V;20180718;135;196;-10;26.38491845;20180103
5465;IBOV11;V;20180718;135;196;-25;24.02541114;20180103
5466;IBOV11;V;20180718;135;196;-37;23.16402157;20180103
5467;IBOV11;V;20180718;135;196;-50;22.59250803;20180103
5468;IBOV11;V;20180718;135;196;-63;22.21593;20180103
5469;IBOV11;V;20180718;135;196;-75;21.99564153;20180103
5470;IBOV11;V;20180718;135;196;-90;22.04647125;20180103
5471;IBOV11;V;20180718;135;196;-99;24.72381885;20180103
5472;IBOV11;C;20180815;155;224;1;23.62693558;20180103
5473;IBOV11;C;20180815;155;224;10;20.80955856;20180103
5474;IBOV11;C;20180815;155;224;25;20.71570366;20180103
5475;IBOV11;C;20180815;155;224;37;20.91559098;20180103
5476;IBOV11;C;20180815;155;224;50;21.27122114;20180103
5477;IBOV11;C;20180815;155;224;63;21.81965307;20180103
5478;IBOV11;C;20180815;155;224;75;22.65603945;20180103
5479;IBOV11;C;20180815;155;224;90;24.98190245;20180103
5480;IBOV11;C;20180815;155;224;99;27.86115955;20180103
5481;IBOV11;V;20180815;155;224;-1;29.18969019;20180103
5482;IBOV11;V;20180815;155;224;-10;26.18135977;20180103
5483;IBOV11;V;20180815;155;224;-25;23.86046312;20180103
5484;IBOV11;V;20180815;155;224;-37;23.01878699;20180103
5485;IBOV11;V;20180815;155;224;-50;22.46178388;20180103
5486;IBOV11;V;20180815;155;224;-63;22.09660558;20180103
5487;IBOV11;V;20180815;155;224;-75;21.88642974;20180103
5488;IBOV11;V;20180815;155;224;-90;21.95635987;20180103
5489;IBOV11;V;20180815;155;224;-99;24.68121926;20180103
5490;IBOV11;C;20181017;198;287;1;23.87589094;20180103
5491;IBOV11;C;20181017;198;287;10;20.9277433;20180103
5492;IBOV11;C;20181017;198;287;25;20.79199417;20180103
5493;IBOV11;C;20181017;198;287;37;20.97385187;20180103
5494;IBOV11;C;20181017;198;287;50;21.31119112;20180103
5495;IBOV11;C;20181017;198;287;63;21.8376727;20180103
5496;IBOV11;C;20181017;198;287;75;22.64517051;20180103
5497;IBOV11;C;20181017;198;287;90;24.9221234;20180103
5498;IBOV11;C;20181017;198;287;99;27.92943174;20180103
5499;IBOV11;V;20181017;198;287;-1;28.93345052;20180103
5500;IBOV11;V;20181017;198;287;-10;25.84133429;20180103
5501;IBOV11;V;20181017;198;287;-25;23.59171209;20180103
5502;IBOV11;V;20181017;198;287;-37;22.78608093;20180103
5503;IBOV11;V;20181017;198;287;-50;22.25575009;20180103
5504;IBOV11;V;20181017;198;287;-63;21.91179131;20180103
5505;IBOV11;V;20181017;198;287;-75;21.72085378;20180103
5506;IBOV11;V;20181017;198;287;-90;21.82874532;20180103
5507;IBOV11;V;20181017;198;287;-99;24.64975469;20180103
5508;IBOV11;C;20181114;217;315;1;23.96675605;20180103
5509;IBOV11;C;20181114;217;315;10;20.96762518;20180103
5510;IBOV11;C;20181114;217;315;25;20.8144834;20180103
5511;IBOV11;C;20181114;217;315;37;20.98887293;20180103
5512;IBOV11;C;20181114;217;315;50;21.31865603;20180103
5513;IBOV11;C;20181114;217;315;63;21.83608835;20180103
5514;IBOV11;C;20181114;217;315;75;22.6316475;20180103
5515;IBOV11;C;20181114;217;315;90;24.88717012;20180103
5516;IBOV11;C;20181114;217;315;99;27.9436614;20180103
5517;IBOV11;V;20181114;217;315;-1;28.84530228;20180103
5518;IBOV11;V;20181114;217;315;-10;25.71906459;20180103
5519;IBOV11;V;20181114;217;315;-25;23.49737604;20180103
5520;IBOV11;V;20181114;217;315;-37;22.70570001;20180103
5521;IBOV11;V;20181114;217;315;-50;22.18574135;20180103
5522;IBOV11;V;20181114;217;315;-63;21.85012703;20180103
5523;IBOV11;V;20181114;217;315;-75;21.66689634;20180103
5524;IBOV11;V;20181114;217;315;-90;21.79052901;20180103
5525;IBOV11;V;20181114;217;315;-99;24.65134176;20180103
5526;IBOV11;C;20181212;236;343;1;24.04942912;20180103
5527;IBOV11;C;20181212;236;343;10;21.00264628;20180103
5528;IBOV11;C;20181212;236;343;25;20.83265964;20180103
5529;IBOV11;C;20181212;236;343;37;20.9998407;20180103
5530;IBOV11;C;20181212;236;343;50;21.32235115;20180103
5531;IBOV11;C;20181212;236;343;63;21.83109264;20180103
5532;IBOV11;C;20181212;236;343;75;22.61517984;20180103
5533;IBOV11;C;20181212;236;343;90;24.84954664;20180103
5534;IBOV11;C;20181212;236;343;99;27.95166928;20180103
5535;IBOV11;V;20181212;236;343;-1;28.76744484;20180103
5536;IBOV11;V;20181212;236;343;-10;25.60875979;20180103
