,Data,Vencimento,DU,Delta_1,Delta_10,Delta_25,Delta_37,Delta_50,Delta_63,Delta_75,Delta_90,Delta_99,Ibov_fut,DI_fut,CDI,SELIC,Last,Open,High,Close
13,2016-11-07,2016-12-14,26,20.624084854599804,20.44578460659275,21.05050065388475,21.627437596157733,22.355955798586205,23.260344436049014,24.39070916879264,26.933802787705694,33.25343990787082,65029.0,13.770999999999999,13.88,13.9,64051.65,61600.74,64193.01,61600.74
14,2016-11-07,2017-01-18,51,23.38250371336472,21.166028519146497,21.226779614189585,21.492612725924115,21.913653966876154,22.536787139324588,23.462581560597755,25.88632799437619,28.38338969624602,65778.32280376002,13.614875004051207,13.88,13.9,64051.65,61600.74,64193.01,61600.74
15,2016-11-07,2017-02-15,71,23.27830664464273,20.992932815133823,21.02715472527052,21.277564121046453,21.68044811402069,22.279934502876134,23.17360249478952,25.54127986659297,28.10781951266109,66384.0,13.511,13.88,13.9,64051.65,61600.74,64193.01,61600.74
16,2016-11-07,2017-04-12,109,24.100973851745948,21.5842045574027,21.567934781051008,21.799829291903734,22.18603787125176,22.767326885586964,23.639588327932877,25.99942649212608,28.804046362347442,67494.0,13.259,13.88,13.9,64051.65,61600.74,64193.01,61600.74
17,2016-11-07,2017-06-14,151,24.24268243164988,21.590091135440158,21.530241034579372,21.74115168736536,22.10476930496952,22.65806920118849,23.49313734510361,25.78870849130908,28.722076068224865,68648.0,12.945,13.88,13.9,64051.65,61600.74,64193.01,61600.74
18,2016-11-07,2017-08-16,195,24.37455545587,21.600865233303924,21.500356308115443,21.692212948873934,22.035650788347997,22.56419917501262,23.366408090842015,25.601974520650398,28.645883539866208,69770.0,12.655,13.88,13.9,64051.65,61600.74,64193.01,61600.74
19,2016-11-07,2017-10-18,238,24.491443785227602,21.61436083057197,21.477373717734732,21.652532549051102,21.97854860070948,22.48593394049749,23.26010078846593,25.442244160403792,28.57757355435751,70896.0,12.398,13.88,13.9,64051.65,61600.74,64193.01,61600.74
20,2016-11-07,2017-12-13,276,24.58697499678238,21.628101467140368,21.460803730315106,21.6223542071748,21.934351637664808,22.42485623037284,23.176709648414544,25.314981142910266,28.52084263082361,71885.0,12.209000000000001,13.88,13.9,64051.65,61600.74,64193.01,61600.74
21,2016-11-07,2018-02-14,317,24.68337925922243,21.64446119842978,21.44600058532888,21.593794134796557,21.89178552711383,22.365560981907052,23.09536185939579,25.18917494173366,28.46258020319511,72954.0,12.04,13.88,13.9,64051.65,61600.74,64193.01,61600.74
22,2016-11-07,2018-04-18,361,24.780216874059988,21.66350723951837,21.432999869903146,21.56687808483184,21.85086814818533,22.308062761694607,23.016078768605453,25.064969834165826,28.40279559808552,74109.0,11.889000000000001,13.88,13.9,64051.65,61600.74,64193.01,61600.74
23,2016-11-07,2018-06-13,399,24.859116181032736,21.68103270480061,21.423782059755467,21.5462157507136,21.81881480180892,22.26262772190239,22.95312203330468,24.965210679038137,28.353034970496093,75108.0,11.774000000000001,13.88,13.9,64051.65,61600.74,64193.01,61600.74
24,2016-11-09,2016-11-16,4,27.107661053072796,27.46831129147357,28.260750896550693,28.90343589296683,29.66569530949795,30.57115124725173,31.66355239345857,34.02067771715889,39.51550794302929,63592.1,13.882,13.88,13.9,63258.27,64157.44,64358.32,61794.36
25,2016-11-09,2016-12-14,24,17.915835575205328,19.85435139365018,21.12042968147113,21.88559953656498,22.664067362569252,23.481478184890776,24.368742219879042,26.05712787650137,29.355505798124533,63974.0,13.761,13.88,13.9,63258.27,64157.44,64358.32,61794.36
26,2016-11-09,2017-01-18,49,25.349678379287447,21.480649786459516,20.86625226798213,20.99756850245833,21.451722837278602,22.2371180210854,23.41549478936893,26.52414075346552,35.74342370483633,64710.05609794002,13.594515123886497,13.88,13.9,63258.27,64157.44,64358.32,61794.36
27,2016-11-09,2017-02-15,69,23.07113423554317,20.529586344535826,20.358672400343643,20.660879923250818,21.23168754868169,22.087231479829054,23.288435219087162,26.30149836494564,34.81624280784533,65305.0,13.492,13.88,13.9,63258.27,64157.44,64358.32,61794.36
28,2016-11-09,2017-04-12,107,23.99598449148471,21.49919694784331,21.48615931635504,21.718691999667506,22.105065697687674,22.68616711375217,23.55778606615786,25.912997584746343,28.69682190910681,66396.0,13.235,13.88,13.9,63258.27,64157.44,64358.32,61794.36
29,2016-11-09,2017-06-14,149,24.132464634603824,21.50042002482224,21.44395772451389,21.65549120683864,22.019203538948208,22.572187595960717,23.406423749620448,25.697166293030023,28.60951368318638,67533.0,12.929,13.88,13.9,63258.27,64157.44,64358.32,61794.36
30,2016-11-09,2017-08-16,193,24.26096517534461,21.508334166210265,21.4114485546088,21.603973280907674,21.947513715804234,22.47572394677263,23.277055869475593,25.507859373174163,28.53050917372457,68635.0,12.635,13.88,13.9,63258.27,64157.44,64358.32,61794.36
31,2016-11-09,2017-10-18,236,24.375507911317982,21.519928745801735,21.38682666127352,21.56272472742785,21.888885157095494,22.39595866587479,23.16927028994542,25.346818087164145,28.46068309299881,69751.0,12.395999999999999,13.88,13.9,63258.27,64157.44,64358.32,61794.36
32,2016-11-09,2017-12-13,274,24.469411842728736,21.532383657358874,21.369214387359534,21.531577467703748,21.843770986142765,22.33400619979876,23.085050231966314,25.218918585342173,28.403155742271338,70721.0,12.200999999999999,13.88,13.9,63258.27,64157.44,64358.32,61794.36
33,2016-11-09,2018-02-14,315,24.564346279366873,21.54760430734314,21.353543523273405,21.502235822172228,21.80048686361261,22.27404898994792,23.00310490774792,25.09273825808124,28.34438944220893,71780.0,12.04,13.88,13.9,63258.27,64157.44,64358.32,61794.36
34,2016-11-09,2018-04-18,359,24.65988132709754,21.565613158418284,21.339801454378176,21.474674861037787,21.75899874968309,22.216048389345822,22.92339609011834,24.96835926764106,28.28430920199025,72930.0,11.902999999999999,13.88,13.9,63258.27,64157.44,64358.32,61794.36
35,2016-11-09,2018-06-13,397,24.737791898951393,21.582344958660546,21.33004935780264,21.4535641899056,21.72656378268585,22.17029420449763,22.860192319440106,24.868570738672137,28.234449147566927,73928.0,11.800999999999998,13.88,13.9,63258.27,64157.44,64358.32,61794.36
36,2016-11-10,2016-11-16,3,41.31163322393015,35.147040661076474,33.71049890833438,33.522697550317375,33.75917609743331,34.410710734682155,35.53236400852615,38.72168072776502,48.48884009293331,61813.21,13.884,13.88,13.9,61200.96,63260.76,63903.15,60553.18
37,2016-11-10,2016-12-14,23,22.603199091682196,22.68262107749987,23.417273610427603,24.06274646497032,24.85436590301445,25.81825009944773,27.00548774632559,29.633869339751573,36.020938757562625,61888.0,13.767000000000001,13.88,13.9,61200.96,63260.76,63903.15,60553.18
38,2016-11-10,2017-01-18,48,26.97199689278993,22.85133915151728,22.293816574185986,22.51732264073413,23.103641428642817,24.066700077416648,25.481681192767958,29.16764217158848,40.04080764723103,62601.92763674086,13.611338736132627,13.88,13.9,61200.96,63260.76,63903.15,60553.18
39,2016-11-10,2017-02-15,68,26.207761210611462,22.33173851087636,21.91233140027999,22.216313400326552,22.884684878154715,23.936143430381797,25.451983741761218,29.35231739506559,40.7797016237359,63179.0,13.512,13.88,13.9,61200.96,63260.76,63903.15,60553.18
40,2016-11-10,2017-04-12,106,25.42236179375323,22.739382518993807,22.71226522800135,22.95170395933383,23.35330327636257,23.959132907730236,24.869344454527887,27.34072251492763,30.325773812946878,64242.0,13.28,13.88,13.9,61200.96,63260.76,63903.15,60553.18
41,2016-11-10,2017-06-14,148,25.58494888216957,22.74971372215077,22.673265269877447,22.88914331231354,23.2654993655342,23.840143477027606,24.70892909444956,27.107684049115058,30.235652400879196,65357.0,13.001,13.88,13.9,61200.96,63260.76,63903.15,60553.18
42,2016-11-10,2017-08-16,192,25.734854685433675,22.764831643908114,22.64237143395804,22.83688789939334,23.190751464899225,23.73791090381929,24.57023249642589,26.901348417559344,30.15092080167961,66433.0,12.710999999999999,13.88,13.9,61200.96,63260.76,63903.15,60553.18
43,2016-11-10,2017-10-18,235,25.86696833343013,22.78257686306461,22.618804422145338,22.794606389597906,23.12907522398746,23.65278287808906,24.454069469029488,26.725093235872933,30.074468675447864,67528.0,12.482999999999999,13.88,13.9,61200.96,63260.76,63903.15,60553.18
44,2016-11-10,2017-12-13,273,25.974472984380565,22.80015985226783,22.602020978811197,22.76256475719493,23.081435666535985,23.58645943095326,24.36309384558627,26.58485997933895,30.010748196655197,68488.0,12.306,13.88,13.9,61200.96,63260.76,63903.15,60553.18
45,2016-11-10,2018-02-14,314,26.082580335641985,22.820788463868666,22.58727080852623,22.732379708249944,23.03566700823467,23.5221891445508,24.27449135862844,26.446419552121377,29.945145745587073,69537.0,12.16,13.88,13.9,61200.96,63260.76,63903.15,60553.18
46,2016-11-10,2018-04-18,358,26.190852599684163,22.844571666119013,22.57461698090993,22.70409791192833,22.99180344443813,23.459997053851108,24.18828776775627,26.309941696090387,29.877682071819443,70682.0,12.044,13.88,13.9,61200.96,63260.76,63903.15,60553.18
47,2016-11-10,2018-06-13,396,26.27880073967389,22.866321755755052,22.56591476296308,22.68252832132021,22.95755149198157,23.410956237785285,24.119950166950737,26.20047124029953,29.821449751325424,71694.0,11.972000000000001,13.88,13.9,61200.96,63260.76,63903.15,60553.18
48,2016-11-11,2016-11-16,2,37.863630895915186,40.6422638167064,42.415049564962736,43.47081804423935,44.533147316321056,45.636117770991646,46.81921180661652,49.03136290086354,53.21386954711199,59500.45,13.879000000000001,13.88,13.9,59183.51,61198.71,61626.4,58920.95
49,2016-11-11,2016-12-14,22,29.880319759619393,26.92378259884047,26.99160064259823,27.58158117623777,28.542091211559228,29.90472608183356,31.764774962717425,36.335976121674825,49.072683072844754,59585.0,13.775,13.88,13.9,59183.51,61198.71,61626.4,58920.95
50,2016-11-11,2017-01-18,47,25.61354746469002,23.95469630413349,24.300837265824853,24.912601220473448,25.801471757617048,26.99724662507781,28.577051635177522,32.34049031428752,42.425233440480596,60275.14,13.647,13.88,13.9,59183.51,61198.71,61626.4,58920.95
51,2016-11-11,2017-02-15,67,27.1278598589298,23.833544358579502,23.713010781691107,24.187750134385173,25.027681195306226,26.25975290820189,27.974152027032513,32.26256623015383,44.47800537887873,60833.0,13.548,13.88,13.9,59183.51,61198.71,61626.4,58920.95
52,2016-11-11,2017-04-12,105,27.003088716883216,24.10946843756393,24.065016248496256,24.311274992869592,24.72885386225244,25.360984573126196,26.312470858156303,28.909403530233245,32.12092186236988,61868.0,13.349,13.88,13.9,59183.51,61198.71,61626.4,58920.95
53,2016-11-11,2017-06-14,147,27.210173306521035,24.142623126062976,24.04154305542761,24.261238357594266,24.650652479031123,25.24821051923938,26.153873967559786,28.669463414989877,32.04234907956562,62951.0,13.075999999999999,13.88,13.9,59183.51,61198.71,61626.4,58920.95
54,2016-11-11,2017-08-16,191,27.39339314575773,24.17344639648945,24.019420223012272,24.21494262664055,24.57916691710125,25.146151235294386,26.01134896225632,28.450621481024427,31.95908759138548,63998.0,12.792,13.88,13.9,59183.51,61198.71,61626.4,58920.95
55,2016-11-11,2017-10-18,234,27.55115828942507,24.20311779093027,24.001430211446863,24.17571522713843,24.518169176626554,25.059023273988718,25.889736360895768,28.261042531376013,31.879659640835605,65060.0,12.561,13.88,13.9,59183.51,61198.71,61626.4,58920.95
56,2016-11-11,2017-12-13,272,27.677810378081627,24.229841528067485,23.988412329490533,24.145342397205248,24.47025767049127,24.99027406505775,25.79358448923813,28.109148180737968,31.811480513133574,65988.0,12.378,13.88,13.9,59183.51,61198.71,61626.4,58920.95
57,2016-11-11,2018-02-14,313,27.803899718273893,24.259534611519488,23.977098785435377,24.116435536398072,24.423801701650515,24.92316716456117,25.69942252330292,27.95859941514209,31.739994045638014,67008.0,12.235999999999999,13.88,13.9,59183.51,61198.71,61626.4,58920.95
58,2016-11-11,2018-04-18,357,27.92910337244393,24.2925329722857,23.96776283818326,24.089245590694198,24.379036901236766,24.857927739267332,25.607484210449915,27.80980433275545,31.66545723361197,68123.0,12.122,13.88,13.9,59183.51,61198.71,61626.4,58920.95
59,2016-11-11,2018-06-13,395,28.03013115379145,24.32200818786441,23.96178178540141,24.068533511072026,24.343998058548088,24.80635631454789,25.534452068004626,27.69029348874028,31.6027460184705,69100.0,12.043,13.88,13.9,59183.51,61198.71,61626.4,58920.95
60,2016-11-16,2016-12-14,20,24.34160778490137,24.129066924322306,24.93699864671801,25.70331387851545,26.67000114535417,27.87039549894751,29.37252450407832,32.762063287604576,41.25099227828047,61363.0,13.772,13.88,13.9,60759.32,59658.5,60915.21,59363.83
61,2016-11-16,2017-01-18,45,21.572006819383958,22.10866428408676,23.208903142902997,24.10043970206767,25.162659324077712,26.433812520222023,27.982987801504184,31.388587557698976,39.67471280127089,62081.86,13.639000000000001,13.88,13.9,60759.32,59658.5,60915.21,59363.83
62,2016-11-16,2017-02-15,65,24.2432675314524,22.76317432800013,23.17793888338777,23.819683656070108,24.732822572673374,25.94925506409277,27.54790876617929,31.343733590304648,41.516787704573524,62663.0,13.544,13.88,13.9,60759.32,59658.5,60915.21,59363.83
63,2016-11-16,2017-04-12,103,27.68560371914647,24.70611764634668,24.655949346633854,24.906077470677708,25.331594818526355,25.976399619939915,26.947484129887012,29.60179460154905,32.90624546585605,63716.0,13.349,13.88,13.9,60759.32,59658.5,60915.21,59363.83
64,2016-11-16,2017-06-14,145,27.89826385531343,24.73606915649725,24.62586156310863,24.84784730650064,25.24354357150515,25.85175772845105,26.77432323405811,29.341738487273695,32.814846150868114,64842.0,13.106,13.88,13.9,60759.32,59658.5,60915.21,59363.83
65,2016-11-16,2017-08-16,189,28.08790511073312,24.766124624875374,24.59982003423648,24.796255640249,25.1653723081472,25.74136228455246,26.621278912152786,29.107597628935785,32.7218779255054,65937.0,12.849,13.88,13.9,60759.32,59658.5,60915.21,59363.83
66,2016-11-16,2017-10-18,232,28.25182743079495,24.796319767847308,24.579512177388096,24.753521673828807,25.099705794546036,25.6482198581216,26.49189247771573,28.906213477239362,32.634772232559044,67049.0,12.637,13.88,13.9,60759.32,59658.5,60915.21,59363.83
67,2016-11-16,2017-12-13,270,28.38365144038108,24.824139918637233,24.56520065652512,24.720888178489986,25.048612695682092,25.575244890205802,26.39016106202689,28.745563761040106,32.56069484894397,68015.0,12.457,13.88,13.9,60759.32,59658.5,60915.21,59363.83
68,2016-11-16,2018-02-14,311,28.51492657733616,24.855468339628715,24.553032669355165,24.69014415575657,24.99940557907393,25.504368293568398,26.29092951388884,28.586813244255605,32.483438017079614,69084.0,12.325999999999999,13.88,13.9,60759.32,59658.5,60915.21,59363.83
69,2016-11-16,2018-04-18,355,28.645357955247174,24.890606760673105,24.54323733380079,24.66149170498284,24.952264894727698,25.43575631661041,26.19435858814541,28.430317546808514,32.40322637429928,70252.0,12.222000000000001,13.88,13.9,60759.32,59658.5,60915.21,59363.83
70,2016-11-16,2018-06-13,393,28.750544158392593,24.922184427032327,24.5371532907484,24.63984194908335,24.915542308181106,25.381700748293948,26.117845681610564,28.30486324970481,32.33590097399428,71270.0,12.142999999999999,13.88,13.9,60759.32,59658.5,60915.21,59363.83
71,2016-11-17,2016-12-14,19,29.149055911275106,24.83675439307081,24.357006884086264,24.683958616843988,25.41400530711065,26.56746432545528,28.233783999121258,32.527629947364396,45.11992749044795,60205.0,13.767999999999999,13.88,13.9,59770.47,60762.94,61492.74,59745.66
72,2016-11-17,2017-01-18,44,25.42700860100699,22.915649818994414,22.972869716650557,23.47358333974214,24.288791747358772,25.445195389440926,27.0235124559108,30.901297409076506,41.69955654574582,60910.58,13.628,13.88,13.9,59770.47,60762.94,61492.74,59745.66
73,2016-11-17,2017-02-15,64,23.885670354858387,22.14158715459934,22.473901941430174,23.08747513688263,23.985680586306373,25.200028793278346,26.8115717179602,30.67619447310052,41.17311496541035,61481.0,13.544,13.88,13.9,59770.47,60762.94,61492.74,59745.66
74,2016-11-17,2017-04-12,102,24.24878372679814,22.964034680044286,23.374962116440656,23.820668742837373,24.432473953929733,25.293726120507934,26.563925667123844,29.91954783872643,32.953139272140106,62517.0,13.359000000000002,13.88,13.9,59770.47,60762.94,61492.74,59745.66
75,2016-11-17,2017-06-14,144,24.40627703676001,22.947915180357093,23.31415260750874,23.73415261504306,24.31482062389478,25.13376212074946,26.343906869442428,29.613193715322268,32.88606088448432,63623.0,13.117,13.88,13.9,59770.47,60762.94,61492.74,59745.66
76,2016-11-17,2017-08-16,188,24.55784367601155,22.932881567121516,23.25772543530548,23.654721902339595,24.207997544372127,24.990058056891947,26.147697015785525,29.331887583321098,32.81096832608455,64692.0,12.843,13.88,13.9,59770.47,60762.94,61492.74,59745.66
77,2016-11-17,2017-10-18,231,24.701422384532627,22.92181177710518,23.20964697039927,23.586721868969107,24.116662046808422,24.86759552776676,25.980891645540396,29.086815002538067,32.737515925400665,65783.0,12.630999999999998,13.88,13.9,59770.47,60762.94,61492.74,59745.66
78,2016-11-17,2017-12-13,269,24.827888543441077,22.915062852753177,23.17217398185676,23.53315475485034,24.044517336897115,24.770884499157543,25.849214813551953,28.889560459429056,32.67355767500703,66739.0,12.464,13.88,13.9,59770.47,60762.94,61492.74,59745.66
79,2016-11-17,2018-02-14,310,24.965915410575697,22.910748135309404,23.13624608713327,23.481068349810812,23.97403386049518,24.67628024504848,25.72033222436402,28.693305827064258,32.60580465161184,67787.0,12.331,13.88,13.9,59770.47,60762.94,61492.74,59745.66
80,2016-11-17,2018-04-18,354,25.117573975439882,22.909237202975426,23.102154263824566,23.43072652062802,23.905453850629783,24.584004727075808,25.594466881102562,28.498638580040286,32.53456843754975,68936.0,12.228,13.88,13.9,59770.47,60762.94,61492.74,59745.66
81,2016-11-17,2018-06-13,392,25.25251466759073,22.910295036053867,23.07594088848873,23.391207327986194,23.851199529140104,24.51077543781139,25.49441484410637,28.341802993309102,32.47420008483459,69953.0,12.168,13.88,13.9,59770.47,60762.94,61492.74,59745.66
82,2016-11-18,2016-12-14,18,25.702154513939448,23.94046215552029,24.20683603144643,24.766182383407283,25.598356824012765,26.730718190032558,28.23686560778518,31.84498798864772,41.561955005432345,60455.0,13.758,13.88,13.9,59961.76,59770.33,60193.29,59327.34
83,2016-11-18,2017-01-18,43,23.29134307119964,22.324178174995808,22.828381250177692,23.458848326411534,24.317478276372672,25.433623888070677,26.87573922943463,30.23803519497477,39.01635173968257,61163.9,13.620999999999999,13.88,13.9,59961.76,59770.33,60193.29,59327.34
84,2016-11-18,2017-02-15,63,23.46048529765945,22.03015983311075,22.446430906281808,23.08021341164398,23.979470827641567,25.175771393445924,26.74678778696507,30.475177214565072,40.466165224378145,61737.0,13.546,13.88,13.9,59961.76,59770.33,60193.29,59327.34
85,2016-11-18,2017-04-12,101,24.271471020765606,22.968751732478275,23.37681738700668,23.821388693404515,24.43217950826693,25.292258003337338,26.560619361243887,29.90956605914107,32.937697644520085,62775.0,13.347999999999999,13.88,13.9,59961.76,59770.33,60193.29,59327.34
86,2016-11-18,2017-06-14,143,24.42934821214294,22.951011370041673,23.314111223780856,23.73284058049649,24.312353935165447,25.129965342757714,26.338098043934224,29.600412013987814,32.86767306664843,63882.0,13.092,13.88,13.9,59961.76,59770.33,60193.29,59327.34
87,2016-11-18,2017-08-16,187,24.5818950656394,22.935147333464556,23.256660686593023,23.652305324994813,24.204352424567332,24.98501155814666,26.140583059777782,29.317712123702236,32.790857737272745,64959.0,12.833,13.88,13.9,59961.76,59770.33,60193.29,59327.34
88,2016-11-18,2017-10-18,230,24.726624762406573,22.923650215379897,23.208015548361807,23.583687723457842,24.11235869216398,24.86186209639527,25.973085575751615,29.071966695137228,32.7163490690873,66044.0,12.602,13.88,13.9,59961.76,59770.33,60193.29,59327.34
89,2016-11-18,2017-12-13,268,24.854157474474054,22.91669391826872,23.17023357340986,23.529778764977895,24.039850634717375,24.76477962987701,25.841052034220418,28.874423765901156,32.65174537853455,66995.0,12.425999999999998,13.88,13.9,59961.76,59770.33,60193.29,59327.34
90,2016-11-18,2018-02-14,309,24.993350802906214,22.912260155480915,23.134093406870303,23.477452631032076,23.96911329866271,24.669921325821637,25.71194400552485,28.678043648960752,32.58348983748874,68047.0,12.296,13.88,13.9,59961.76,59770.33,60193.29,59327.34
91,2016-11-18,2018-04-18,353,25.146144476530026,22.910696307717444,23.099862296685394,23.426949016657098,23.900362520143982,24.577482103900373,25.585952550654838,28.48338002197125,32.511857748613686,69198.0,12.196,13.88,13.9,59961.76,59770.33,60193.29,59327.34
92,2016-11-18,2018-06-13,391,25.281911183628843,22.91175001093506,23.07357794919881,23.387343009590047,23.846017396085706,24.50417039679451,25.48585367469969,28.326619082017714,32.45123685359431,70210.0,12.13,13.88,13.9,59961.76,59770.33,60193.29,59327.34
93,2016-11-23,2016-12-14,15,23.30787311956943,22.111045164797662,22.468870126837626,23.00917747586769,23.77353442943405,24.786985949913635,26.112342060099557,29.23386323290904,37.45248964894849,62377.0,13.700999999999999,13.88,13.9,61985.91,61955.55,62046.15,61233.53
94,2016-11-23,2017-01-18,40,22.897669106846045,21.496812668137068,21.847263664660677,22.41686284553976,23.233835482653305,24.326033855243868,25.763760948297982,29.17885428672174,38.310750118919074,63104.17,13.565,13.88,13.9,61985.91,61955.55,62046.15,61233.53
95,2016-11-23,2017-02-15,60,25.658365801962184,22.314223844042253,22.070332267245288,22.442597312940254,23.15841505145136,24.23941687329056,25.76623392208577,29.62995356140016,40.75149366067177,63692.0,13.46,13.88,13.9,61985.91,61955.55,62046.15,61233.53
96,2016-11-23,2017-04-12,98,25.168498098064447,22.520668827746704,22.811485992242524,23.21781313267821,23.801955301942147,24.646261592906747,25.91959671819496,29.376902754374903,32.366090473224176,64744.0,13.202,13.88,13.9,61985.91,61955.55,62046.15,61233.53
97,2016-11-23,2017-06-14,140,25.45890614652308,22.496796670602635,22.736228019703056,23.114843920557192,23.666115862142767,24.46583969538552,25.674794497790568,29.03604700175493,32.27124732045924,65862.0,12.915999999999999,13.88,13.9,61985.91,61955.55,62046.15,61233.53
98,2016-11-23,2017-08-16,184,25.736117043998096,22.483151696887948,22.675130328752864,23.02913833243111,23.551789376324457,24.313128197836708,25.46661645184941,28.735026021167876,32.182771150110064,66941.0,12.620999999999999,13.88,13.9,61985.91,61955.55,62046.15,61233.53
99,2016-11-23,2017-10-18,227,25.984403499678592,22.477183826504184,22.62673997846833,22.95949796040987,23.457883016108102,24.187036238545268,25.294075398796856,28.477914578325002,32.10293936004746,68029.0,12.374,13.88,13.9,61985.91,61955.55,62046.15,61233.53
100,2016-11-23,2017-12-13,265,26.187238679558504,22.476409282626268,22.590714110629055,22.90631905811097,23.38543055067931,24.089276150416488,25.159875093049777,28.273255633721433,32.036224442927065,68984.0,12.187999999999999,13.88,13.9,61985.91,61955.55,62046.15,61233.53
101,2016-11-23,2018-02-14,306,26.390159948787186,22.479359237713656,22.557346849052923,22.855731107138133,23.315778077635517,23.994831855661687,25.02983957212564,28.07110973104499,31.96728683979018,70025.0,12.035,13.88,13.9,61985.91,61955.55,62046.15,61233.53
102,2016-11-23,2018-04-18,350,26.591339526421503,22.486172589142377,22.526675679346233,22.80773520713865,23.248894531438964,23.903636886784625,24.903870546495458,27.87173365075433,31.89609223540174,71161.0,11.912,13.88,13.9,61985.91,61955.55,62046.15,61233.53
103,2016-11-23,2018-06-13,388,26.752541598471005,22.494672943485057,22.50375108839762,22.770616474822425,23.19652019394653,23.83181661962226,24.804347195413357,27.71177760678257,31.836490187342868,72162.0,11.833,13.88,13.9,61985.91,61955.55,62046.15,61233.53
104,2016-11-24,2016-12-14,14,25.857262451900173,23.62261274334742,23.760307856136947,24.093601670028878,24.60477171553067,25.35262075776701,26.45480057144596,29.25020311638946,31.777986205415807,61763.0,13.69,13.88,13.9,61395.53,61998.99,62104.92,61392.18
105,2016-11-24,2017-01-18,39,25.88318387744948,23.445889439462913,23.51848493613944,23.8156758605328,24.28511011454248,24.97920854082622,26.00980180417538,28.70183490325872,31.449045845074572,62483.53,13.561,13.88,13.9,61395.53,61998.99,62104.92,61392.18
106,2016-11-24,2017-02-15,59,26.378642259772487,22.827135427559924,22.532916441538557,22.89564999203693,23.614719084493238,24.71147467458251,26.268454222946982,30.22495982273707,41.66402178819053,63066.0,13.462,13.88,13.9,61395.53,61998.99,62104.92,61392.18
