,Data do Pregao,Ativo,DU,Taxa,Fixo/Movel
360,20020102,IBOVESPA,1,13834.0,
361,20020102,IBOVESPA,22,14057.57,
362,20020102,IBOVESPA,41,14266.02,
363,20020102,IBOVESPA,61,14441.18,
364,20020102,IBOVESPA,82,14655.15,
365,20020102,IBOVESPA,103,14871.91,
366,20020102,IBOVESPA,125,15102.59,
367,20020102,IBOVESPA,145,15322.1,
368,20020102,IBOVESPA,167,15567.2,
369,20020102,IBOVESPA,188,15805.17,
370,20020102,IBOVESPA,209,16059.49,
371,20020102,IBOVESPA,230,16318.01,
372,20020102,IBOVESPA,251,16581.14,
373,20020102,IBOVESPA,270,16842.02,
374,20020102,IBOVESPA,292,17147.67,
375,20020102,IBOVESPA,312,17431.16,
376,20020102,IBOVESPA,331,17731.31,
377,20020102,IBOVESPA,351,18052.3,
378,20020102,IBOVESPA,372,18394.84,
379,20020102,IBOVESPA,394,18762.01,
380,20020102,IBOVESPA,414,19100.04,
381,20020102,IBOVESPA,436,19479.13,
382,20020102,IBOVESPA,458,19867.84,
383,20020102,IBOVESPA,479,20243.62,
384,20020102,IBOVESPA,502,20666.71,
385,20020102,IBOVESPA,520,21036.48,
386,20020102,IBOVESPA,542,21494.86,
387,20020102,IBOVESPA,560,21878.35,
388,20020102,IBOVESPA,581,22336.37,
389,20020102,IBOVESPA,602,22800.89,
390,20020102,IBOVESPA,622,23256.25,
391,20020102,IBOVESPA,643,23740.5,
392,20020102,IBOVESPA,665,24260.1,
393,20020102,IBOVESPA,686,24764.3,
394,20020102,IBOVESPA,705,25234.61,
395,20020102,IBOVESPA,725,25733.58,
396,20020102,IBOVESPA,747,26297.42,
397,20020102,IBOVESPA,768,26868.07,
398,20020102,IBOVESPA,787,27394.79,
399,20020102,IBOVESPA,809,28016.13,
400,20020102,IBOVESPA,830,28624.04,
401,20020102,IBOVESPA,994,33853.22,
402,20020102,IBOVESPA,1242,43950.27,
403,20020102,IBOVESPA,1488,56367.39,
404,20020102,IBOVESPA,1737,71294.32,
360,20020103,IBOVESPA,1,14216.0,
361,20020103,IBOVESPA,22,14397.53,
362,20020103,IBOVESPA,40,14600.47,
363,20020103,IBOVESPA,61,14783.93,
