,Data do Pregao,Ativo,DU,Taxa,Fixo/Movel
3960,20090102,IBOVESPA,1,39913.0,F
3961,20090102,IBOVESPA,9,40152.34,M
3962,20090102,IBOVESPA,20,40483.77,M
3963,20090102,IBOVESPA,21,40514.04,F
3964,20090102,IBOVESPA,31,40817.95,M
3965,20090102,IBOVESPA,38,40965.13,M
3966,20090102,IBOVESPA,39,40982.38,M
3967,20090102,IBOVESPA,40,40999.63,F
3968,20090102,IBOVESPA,49,41155.26,M
3969,20090102,IBOVESPA,60,41346.26,M
3970,20090102,IBOVESPA,61,41363.67,M
3971,20090102,IBOVESPA,62,41381.09,F
3972,20090102,IBOVESPA,70,41520.677,M
3973,20090102,IBOVESPA,80,41688.95,M
3974,20090102,IBOVESPA,81,41705.82,F
3975,20090102,IBOVESPA,90,41857.91,M
3976,20090102,IBOVESPA,100,42027.56,M
3977,20090102,IBOVESPA,101,42044.56,F
3978,20090102,IBOVESPA,110,42197.89,M
3979,20090102,IBOVESPA,121,42379.79,M
3980,20090102,IBOVESPA,122,42396.24,F
3981,20090102,IBOVESPA,132,42561.09,M
3982,20090102,IBOVESPA,144,42759.74,F
3983,20090102,IBOVESPA,145,42776.34,M
3984,20090102,IBOVESPA,155,42941.92,M
3985,20090102,IBOVESPA,165,43106.39,F
3986,20090102,IBOVESPA,166,43122.88,M
3987,20090102,IBOVESPA,175,43271.5,M
3988,20090102,IBOVESPA,185,43437.24,F
3989,20090102,IBOVESPA,186,43453.85,M
3990,20090102,IBOVESPA,187,43470.46,M
3991,20090102,IBOVESPA,196,43620.24,M
3992,20090102,IBOVESPA,206,43786.8,F
3993,20090102,IBOVESPA,208,43820.19,M
3994,20090102,IBOVESPA,217,43970.76,M
3995,20090102,IBOVESPA,227,44138.66,F
3996,20090102,IBOVESPA,228,44155.49,M
3997,20090102,IBOVESPA,238,44324.1,M
3998,20090102,IBOVESPA,246,44461.56,F
3999,20090102,IBOVESPA,250,44530.6,M
4000,20090102,IBOVESPA,259,44686.34,M
4001,20090102,IBOVESPA,267,44825.23,F
4002,20090102,IBOVESPA,270,44877.42,M
4003,20090102,IBOVESPA,280,45051.843,M
4004,20090102,IBOVESPA,287,45175.46,F
4005,20090102,IBOVESPA,288,45193.15,M
4006,20090102,IBOVESPA,298,45370.41,M
4007,20090102,IBOVESPA,308,45548.36,F
4008,20090102,IBOVESPA,311,45601.88,M
4009,20090102,IBOVESPA,320,45763.02,M
4010,20090102,IBOVESPA,327,45889.95,F
4011,20090102,IBOVESPA,331,45962.65,M
4012,20090102,IBOVESPA,341,46144.88,M
4013,20090102,IBOVESPA,349,46291.19,F
4014,20090102,IBOVESPA,352,46346.17,M
4015,20090102,IBOVESPA,361,46511.52,M
4016,20090102,IBOVESPA,370,46678.05,F
4017,20090102,IBOVESPA,373,46733.72,M
4018,20090102,IBOVESPA,383,46919.76,M
4019,20090102,IBOVESPA,390,47050.43,F
4020,20090102,IBOVESPA,395,47143.98,M
