,Data do Pregao,Ativo,DU,Taxa,Fixo/Movel
450,20020102,DIxPRE,1,19.06,
451,20020102,DIxPRE,22,18.97,
452,20020102,DIxPRE,41,18.97,
453,20020102,DIxPRE,61,18.99,
454,20020102,DIxPRE,82,19.07,
455,20020102,DIxPRE,103,19.11,
456,20020102,DIxPRE,125,19.14,
457,20020102,DIxPRE,145,19.25,
458,20020102,DIxPRE,167,19.34,
459,20020102,DIxPRE,188,19.41,
460,20020102,DIxPRE,209,19.58,
461,20020102,DIxPRE,230,19.72,
462,20020102,DIxPRE,251,19.84,
463,20020102,DIxPRE,270,20.06,
464,20020102,DIxPRE,292,20.27,
465,20020102,DIxPRE,312,20.44,
466,20020102,DIxPRE,331,20.72,
467,20020102,DIxPRE,351,20.98,
468,20020102,DIxPRE,372,21.22,
469,20020102,DIxPRE,394,21.45,
470,20020102,DIxPRE,414,21.63,
471,20020102,DIxPRE,436,21.81,
472,20020102,DIxPRE,458,21.98,
473,20020102,DIxPRE,479,22.12,
474,20020102,DIxPRE,502,22.27,
475,20020102,DIxPRE,520,22.47,
476,20020102,DIxPRE,542,22.69,
477,20020102,DIxPRE,560,22.86,
478,20020102,DIxPRE,581,23.05,
479,20020102,DIxPRE,602,23.22,
480,20020102,DIxPRE,622,23.38,
481,20020102,DIxPRE,643,23.53,
482,20020102,DIxPRE,665,23.68,
483,20020102,DIxPRE,686,23.81,
484,20020102,DIxPRE,705,23.93,
485,20020102,DIxPRE,725,24.04,
486,20020102,DIxPRE,747,24.16,
487,20020102,DIxPRE,768,24.3,
488,20020102,DIxPRE,787,24.42,
489,20020102,DIxPRE,809,24.55,
490,20020102,DIxPRE,830,24.67,
491,20020102,DIxPRE,994,25.44,
492,20020102,DIxPRE,1242,26.41,
493,20020102,DIxPRE,1488,26.84,
494,20020102,DIxPRE,1737,26.84,
450,20020103,DIxPRE,1,19.04,
451,20020103,DIxPRE,22,18.93,
452,20020103,DIxPRE,40,18.8,
453,20020103,DIxPRE,61,18.76,
454,20020103,DIxPRE,82,18.8,
455,20020103,DIxPRE,102,18.82,
456,20020103,DIxPRE,124,18.84,
457,20020103,DIxPRE,145,18.94,
458,20020103,DIxPRE,167,19.03,
459,20020103,DIxPRE,187,19.1,
460,20020103,DIxPRE,209,19.24,
461,20020103,DIxPRE,230,19.35,
462,20020103,DIxPRE,250,19.44,
463,20020103,DIxPRE,270,19.65,
464,20020103,DIxPRE,292,19.86,
465,20020103,DIxPRE,312,20.03,
466,20020103,DIxPRE,330,20.29,
467,20020103,DIxPRE,351,20.56,
468,20020103,DIxPRE,372,20.79,
469,20020103,DIxPRE,393,21.0,
470,20020103,DIxPRE,414,21.19,
471,20020103,DIxPRE,436,21.37,
472,20020103,DIxPRE,458,21.53,
473,20020103,DIxPRE,478,21.67,
474,20020103,DIxPRE,501,21.81,
475,20020103,DIxPRE,520,22.01,
476,20020103,DIxPRE,541,22.22,
477,20020103,DIxPRE,560,22.4,
478,20020103,DIxPRE,580,22.57,
479,20020103,DIxPRE,602,22.75,
480,20020103,DIxPRE,621,22.89,
481,20020103,DIxPRE,643,23.05,
482,20020103,DIxPRE,665,23.19,
483,20020103,DIxPRE,685,23.31,
484,20020103,DIxPRE,705,23.43,
485,20020103,DIxPRE,725,23.54,
486,20020103,DIxPRE,747,23.66,
487,20020103,DIxPRE,767,23.79,
488,20020103,DIxPRE,787,23.91,
489,20020103,DIxPRE,809,24.04,
490,20020103,DIxPRE,829,24.15,
491,20020103,DIxPRE,994,24.88,
492,20020103,DIxPRE,1242,25.67,
493,20020103,DIxPRE,1487,26.29,
494,20020103,DIxPRE,1737,26.3,
450,20020104,DIxPRE,1,19.04,
451,20020104,DIxPRE,21,18.96,
452,20020104,DIxPRE,40,18.91,
453,20020104,DIxPRE,61,18.91,
454,20020104,DIxPRE,82,19.0,
455,20020104,DIxPRE,101,19.05,
456,20020104,DIxPRE,123,19.09,
457,20020104,DIxPRE,145,19.21,
458,20020104,DIxPRE,166,19.3,
459,20020104,DIxPRE,187,19.37,
460,20020104,DIxPRE,209,19.53,
461,20020104,DIxPRE,230,19.65,
462,20020104,DIxPRE,249,19.74,
463,20020104,DIxPRE,270,19.98,
464,20020104,DIxPRE,292,20.2,
