,Data do Pregao,Ativo,DU,Taxa,Fixo/Movel
1242,20070102,IBOVESPA,1,45286.21,F
1243,20070102,IBOVESPA,22,45807.47,F
1244,20070102,IBOVESPA,42,46250.17,F
1245,20070102,IBOVESPA,62,46683.23,F
1246,20070102,IBOVESPA,82,47118.69,F
1247,20070102,IBOVESPA,104,47596.38,F
1248,20070102,IBOVESPA,124,48034.86,M
1249,20070102,IBOVESPA,126,48077.85,F
1250,20070102,IBOVESPA,145,48493.45,F
1251,20070102,IBOVESPA,167,48979.85,F
1252,20070102,IBOVESPA,188,49450.92,F
1253,20070102,IBOVESPA,207,49874.43,F
1254,20070102,IBOVESPA,227,50326.11,F
1255,20070102,IBOVESPA,249,50826.53,F
1256,20070102,IBOVESPA,250,50849.95,M
1257,20070102,IBOVESPA,268,51263.66,F
1258,20070102,IBOVESPA,287,51703.16,F
1259,20070102,IBOVESPA,308,52187.18,F
1260,20070102,IBOVESPA,311,52258.97,M
1261,20070102,IBOVESPA,329,52685.65,F
1262,20070102,IBOVESPA,347,53115.13,F
1263,20070102,IBOVESPA,369,53638.44,F
1264,20070102,IBOVESPA,373,53736.53,M
1265,20070102,IBOVESPA,391,54172.7,F
1266,20070102,IBOVESPA,412,54694.46,F
1267,20070102,IBOVESPA,433,55212.79,F
1268,20070102,IBOVESPA,439,55364.09,M
1269,20070102,IBOVESPA,455,55769.58,F
1270,20070102,IBOVESPA,477,56322.48,F
1271,20070102,IBOVESPA,497,56838.19,F
1272,20070102,IBOVESPA,504,57019.81,M
1273,20070102,IBOVESPA,517,57358.63,F
1274,20070102,IBOVESPA,539,57925.56,F
1275,20070102,IBOVESPA,558,58417.39,F
1276,20070102,IBOVESPA,565,58603.75,M
1277,20070102,IBOVESPA,578,58951.44,F
1278,20070102,IBOVESPA,598,59490.38,F
1279,20070102,IBOVESPA,619,60048.42,F
1280,20070102,IBOVESPA,626,60239.84,M
1281,20070102,IBOVESPA,639,60596.96,F
1282,20070102,IBOVESPA,661,61206.14,F
1283,20070102,IBOVESPA,682,61808.26,F
1284,20070102,IBOVESPA,691,62061.9,M
1285,20070102,IBOVESPA,702,62373.32,F
1286,20070102,IBOVESPA,722,62959.62,F
1287,20070102,IBOVESPA,744,63610.29,F
1288,20070102,IBOVESPA,754,63900.84,M
1289,20070102,IBOVESPA,764,64192.73,F
1290,20070102,IBOVESPA,784,64780.5,F
1291,20070102,IBOVESPA,804,65373.66,F
1292,20070102,IBOVESPA,825,66002.32,F
1293,20070102,IBOVESPA,877,67585.14,M
1294,20070102,IBOVESPA,990,71131.9,F
1295,20070102,IBOVESPA,1005,71619.45,M
1296,20070102,IBOVESPA,1129,75779.97,M
1297,20070102,IBOVESPA,1238,79601.48,F
1298,20070102,IBOVESPA,1256,80220.47,M
1299,20070102,IBOVESPA,1487,89104.38,F
1300,20070102,IBOVESPA,1507,89918.34,M
1301,20070102,IBOVESPA,1735,99678.87,F
1302,20070102,IBOVESPA,1760,100817.47,M
1303,20070102,IBOVESPA,1985,111825.39,F
1304,20070102,IBOVESPA,2013,113259.25,M
1305,20070102,IBOVESPA,2230,124914.74,F
1306,20070102,IBOVESPA,2263,126803.12,M
1307,20070102,IBOVESPA,2478,139702.29,F
1308,20070102,IBOVESPA,3012,177870.32,F
1309,20070102,IBOVESPA,3768,250031.26,M
1310,20070102,IBOVESPA,3838,258091.46,F
1314,20070103,IBOVESPA,1,44669.91,F
1315,20070103,IBOVESPA,21,44959.61,M
1316,20070103,IBOVESPA,22,44970.39,F
1317,20070103,IBOVESPA,39,45376.5,M
1318,20070103,IBOVESPA,41,45428.07,F
1319,20070103,IBOVESPA,61,45807.59,M
1320,20070103,IBOVESPA,62,45828.5,F
1321,20070103,IBOVESPA,82,46256.67,F
1322,20070103,IBOVESPA,104,46723.55,F
1323,20070103,IBOVESPA,123,47131.22,M
1324,20070103,IBOVESPA,125,47173.35,F
1325,20070103,IBOVESPA,145,47605.22,F
1326,20070103,IBOVESPA,167,48085.17,F
1327,20070103,IBOVESPA,187,48525.11,F
1328,20070103,IBOVESPA,207,48963.41,F
1329,20070103,IBOVESPA,227,49402.88,F
1330,20070103,IBOVESPA,248,49870.77,F
1331,20070103,IBOVESPA,249,49893.73,M
1332,20070103,IBOVESPA,267,50299.37,F
1333,20070103,IBOVESPA,287,50753.59,F
1334,20070103,IBOVESPA,308,51233.92,F
1335,20070103,IBOVESPA,310,51280.89,M
1336,20070103,IBOVESPA,328,51699.6,F
1337,20070103,IBOVESPA,347,52144.91,F
1338,20070103,IBOVESPA,369,52665.53,F
1339,20070103,IBOVESPA,372,52737.81,M
