,Data do Pregao,Ativo,DU,Taxa,Fixo/Movel
14578,20190102,DIxPRE,1,6.4,F
14579,20190102,DIxPRE,3,6.41,M
14580,20190102,DIxPRE,8,6.413,M
14581,20190102,DIxPRE,9,6.413,M
14582,20190102,DIxPRE,10,6.413,M
14583,20190102,DIxPRE,12,6.413,M
14584,20190102,DIxPRE,13,6.414,M
14585,20190102,DIxPRE,18,6.414,M
14586,20190102,DIxPRE,20,6.414,M
14587,20190102,DIxPRE,21,6.414,M
14588,20190102,DIxPRE,22,6.414,F
14589,20190102,DIxPRE,23,6.414,F
14590,20190102,DIxPRE,28,6.414,M
14591,20190102,DIxPRE,30,6.415,M
14592,20190102,DIxPRE,32,6.415,M
14593,20190102,DIxPRE,33,6.415,M
14594,20190102,DIxPRE,34,6.415,M
14595,20190102,DIxPRE,40,6.415,M
14596,20190102,DIxPRE,41,6.415,M
14597,20190102,DIxPRE,42,6.415,M
14598,20190102,DIxPRE,43,6.416,F
14599,20190102,DIxPRE,48,6.419,M
14600,20190102,DIxPRE,50,6.42,M
14601,20190102,DIxPRE,51,6.421,M
14602,20190102,DIxPRE,54,6.422,M
14603,20190102,DIxPRE,60,6.425,M
14604,20190102,DIxPRE,61,6.425,M
14605,20190102,DIxPRE,62,6.425,F
14606,20190102,DIxPRE,71,6.425,M
14607,20190102,DIxPRE,73,6.425,M
14608,20190102,DIxPRE,80,6.425,M
14609,20190102,DIxPRE,81,6.425,M
14610,20190102,DIxPRE,82,6.425,F
14611,20190102,DIxPRE,91,6.425,M
14612,20190102,DIxPRE,94,6.425,M
14613,20190102,DIxPRE,97,6.425,M
14614,20190102,DIxPRE,103,6.425,M
14615,20190102,DIxPRE,104,6.425,F
14616,20190102,DIxPRE,111,6.423,M
14617,20190102,DIxPRE,114,6.422,M
14618,20190102,DIxPRE,116,6.422,M
14619,20190102,DIxPRE,117,6.421,M
14620,20190102,DIxPRE,121,6.42,M
14621,20190102,DIxPRE,122,6.42,M
14622,20190102,DIxPRE,123,6.42,F
14623,20190102,DIxPRE,133,6.415,M
14624,20190102,DIxPRE,139,6.413,M
14625,20190102,DIxPRE,144,6.411,M
14626,20190102,DIxPRE,145,6.41,F
14627,20190102,DIxPRE,146,6.41,M
14628,20190102,DIxPRE,155,6.407,M
14629,20190102,DIxPRE,156,6.407,M
14630,20190102,DIxPRE,158,6.406,M
14631,20190102,DIxPRE,166,6.404,M
14632,20190102,DIxPRE,167,6.403,F
14633,20190102,DIxPRE,168,6.403,M
14634,20190102,DIxPRE,178,6.414,M
14635,20190102,DIxPRE,182,6.418,M
14636,20190102,DIxPRE,188,6.424,F
14637,20190102,DIxPRE,189,6.425,M
14638,20190102,DIxPRE,199,6.432,M
14639,20190102,DIxPRE,200,6.433,M
14640,20190102,DIxPRE,203,6.435,M
14641,20190102,DIxPRE,209,6.439,F
14642,20190102,DIxPRE,210,6.44,M
14643,20190102,DIxPRE,211,6.44,M
14644,20190102,DIxPRE,212,6.441,M
14645,20190102,DIxPRE,222,6.442,M
14646,20190102,DIxPRE,230,6.443,F
14647,20190102,DIxPRE,231,6.443,M
14648,20190102,DIxPRE,232,6.443,M
14649,20190102,DIxPRE,233,6.443,F
14650,20190102,DIxPRE,242,6.446,M
14651,20190102,DIxPRE,244,6.447,M
14652,20190102,DIxPRE,251,6.449,F
14653,20190102,DIxPRE,253,6.45,M
14654,20190102,DIxPRE,262,6.469,M
14655,20190102,DIxPRE,270,6.485,F
14656,20190102,DIxPRE,282,6.507,M
14657,20190102,DIxPRE,285,6.513,M
14658,20190102,DIxPRE,290,6.521,F
14659,20190102,DIxPRE,293,6.526,M
14660,20190102,DIxPRE,303,6.542,M
14661,20190102,DIxPRE,308,6.55,M
14662,20190102,DIxPRE,312,6.556,F
14663,20190102,DIxPRE,315,6.56,M
14664,20190102,DIxPRE,324,6.593,M
14665,20190102,DIxPRE,331,6.617,F
14666,20190102,DIxPRE,344,6.659,M
14667,20190102,DIxPRE,351,6.68,F
14668,20190102,DIxPRE,366,6.723,M
14669,20190102,DIxPRE,372,6.739,F
14670,20190102,DIxPRE,376,6.75,M
14671,20190102,DIxPRE,386,6.792,M
14672,20190102,DIxPRE,394,6.824,F
14673,20190102,DIxPRE,399,6.844,M
14674,20190102,DIxPRE,406,6.87,M
14675,20190102,DIxPRE,409,6.881,M
14676,20190102,DIxPRE,414,6.899,F
14677,20190102,DIxPRE,420,6.921,M
14678,20190102,DIxPRE,429,6.951,M
14679,20190102,DIxPRE,434,6.968,M
14680,20190102,DIxPRE,435,6.971,F
14681,20190102,DIxPRE,441,6.99,M
14682,20190102,DIxPRE,449,7.023,M
14683,20190102,DIxPRE,450,7.027,M
14684,20190102,DIxPRE,456,7.05,F
14685,20190102,DIxPRE,471,7.107,M
14686,20190102,DIxPRE,476,7.125,F
14687,20190102,DIxPRE,493,7.184,M
14688,20190102,DIxPRE,495,7.191,M
14689,20190102,DIxPRE,497,7.197,F
14690,20190102,DIxPRE,501,7.21,M
14691,20190102,DIxPRE,504,7.22,M
14692,20190102,DIxPRE,513,7.254,M
14693,20190102,DIxPRE,517,7.269,F
14694,20190102,DIxPRE,534,7.329,M
14695,20190102,DIxPRE,537,7.339,F
14696,20190102,DIxPRE,542,7.356,M
14697,20190102,DIxPRE,552,7.389,M
14698,20190102,DIxPRE,557,7.405,F
14699,20190102,DIxPRE,565,7.43,M
14700,20190102,DIxPRE,574,7.457,M
14701,20190102,DIxPRE,578,7.469,F
14702,20190102,DIxPRE,585,7.489,M
14703,20190102,DIxPRE,595,7.517,M
14704,20190102,DIxPRE,599,7.528,F
14705,20190102,DIxPRE,619,7.58,F
14706,20190102,DIxPRE,627,7.6,M
14707,20190102,DIxPRE,637,7.628,M
14708,20190102,DIxPRE,640,7.637,F
14709,20190102,DIxPRE,659,7.688,M
14710,20190102,DIxPRE,662,7.696,F
14711,20190102,DIxPRE,671,7.719,M
14712,20190102,DIxPRE,680,7.741,M
14713,20190102,DIxPRE,683,7.748,F
14714,20190102,DIxPRE,692,7.77,M
14715,20190102,DIxPRE,701,7.792,M
14716,20190102,DIxPRE,702,7.794,F
14717,20190102,DIxPRE,721,7.837,M
14718,20190102,DIxPRE,722,7.84,F
14719,20190102,DIxPRE,744,7.887,F
14720,20190102,DIxPRE,755,7.91,M
14721,20190102,DIxPRE,765,7.925,F
14722,20190102,DIxPRE,786,7.957,F
14723,20190102,DIxPRE,795,7.97,M
14724,20190102,DIxPRE,804,7.982,M
14725,20190102,DIxPRE,806,7.985,F
14726,20190102,DIxPRE,817,8.0,M
14727,20190102,DIxPRE,827,8.031,F
14728,20190102,DIxPRE,846,8.087,M
14729,20190102,DIxPRE,879,8.18,M
14730,20190102,DIxPRE,889,8.196,M
14731,20190102,DIxPRE,910,8.227,M
14732,20190102,DIxPRE,923,8.246,M
14733,20190102,DIxPRE,932,8.258,M
14734,20190102,DIxPRE,944,8.275,M
14735,20190102,DIxPRE,953,8.293,M
14736,20190102,DIxPRE,973,8.331,M
14737,20190102,DIxPRE,991,8.363,F
14738,20190102,DIxPRE,1006,8.39,M
14739,20190102,DIxPRE,1016,8.408,M
14740,20190102,DIxPRE,1038,8.446,M
14741,20190102,DIxPRE,1046,8.46,M
14742,20190102,DIxPRE,1056,8.477,M
14743,20190102,DIxPRE,1069,8.498,M
14744,20190102,DIxPRE,1078,8.508,M
14745,20190102,DIxPRE,1096,8.526,M
14746,20190102,DIxPRE,1118,8.548,M
14747,20190102,DIxPRE,1130,8.56,M
14748,20190102,DIxPRE,1140,8.574,M
14749,20190102,DIxPRE,1161,8.603,M
14750,20190102,DIxPRE,1174,8.62,M
14751,20190102,DIxPRE,1194,8.646,M
14752,20190102,DIxPRE,1203,8.657,M
14753,20190102,DIxPRE,1224,8.683,M
14754,20190102,DIxPRE,1239,8.701,F
14755,20190102,DIxPRE,1255,8.72,M
14756,20190102,DIxPRE,1285,8.751,M
14757,20190102,DIxPRE,1326,8.791,M
14758,20190102,DIxPRE,1347,8.811,M
14759,20190102,DIxPRE,1379,8.84,M
14760,20190102,DIxPRE,1412,8.873,M
14761,20190102,DIxPRE,1478,8.933,M
14762,20190102,DIxPRE,1488,8.942,F
14763,20190102,DIxPRE,1509,8.96,M
