,Data do Pregao,Ativo,DU,Taxa,Fixo/Movel
14489,20170102,DIxPRE,1,13.63,F
14490,20170102,DIxPRE,10,13.291,M
14491,20170102,DIxPRE,12,13.284,M
14492,20170102,DIxPRE,18,13.274,M
14493,20170102,DIxPRE,20,13.272,M
14494,20170102,DIxPRE,21,13.271,M
14495,20170102,DIxPRE,22,13.27,F
14496,20170102,DIxPRE,25,13.239,F
14497,20170102,DIxPRE,32,13.19,M
14498,20170102,DIxPRE,36,13.171,M
14499,20170102,DIxPRE,38,13.162,M
14500,20170102,DIxPRE,39,13.159,M
14501,20170102,DIxPRE,40,13.155,M
14502,20170102,DIxPRE,42,13.123,F
14503,20170102,DIxPRE,44,13.094,M
14504,20170102,DIxPRE,50,13.021,M
14505,20170102,DIxPRE,51,13.01,M
14506,20170102,DIxPRE,52,13.0,M
14507,20170102,DIxPRE,56,12.963,M
14508,20170102,DIxPRE,62,12.917,M
14509,20170102,DIxPRE,63,12.91,F
14510,20170102,DIxPRE,70,12.833,M
14511,20170102,DIxPRE,72,12.814,M
14512,20170102,DIxPRE,79,12.755,M
14513,20170102,DIxPRE,80,12.747,M
14514,20170102,DIxPRE,81,12.74,F
14515,20170102,DIxPRE,90,12.651,M
14516,20170102,DIxPRE,102,12.557,M
14517,20170102,DIxPRE,103,12.55,F
14518,20170102,DIxPRE,112,12.453,M
14519,20170102,DIxPRE,113,12.443,M
14520,20170102,DIxPRE,122,12.361,M
14521,20170102,DIxPRE,123,12.353,M
14522,20170102,DIxPRE,124,12.345,F
14523,20170102,DIxPRE,134,12.232,M
14524,20170102,DIxPRE,143,12.144,M
14525,20170102,DIxPRE,144,12.135,F
14526,20170102,DIxPRE,145,12.126,M
14527,20170102,DIxPRE,155,12.043,M
14528,20170102,DIxPRE,156,12.035,M
14529,20170102,DIxPRE,166,11.962,F
14530,20170102,DIxPRE,167,11.956,M
14531,20170102,DIxPRE,168,11.949,M
14532,20170102,DIxPRE,172,11.923,M
14533,20170102,DIxPRE,177,11.892,M
14534,20170102,DIxPRE,181,11.869,M
14535,20170102,DIxPRE,187,11.835,F
14536,20170102,DIxPRE,188,11.83,M
14537,20170102,DIxPRE,197,11.759,M
14538,20170102,DIxPRE,198,11.752,M
14539,20170102,DIxPRE,199,11.744,M
14540,20170102,DIxPRE,207,11.687,F
14541,20170102,DIxPRE,208,11.681,M
14542,20170102,DIxPRE,209,11.674,M
14543,20170102,DIxPRE,218,11.616,M
14544,20170102,DIxPRE,226,11.569,F
14545,20170102,DIxPRE,228,11.558,M
14546,20170102,DIxPRE,229,11.552,M
14547,20170102,DIxPRE,230,11.546,F
14548,20170102,DIxPRE,237,11.509,M
14549,20170102,DIxPRE,239,11.499,M
14550,20170102,DIxPRE,241,11.489,M
14551,20170102,DIxPRE,246,11.464,M
14552,20170102,DIxPRE,247,11.459,F
14553,20170102,DIxPRE,249,11.45,M
14554,20170102,DIxPRE,258,11.409,M
14555,20170102,DIxPRE,268,11.367,F
14556,20170102,DIxPRE,270,11.359,M
14557,20170102,DIxPRE,278,11.328,M
14558,20170102,DIxPRE,279,11.324,M
14559,20170102,DIxPRE,286,11.299,F
14560,20170102,DIxPRE,289,11.288,M
14561,20170102,DIxPRE,299,11.255,M
14562,20170102,DIxPRE,308,11.226,F
14563,20170102,DIxPRE,310,11.22,M
14564,20170102,DIxPRE,320,11.192,M
14565,20170102,DIxPRE,322,11.187,M
14566,20170102,DIxPRE,329,11.169,F
14567,20170102,DIxPRE,331,11.164,M
14568,20170102,DIxPRE,340,11.142,M
14569,20170102,DIxPRE,349,11.121,F
14570,20170102,DIxPRE,360,11.097,M
14571,20170102,DIxPRE,369,11.078,F
14572,20170102,DIxPRE,373,11.07,M
14573,20170102,DIxPRE,383,11.058,M
14574,20170102,DIxPRE,391,11.048,F
14575,20170102,DIxPRE,395,11.043,M
14576,20170102,DIxPRE,405,11.032,M
14577,20170102,DIxPRE,413,11.024,F
14578,20170102,DIxPRE,418,11.019,M
14579,20170102,DIxPRE,427,11.01,M
14580,20170102,DIxPRE,430,11.007,M
14581,20170102,DIxPRE,432,11.005,F
14582,20170102,DIxPRE,437,11.0,M
14583,20170102,DIxPRE,446,10.995,M
14584,20170102,DIxPRE,448,10.994,M
14585,20170102,DIxPRE,453,10.991,F
14586,20170102,DIxPRE,468,10.984,M
14587,20170102,DIxPRE,473,10.982,F
14588,20170102,DIxPRE,486,10.976,M
14589,20170102,DIxPRE,490,10.974,M
14590,20170102,DIxPRE,494,10.972,F
14591,20170102,DIxPRE,499,10.97,M
14592,20170102,DIxPRE,508,10.975,M
14593,20170102,DIxPRE,513,10.978,F
14594,20170102,DIxPRE,531,10.987,M
14595,20170102,DIxPRE,535,10.989,F
14596,20170102,DIxPRE,541,10.991,M
14597,20170102,DIxPRE,549,10.995,M
14598,20170102,DIxPRE,555,10.998,F
14599,20170102,DIxPRE,560,11.0,M
14600,20170102,DIxPRE,570,11.002,M
14601,20170102,DIxPRE,574,11.002,F
14602,20170102,DIxPRE,581,11.004,M
14603,20170102,DIxPRE,590,11.005,M
14604,20170102,DIxPRE,595,11.006,F
14605,20170102,DIxPRE,616,11.009,F
14606,20170102,DIxPRE,622,11.01,M
14607,20170102,DIxPRE,632,11.015,M
14608,20170102,DIxPRE,637,11.017,F
14609,20170102,DIxPRE,655,11.025,M
14610,20170102,DIxPRE,658,11.026,F
14611,20170102,DIxPRE,677,11.034,M
14612,20170102,DIxPRE,680,11.035,F
14613,20170102,DIxPRE,688,11.038,M
14614,20170102,DIxPRE,698,11.042,M
14615,20170102,DIxPRE,702,11.043,F
14616,20170102,DIxPRE,721,11.05,F
14617,20170102,DIxPRE,743,11.057,F
14618,20170102,DIxPRE,752,11.06,M
14619,20170102,DIxPRE,761,11.065,M
14620,20170102,DIxPRE,763,11.066,F
14621,20170102,DIxPRE,784,11.076,F
14622,20170102,DIxPRE,792,11.08,M
14623,20170102,DIxPRE,802,11.085,M
14624,20170102,DIxPRE,803,11.085,F
14625,20170102,DIxPRE,814,11.09,M
14626,20170102,DIxPRE,823,11.099,M
14627,20170102,DIxPRE,824,11.1,F
14628,20170102,DIxPRE,843,11.12,M
14629,20170102,DIxPRE,875,11.15,M
14630,20170102,DIxPRE,885,11.155,M
14631,20170102,DIxPRE,898,11.162,M
14632,20170102,DIxPRE,908,11.167,M
14633,20170102,DIxPRE,919,11.173,M
14634,20170102,DIxPRE,928,11.177,M
14635,20170102,DIxPRE,940,11.183,M
14636,20170102,DIxPRE,949,11.187,M
14637,20170102,DIxPRE,970,11.196,M
14638,20170102,DIxPRE,990,11.205,F
14639,20170102,DIxPRE,1003,11.21,M
14640,20170102,DIxPRE,1012,11.215,M
14641,20170102,DIxPRE,1033,11.227,M
14642,20170102,DIxPRE,1041,11.232,M
14643,20170102,DIxPRE,1051,11.237,M
14644,20170102,DIxPRE,1064,11.244,M
14645,20170102,DIxPRE,1073,11.249,M
14646,20170102,DIxPRE,1084,11.254,M
14647,20170102,DIxPRE,1094,11.259,M
14648,20170102,DIxPRE,1126,11.275,M
14649,20170102,DIxPRE,1136,11.28,M
14650,20170102,DIxPRE,1158,11.29,M
14651,20170102,DIxPRE,1170,11.296,M
14652,20170102,DIxPRE,1179,11.3,M
14653,20170102,DIxPRE,1191,11.305,M
14654,20170102,DIxPRE,1200,11.309,M
14655,20170102,DIxPRE,1220,11.317,M
14656,20170102,DIxPRE,1235,11.323,F
14657,20170102,DIxPRE,1254,11.33,M
14658,20170102,DIxPRE,1264,11.334,M
14659,20170102,DIxPRE,1285,11.342,M
14660,20170102,DIxPRE,1294,11.345,M
14661,20170102,DIxPRE,1303,11.348,M
14662,20170102,DIxPRE,1316,11.353,M
14663,20170102,DIxPRE,1326,11.356,M
14664,20170102,DIxPRE,1345,11.362,M
14665,20170102,DIxPRE,1378,11.373,M
14666,20170102,DIxPRE,1388,11.376,M
14667,20170102,DIxPRE,1409,11.383,M
14668,20170102,DIxPRE,1422,11.387,M
14669,20170102,DIxPRE,1431,11.389,M
14670,20170102,DIxPRE,1443,11.393,M
14671,20170102,DIxPRE,1452,11.395,M
14672,20170102,DIxPRE,1472,11.401,M
14673,20170102,DIxPRE,1484,11.404,F
14674,20170102,DIxPRE,1505,11.41,M
14675,20170102,DIxPRE,1515,11.411,M
14676,20170102,DIxPRE,1537,11.413,M
14677,20170102,DIxPRE,1555,11.415,M
14678,20170102,DIxPRE,1568,11.416,M
