,Data do Pregao,Ativo,DU,Taxa,Fixo/Movel
910,20050103,IBOVESPA,1,25996.86,F
911,20050103,IBOVESPA,21,26113.62,M
912,20050103,IBOVESPA,22,26118.24,F
913,20050103,IBOVESPA,42,26514.95,F
914,20050103,IBOVESPA,61,26809.23,M
915,20050103,IBOVESPA,62,26827.59,F
916,20050103,IBOVESPA,82,27190.83,F
917,20050103,IBOVESPA,103,27577.73,F
918,20050103,IBOVESPA,124,27970.54,M
919,20050103,IBOVESPA,127,28025.5,F
920,20050103,IBOVESPA,145,28360.49,F
921,20050103,IBOVESPA,167,28775.02,F
922,20050103,IBOVESPA,188,29176.74,F
923,20050103,IBOVESPA,189,29196.17,M
924,20050103,IBOVESPA,208,29538.81,F
925,20050103,IBOVESPA,227,29884.66,F
926,20050103,IBOVESPA,251,30328.72,F
927,20050103,IBOVESPA,271,30702.04,F
928,20050103,IBOVESPA,291,31079.21,F
929,20050103,IBOVESPA,311,31460.91,F
930,20050103,IBOVESPA,314,31518.48,M
931,20050103,IBOVESPA,331,31840.72,F
932,20050103,IBOVESPA,351,32225.43,F
933,20050103,IBOVESPA,371,32611.69,F
934,20050103,IBOVESPA,375,32690.78,M
935,20050103,IBOVESPA,393,33045.75,F
936,20050103,IBOVESPA,415,33482.6,F
937,20050103,IBOVESPA,434,33867.95,F
938,20050103,IBOVESPA,439,33970.07,M
939,20050103,IBOVESPA,455,34293.91,F
940,20050103,IBOVESPA,475,34700.93,F
941,20050103,IBOVESPA,496,35138.3,F
942,20050103,IBOVESPA,500,35220.59,M
943,20050103,IBOVESPA,515,35540.86,F
944,20050103,IBOVESPA,535,35969.12,F
945,20050103,IBOVESPA,557,36446.51,F
946,20050103,IBOVESPA,562,36553.44,M
947,20050103,IBOVESPA,576,36859.62,F
948,20050103,IBOVESPA,597,37329.92,F
949,20050103,IBOVESPA,618,37805.15,F
950,20050103,IBOVESPA,624,37938.39,M
951,20050103,IBOVESPA,639,38285.33,F
952,20050103,IBOVESPA,660,38770.5,F
953,20050103,IBOVESPA,681,39269.78,F
954,20050103,IBOVESPA,688,39431.36,M
955,20050103,IBOVESPA,702,39765.44,F
956,20050103,IBOVESPA,720,40201.37,F
957,20050103,IBOVESPA,742,40732.01,F
958,20050103,IBOVESPA,750,40933.98,M
959,20050103,IBOVESPA,762,41238.81,F
960,20050103,IBOVESPA,781,41726.12,F
961,20050103,IBOVESPA,802,42271.41,F
962,20050103,IBOVESPA,811,42507.29,M
963,20050103,IBOVESPA,823,42823.84,F
964,20050103,IBOVESPA,873,44168.37,M
965,20050103,IBOVESPA,939,46008.0,M
966,20050103,IBOVESPA,992,47540.61,F
967,20050103,IBOVESPA,1004,47894.64,M
968,20050103,IBOVESPA,1237,55316.03,F
969,20050103,IBOVESPA,1254,55900.51,M
970,20050103,IBOVESPA,1484,64442.78,F
971,20050103,IBOVESPA,1505,65284.95,M
972,20050103,IBOVESPA,1731,75075.39,F
973,20050103,IBOVESPA,1756,76244.84,M
974,20050103,IBOVESPA,1980,87570.52,F
896,20050104,IBOVESPA,1,25219.32,F
897,20050104,IBOVESPA,20,25282.37,M
898,20050104,IBOVESPA,22,25288.05,F
899,20050104,IBOVESPA,42,25697.58,F
900,20050104,IBOVESPA,60,25940.46,M
901,20050104,IBOVESPA,61,25957.71,F
902,20050104,IBOVESPA,82,26326.3,F
903,20050104,IBOVESPA,103,26700.16,F
904,20050104,IBOVESPA,123,27061.26,M
905,20050104,IBOVESPA,126,27114.41,F
906,20050104,IBOVESPA,145,27455.34,F
907,20050104,IBOVESPA,167,27856.23,F
908,20050104,IBOVESPA,188,28244.73,F
909,20050104,IBOVESPA,207,28579.94,F
910,20050104,IBOVESPA,227,28938.1,F
911,20050104,IBOVESPA,250,29354.33,F
912,20050104,IBOVESPA,270,29711.14,F
913,20050104,IBOVESPA,290,30073.7,F
914,20050104,IBOVESPA,311,30459.77,F
915,20050104,IBOVESPA,313,30495.85,M
916,20050104,IBOVESPA,331,30827.49,F
917,20050104,IBOVESPA,350,31180.01,F
918,20050104,IBOVESPA,371,31577.89,F
919,20050104,IBOVESPA,374,31634.35,M
920,20050104,IBOVESPA,393,31998.44,F
921,20050104,IBOVESPA,414,32405.68,F
922,20050104,IBOVESPA,434,32799.85,F
923,20050104,IBOVESPA,438,32878.06,M
924,20050104,IBOVESPA,455,33212.85,F
925,20050104,IBOVESPA,475,33612.9,F
926,20050104,IBOVESPA,495,34015.93,F
927,20050104,IBOVESPA,499,34095.73,M
928,20050104,IBOVESPA,515,34427.91,F
929,20050104,IBOVESPA,535,34843.47,F
930,20050104,IBOVESPA,556,35291.31,F
931,20050104,IBOVESPA,561,35395.1,M
932,20050104,IBOVESPA,576,35714.58,F
933,20050104,IBOVESPA,597,36171.31,F
934,20050104,IBOVESPA,618,36632.83,F
935,20050104,IBOVESPA,623,36739.36,M
936,20050104,IBOVESPA,638,37076.1,F
937,20050104,IBOVESPA,660,37578.82,F
938,20050104,IBOVESPA,681,38064.11,F
939,20050104,IBOVESPA,687,38206.35,M
940,20050104,IBOVESPA,701,38531.17,F
941,20050104,IBOVESPA,720,38979.21,F
942,20050104,IBOVESPA,742,39495.5,F
943,20050104,IBOVESPA,749,39657.29,M
944,20050104,IBOVESPA,762,39978.2,F
945,20050104,IBOVESPA,780,40426.84,F
946,20050104,IBOVESPA,802,40982.02,F
947,20050104,IBOVESPA,810,41185.79,M
948,20050104,IBOVESPA,823,41519.08,F
949,20050104,IBOVESPA,872,42799.73,M
950,20050104,IBOVESPA,938,44587.36,M
951,20050104,IBOVESPA,991,46076.78,F
952,20050104,IBOVESPA,1003,46420.86,M
953,20050104,IBOVESPA,1237,53668.35,F
954,20050104,IBOVESPA,1253,54203.37,M
955,20050104,IBOVESPA,1484,62549.48,F
956,20050104,IBOVESPA,1504,63329.89,M
957,20050104,IBOVESPA,1731,72900.26,F
958,20050104,IBOVESPA,1755,73993.08,M
959,20050104,IBOVESPA,1980,85069.32,F
896,20050105,IBOVESPA,1,24798.05,F
897,20050105,IBOVESPA,19,25024.34,M
898,20050105,IBOVESPA,22,25051.42,F
899,20050105,IBOVESPA,41,25428.99,F
900,20050105,IBOVESPA,59,25681.98,M
901,20050105,IBOVESPA,61,25716.73,F
902,20050105,IBOVESPA,82,26083.35,F
903,20050105,IBOVESPA,103,26454.69,F
904,20050105,IBOVESPA,122,26795.41,M
905,20050105,IBOVESPA,125,26848.19,F
906,20050105,IBOVESPA,145,27206.17,F
907,20050105,IBOVESPA,167,27604.64,F
908,20050105,IBOVESPA,187,27972.15,F
909,20050105,IBOVESPA,207,28324.11,F
910,20050105,IBOVESPA,227,28682.41,F
911,20050105,IBOVESPA,249,29079.9,F
912,20050105,IBOVESPA,269,29437.76,F
913,20050105,IBOVESPA,289,29798.89,F
914,20050105,IBOVESPA,311,30199.85,F
915,20050105,IBOVESPA,312,30219.41,M
916,20050105,IBOVESPA,330,30549.8,F
917,20050105,IBOVESPA,350,30920.89,F
918,20050105,IBOVESPA,371,31317.47,F
919,20050105,IBOVESPA,373,31353.67,M
920,20050105,IBOVESPA,393,31736.69,F
921,20050105,IBOVESPA,413,32122.21,F
922,20050105,IBOVESPA,434,32535.64,F
923,20050105,IBOVESPA,437,32592.92,M
924,20050105,IBOVESPA,455,32952.51,F
925,20050105,IBOVESPA,474,33335.95,F
926,20050105,IBOVESPA,494,33743.87,F
927,20050105,IBOVESPA,498,33823.61,M
928,20050105,IBOVESPA,515,34176.96,F
929,20050105,IBOVESPA,535,34592.32,F
930,20050105,IBOVESPA,555,35017.88,F
931,20050105,IBOVESPA,560,35121.6,M
932,20050105,IBOVESPA,576,35463.09,F
933,20050105,IBOVESPA,597,35919.68,F
934,20050105,IBOVESPA,617,36358.31,F
935,20050105,IBOVESPA,622,36464.81,M
936,20050105,IBOVESPA,638,36824.36,F
937,20050105,IBOVESPA,660,37327.01,F
938,20050105,IBOVESPA,681,37812.29,F
939,20050105,IBOVESPA,686,37930.78,M
940,20050105,IBOVESPA,700,38255.45,F
941,20050105,IBOVESPA,720,38718.05,F
942,20050105,IBOVESPA,742,39234.12,F
943,20050105,IBOVESPA,748,39381.3,M
944,20050105,IBOVESPA,761,39702.08,F
945,20050105,IBOVESPA,780,40175.63,F
946,20050105,IBOVESPA,802,40731.01,F
947,20050105,IBOVESPA,809,40909.32,M
948,20050105,IBOVESPA,823,41268.3,F
949,20050105,IBOVESPA,871,42523.16,M
950,20050105,IBOVESPA,937,44311.14,M
951,20050105,IBOVESPA,990,45801.22,F
952,20050105,IBOVESPA,1002,46145.49,M
953,20050105,IBOVESPA,1237,53434.18,F
954,20050105,IBOVESPA,1252,53936.71,M
955,20050105,IBOVESPA,1483,62300.31,F
956,20050105,IBOVESPA,1503,63082.75,M
957,20050105,IBOVESPA,1731,72728.28,F
958,20050105,IBOVESPA,1754,73779.69,M
959,20050105,IBOVESPA,1980,84954.71,F
882,20050106,IBOVESPA,1,24460.83,F
883,20050106,IBOVESPA,18,24648.07,M
884,20050106,IBOVESPA,22,24710.9,F
885,20050106,IBOVESPA,40,25048.45,F
886,20050106,IBOVESPA,58,25318.54,M
887,20050106,IBOVESPA,61,25370.38,F
888,20050106,IBOVESPA,82,25734.22,F
889,20050106,IBOVESPA,102,26085.59,F
890,20050106,IBOVESPA,121,26424.28,M
891,20050106,IBOVESPA,124,26477.74,F
892,20050106,IBOVESPA,145,26852.32,F
893,20050106,IBOVESPA,167,27249.75,F
894,20050106,IBOVESPA,186,27598.32,F
895,20050106,IBOVESPA,207,27969.14,F
896,20050106,IBOVESPA,227,28328.18,F
897,20050106,IBOVESPA,248,28710.14,F
898,20050106,IBOVESPA,269,29086.49,F
899,20050106,IBOVESPA,289,29447.12,F
900,20050106,IBOVESPA,311,29850.72,F
901,20050106,IBOVESPA,329,30184.19,F
902,20050106,IBOVESPA,350,30575.14,F
903,20050106,IBOVESPA,371,30971.94,F
904,20050106,IBOVESPA,372,30992.0,M
905,20050106,IBOVESPA,392,31375.35,F
906,20050106,IBOVESPA,413,31786.2,F
907,20050106,IBOVESPA,434,32200.59,F
908,20050106,IBOVESPA,436,32242.04,M
909,20050106,IBOVESPA,455,32618.52,F
910,20050106,IBOVESPA,473,32981.83,F
911,20050106,IBOVESPA,494,33406.48,F
912,20050106,IBOVESPA,497,33465.03,M
913,20050106,IBOVESPA,515,33834.67,F
914,20050106,IBOVESPA,534,34235.12,F
915,20050106,IBOVESPA,555,34677.07,F
916,20050106,IBOVESPA,559,34765.48,M
917,20050106,IBOVESPA,576,35136.91,F
918,20050106,IBOVESPA,597,35595.15,F
919,20050106,IBOVESPA,616,36012.58,F
920,20050106,IBOVESPA,621,36127.08,M
921,20050106,IBOVESPA,638,36511.24,F
922,20050106,IBOVESPA,660,37016.25,F
923,20050106,IBOVESPA,680,37480.14,F
924,20050106,IBOVESPA,685,37599.11,M
925,20050106,IBOVESPA,700,37949.32,F
926,20050106,IBOVESPA,720,38414.51,F
927,20050106,IBOVESPA,742,38933.53,F
928,20050106,IBOVESPA,747,39056.79,M
929,20050106,IBOVESPA,760,39379.09,F
930,20050106,IBOVESPA,780,39869.62,F
931,20050106,IBOVESPA,802,40427.7,F
932,20050106,IBOVESPA,808,40581.25,M
933,20050106,IBOVESPA,822,40941.81,F
934,20050106,IBOVESPA,870,42177.68,M
935,20050106,IBOVESPA,936,43971.78,M
936,20050106,IBOVESPA,990,45496.29,F
937,20050106,IBOVESPA,1001,45813.26,M
