,Data do Pregao,Ativo,DU,Taxa,Fixo/Movel
11746,20160104,IBOVESPA,1,42432.0,F
11747,20160104,IBOVESPA,9,42488.91,M
11748,20160104,IBOVESPA,11,42501.57,M
11749,20160104,IBOVESPA,18,42545.9,M
11750,20160104,IBOVESPA,19,42552.23,M
11751,20160104,IBOVESPA,20,42558.57,M
11752,20160104,IBOVESPA,22,42571.25,F
11753,20160104,IBOVESPA,25,42590.27,F
11754,20160104,IBOVESPA,28,42609.31,M
11755,20160104,IBOVESPA,30,42622.0,M
11756,20160104,IBOVESPA,32,42657.62,M
11757,20160104,IBOVESPA,36,42728.95,M
11758,20160104,IBOVESPA,37,42746.8,M
11759,20160104,IBOVESPA,38,42764.66,M
11760,20160104,IBOVESPA,39,42782.53,M
11761,20160104,IBOVESPA,42,42836.17,F
11762,20160104,IBOVESPA,49,42961.6,M
11763,20160104,IBOVESPA,51,42997.51,M
11764,20160104,IBOVESPA,52,43015.47,M
11765,20160104,IBOVESPA,53,43033.44,M
11766,20160104,IBOVESPA,54,43051.42,M
11767,20160104,IBOVESPA,60,43159.45,M
11768,20160104,IBOVESPA,61,43177.48,M
11769,20160104,IBOVESPA,62,43195.52,F
11770,20160104,IBOVESPA,69,43322.0,M
11771,20160104,IBOVESPA,71,43360.07,M
11772,20160104,IBOVESPA,72,43379.12,M
11773,20160104,IBOVESPA,79,43512.7,M
11774,20160104,IBOVESPA,80,43531.82,M
11775,20160104,IBOVESPA,81,43550.94,M
11776,20160104,IBOVESPA,82,43570.08,F
11777,20160104,IBOVESPA,91,43742.66,M
11778,20160104,IBOVESPA,101,43935.21,M
11779,20160104,IBOVESPA,102,43954.51,M
11780,20160104,IBOVESPA,103,43973.82,F
11781,20160104,IBOVESPA,112,44148.0,M
11782,20160104,IBOVESPA,113,44168.15,M
11783,20160104,IBOVESPA,114,44188.31,M
11784,20160104,IBOVESPA,122,44349.93,M
11785,20160104,IBOVESPA,123,44370.18,M
11786,20160104,IBOVESPA,124,44390.43,M
11787,20160104,IBOVESPA,125,44410.69,F
11788,20160104,IBOVESPA,134,44593.47,M
11789,20160104,IBOVESPA,143,44777.0,M
11790,20160104,IBOVESPA,144,44797.44,M
11791,20160104,IBOVESPA,145,44817.89,F
11792,20160104,IBOVESPA,155,45022.89,M
11793,20160104,IBOVESPA,157,45064.0,M
11794,20160104,IBOVESPA,166,45252.15,M
11795,20160104,IBOVESPA,167,45273.1,F
11796,20160104,IBOVESPA,168,45294.07,M
11797,20160104,IBOVESPA,172,45378.02,M
11798,20160104,IBOVESPA,177,45483.17,M
11799,20160104,IBOVESPA,178,45504.23,M
11800,20160104,IBOVESPA,182,45588.58,M
11801,20160104,IBOVESPA,188,45715.38,F
11802,20160104,IBOVESPA,189,45736.55,M
11803,20160104,IBOVESPA,196,45885.0,M
11804,20160104,IBOVESPA,198,45926.9,M
11805,20160104,IBOVESPA,207,46115.93,M
11806,20160104,IBOVESPA,208,46136.98,F
11807,20160104,IBOVESPA,209,46158.04,M
11808,20160104,IBOVESPA,218,46348.02,M
11809,20160104,IBOVESPA,221,46411.52,M
11810,20160104,IBOVESPA,227,46538.78,F
11811,20160104,IBOVESPA,228,46560.02,M
11812,20160104,IBOVESPA,229,46581.28,M
11813,20160104,IBOVESPA,231,46623.82,F
11814,20160104,IBOVESPA,238,46773.0,M
11815,20160104,IBOVESPA,239,46795.19,M
11816,20160104,IBOVESPA,243,46884.05,M
11817,20160104,IBOVESPA,249,47017.66,F
11818,20160104,IBOVESPA,250,47039.96,M
11819,20160104,IBOVESPA,251,47062.28,M
11820,20160104,IBOVESPA,261,47286.02,M
11821,20160104,IBOVESPA,271,47510.82,F
11822,20160104,IBOVESPA,272,47533.36,M
11823,20160104,IBOVESPA,273,47555.91,M
11824,20160104,IBOVESPA,283,47782.0,M
11825,20160104,IBOVESPA,291,47967.18,F
11826,20160104,IBOVESPA,295,48060.03,M
11827,20160104,IBOVESPA,301,48199.66,M
11828,20160104,IBOVESPA,311,48433.26,F
11829,20160104,IBOVESPA,314,48503.56,M
11830,20160104,IBOVESPA,321,48668.0,M
11831,20160104,IBOVESPA,323,48715.07,M
11832,20160104,IBOVESPA,331,48903.78,F
11833,20160104,IBOVESPA,332,48927.43,M
11834,20160104,IBOVESPA,341,49140.71,M
11835,20160104,IBOVESPA,351,49378.79,F
11836,20160104,IBOVESPA,353,49426.54,M
11837,20160104,IBOVESPA,354,49450.43,M
11838,20160104,IBOVESPA,363,49666.0,M
11839,20160104,IBOVESPA,371,49859.21,F
11840,20160104,IBOVESPA,375,49956.1,M
11841,20160104,IBOVESPA,385,50199.14,M
11842,20160104,IBOVESPA,393,50394.42,F
11843,20160104,IBOVESPA,396,50467.85,M
11844,20160104,IBOVESPA,406,50713.38,M
11845,20160104,IBOVESPA,407,50738.0,M
11846,20160104,IBOVESPA,415,50738.0,F
11847,20160104,IBOVESPA,419,50738.0,M
11848,20160104,IBOVESPA,423,50738.0,M
