,Data do Pregao,Ativo,DU,Taxa,Fixo/Movel
14784,20150102,DIxPRE,1,11.57,F
14785,20150102,DIxPRE,9,11.787,M
14786,20150102,DIxPRE,20,11.802,M
14787,20150102,DIxPRE,21,11.803,F
14788,20150102,DIxPRE,23,11.838,F
14789,20150102,DIxPRE,31,11.934,M
14790,20150102,DIxPRE,37,11.979,M
14791,20150102,DIxPRE,38,11.985,M
14792,20150102,DIxPRE,39,11.991,M
14793,20150102,DIxPRE,40,12.01,F
14794,20150102,DIxPRE,44,12.076,M
14795,20150102,DIxPRE,49,12.143,M
14796,20150102,DIxPRE,53,12.188,M
14797,20150102,DIxPRE,54,12.198,M
14798,20150102,DIxPRE,60,12.252,M
14799,20150102,DIxPRE,61,12.26,M
14800,20150102,DIxPRE,62,12.272,F
14801,20150102,DIxPRE,70,12.354,M
14802,20150102,DIxPRE,79,12.426,M
14803,20150102,DIxPRE,80,12.433,M
14804,20150102,DIxPRE,81,12.44,F
14805,20150102,DIxPRE,90,12.502,M
14806,20150102,DIxPRE,100,12.559,M
14807,20150102,DIxPRE,101,12.564,F
14808,20150102,DIxPRE,110,12.605,M
14809,20150102,DIxPRE,112,12.613,M
14810,20150102,DIxPRE,114,12.621,M
14811,20150102,DIxPRE,120,12.643,M
14812,20150102,DIxPRE,121,12.647,M
14813,20150102,DIxPRE,122,12.65,F
14814,20150102,DIxPRE,132,12.685,M
14815,20150102,DIxPRE,143,12.718,M
14816,20150102,DIxPRE,144,12.72,F
14817,20150102,DIxPRE,145,12.723,M
14818,20150102,DIxPRE,152,12.741,M
14819,20150102,DIxPRE,155,12.748,M
14820,20150102,DIxPRE,164,12.768,M
14821,20150102,DIxPRE,165,12.77,F
14822,20150102,DIxPRE,166,12.772,M
14823,20150102,DIxPRE,170,12.78,M
14824,20150102,DIxPRE,175,12.789,M
14825,20150102,DIxPRE,178,12.795,M
14826,20150102,DIxPRE,180,12.798,M
14827,20150102,DIxPRE,185,12.807,F
14828,20150102,DIxPRE,186,12.808,M
14829,20150102,DIxPRE,187,12.81,M
14830,20150102,DIxPRE,195,12.826,M
14831,20150102,DIxPRE,196,12.828,M
14832,20150102,DIxPRE,206,12.847,F
14833,20150102,DIxPRE,207,12.848,M
14834,20150102,DIxPRE,208,12.85,M
14835,20150102,DIxPRE,217,12.865,M
14836,20150102,DIxPRE,227,12.88,F
14837,20150102,DIxPRE,228,12.881,M
14838,20150102,DIxPRE,230,12.884,F
14839,20150102,DIxPRE,238,12.895,M
14840,20150102,DIxPRE,239,12.896,M
14841,20150102,DIxPRE,241,12.899,M
14842,20150102,DIxPRE,246,12.905,F
14843,20150102,DIxPRE,250,12.91,M
14844,20150102,DIxPRE,259,12.917,M
14845,20150102,DIxPRE,267,12.923,F
14846,20150102,DIxPRE,270,12.925,M
14847,20150102,DIxPRE,278,12.931,M
14848,20150102,DIxPRE,287,12.936,F
14849,20150102,DIxPRE,289,12.938,M
14850,20150102,DIxPRE,299,12.943,M
14851,20150102,DIxPRE,307,12.948,F
14852,20150102,DIxPRE,311,12.95,M
14853,20150102,DIxPRE,321,12.941,M
14854,20150102,DIxPRE,327,12.935,F
14855,20150102,DIxPRE,331,12.932,M
14856,20150102,DIxPRE,341,12.924,M
14857,20150102,DIxPRE,349,12.918,F
14858,20150102,DIxPRE,370,12.903,F
14859,20150102,DIxPRE,374,12.9,M
14860,20150102,DIxPRE,384,12.9,M
14861,20150102,DIxPRE,390,12.9,F
14862,20150102,DIxPRE,405,12.9,M
14863,20150102,DIxPRE,412,12.9,F
14864,20150102,DIxPRE,422,12.9,M
14865,20150102,DIxPRE,427,12.9,M
14866,20150102,DIxPRE,433,12.9,F
14867,20150102,DIxPRE,439,12.9,M
14868,20150102,DIxPRE,448,12.898,M
14869,20150102,DIxPRE,453,12.898,F
14870,20150102,DIxPRE,459,12.896,M
14871,20150102,DIxPRE,468,12.895,M
14872,20150102,DIxPRE,472,12.894,F
14873,20150102,DIxPRE,494,12.891,F
14874,20150102,DIxPRE,501,12.89,M
14875,20150102,DIxPRE,511,12.886,M
14876,20150102,DIxPRE,516,12.885,F
14877,20150102,DIxPRE,533,12.879,M
14878,20150102,DIxPRE,536,12.878,F
14879,20150102,DIxPRE,545,12.876,M
14880,20150102,DIxPRE,551,12.874,M
14881,20150102,DIxPRE,556,12.872,F
14882,20150102,DIxPRE,564,12.87,M
14883,20150102,DIxPRE,573,12.852,M
14884,20150102,DIxPRE,577,12.845,F
14885,20150102,DIxPRE,582,12.835,M
14886,20150102,DIxPRE,591,12.818,M
14887,20150102,DIxPRE,596,12.809,F
14888,20150102,DIxPRE,616,12.775,F
14889,20150102,DIxPRE,625,12.76,M
14890,20150102,DIxPRE,635,12.772,M
14891,20150102,DIxPRE,638,12.775,F
14892,20150102,DIxPRE,656,12.796,M
14893,20150102,DIxPRE,660,12.8,F
14894,20150102,DIxPRE,673,12.814,M
14895,20150102,DIxPRE,678,12.819,M
14896,20150102,DIxPRE,679,12.82,F
14897,20150102,DIxPRE,689,12.83,M
14898,20150102,DIxPRE,698,12.814,M
14899,20150102,DIxPRE,700,12.811,F
14900,20150102,DIxPRE,719,12.779,M
14901,20150102,DIxPRE,720,12.777,F
14902,20150102,DIxPRE,741,12.744,F
14903,20150102,DIxPRE,750,12.73,M
14904,20150102,DIxPRE,759,12.73,M
14905,20150102,DIxPRE,760,12.73,F
14906,20150102,DIxPRE,780,12.73,F
14907,20150102,DIxPRE,790,12.73,M
14908,20150102,DIxPRE,800,12.73,M
14909,20150102,DIxPRE,802,12.73,F
14910,20150102,DIxPRE,811,12.73,M
14911,20150102,DIxPRE,821,12.72,F
14912,20150102,DIxPRE,832,12.709,M
14913,20150102,DIxPRE,841,12.7,M
14914,20150102,DIxPRE,874,12.67,M
14915,20150102,DIxPRE,884,12.667,M
14916,20150102,DIxPRE,906,12.66,M
14917,20150102,DIxPRE,919,12.656,M
14918,20150102,DIxPRE,928,12.653,M
14919,20150102,DIxPRE,938,12.65,M
14920,20150102,DIxPRE,947,12.644,M
14921,20150102,DIxPRE,969,12.629,M
14922,20150102,DIxPRE,987,12.618,F
14923,20150102,DIxPRE,1000,12.61,M
14924,20150102,DIxPRE,1009,12.604,M
14925,20150102,DIxPRE,1032,12.588,M
14926,20150102,DIxPRE,1042,12.582,M
14927,20150102,DIxPRE,1050,12.577,M
14928,20150102,DIxPRE,1061,12.57,M
14929,20150102,DIxPRE,1071,12.563,M
14930,20150102,DIxPRE,1082,12.556,M
14931,20150102,DIxPRE,1091,12.55,M
14932,20150102,DIxPRE,1123,12.53,M
14933,20150102,DIxPRE,1133,12.522,M
14934,20150102,DIxPRE,1156,12.504,M
14935,20150102,DIxPRE,1178,12.488,M
14936,20150102,DIxPRE,1189,12.48,M
14937,20150102,DIxPRE,1199,12.473,M
14938,20150102,DIxPRE,1222,12.459,M
14939,20150102,DIxPRE,1237,12.45,F
14940,20150102,DIxPRE,1253,12.44,M
14941,20150102,DIxPRE,1262,12.433,M
14942,20150102,DIxPRE,1285,12.415,M
14943,20150102,DIxPRE,1293,12.409,M
14944,20150102,DIxPRE,1303,12.402,M
14945,20150102,DIxPRE,1315,12.393,M
14946,20150102,DIxPRE,1324,12.386,M
14947,20150102,DIxPRE,1344,12.372,M
14948,20150102,DIxPRE,1376,12.35,M
