,Data do Pregao,Ativo,DU,Taxa,Fixo/Movel
6232,20140102,IBOVESPA,1,50515.0,F
6233,20140102,IBOVESPA,8,50528.74,M
6234,20140102,IBOVESPA,9,50530.71,M
6235,20140102,IBOVESPA,21,50554.28,M
6236,20140102,IBOVESPA,22,50556.24,F
6237,20140102,IBOVESPA,32,50608.73,M
6238,20140102,IBOVESPA,40,50712.16,M
6239,20140102,IBOVESPA,41,50725.11,M
6240,20140102,IBOVESPA,42,50738.05,F
6241,20140102,IBOVESPA,49,50828.77,M
6242,20140102,IBOVESPA,50,50841.75,M
6243,20140102,IBOVESPA,61,50984.67,M
6244,20140102,IBOVESPA,62,50997.69,F
6245,20140102,IBOVESPA,71,51114.95,M
6246,20140102,IBOVESPA,79,51234.44,M
6247,20140102,IBOVESPA,80,51249.67,M
6248,20140102,IBOVESPA,81,51264.9,F
6249,20140102,IBOVESPA,89,51386.89,M
6250,20140102,IBOVESPA,102,51585.75,F
6251,20140102,IBOVESPA,121,51854.94,M
6252,20140102,IBOVESPA,122,51867.08,F
6253,20140102,IBOVESPA,132,51988.69,M
6254,20140102,IBOVESPA,144,52135.0,F
6255,20140102,IBOVESPA,145,52147.21,M
6256,20140102,IBOVESPA,155,52311.85,M
6257,20140102,IBOVESPA,166,52681.06,F
6258,20140102,IBOVESPA,176,53018.96,M
6259,20140102,IBOVESPA,186,53359.03,F
6260,20140102,IBOVESPA,188,53427.31,M
6261,20140102,IBOVESPA,198,53770.0,M
6262,20140102,IBOVESPA,208,53968.71,F
6263,20140102,IBOVESPA,230,54408.46,F
6264,20140102,IBOVESPA,250,54823.29,F
6265,20140102,IBOVESPA,253,54889.12,M
6266,20140102,IBOVESPA,262,55087.08,M
6267,20140102,IBOVESPA,270,55263.65,F
6268,20140102,IBOVESPA,290,55712.89,F
6269,20140102,IBOVESPA,302,55991.71,M
6270,20140102,IBOVESPA,312,56225.12,F
6271,20140102,IBOVESPA,314,56271.92,M
6272,20140102,IBOVESPA,323,56483.0,M
6273,20140102,IBOVESPA,330,56660.43,F
6274,20140102,IBOVESPA,343,56991.43,M
6275,20140102,IBOVESPA,351,57196.09,F
6276,20140102,IBOVESPA,372,57737.0,F
6277,20140102,IBOVESPA,375,57814.75,M
6278,20140102,IBOVESPA,385,58074.66,M
6279,20140102,IBOVESPA,393,58283.43,F
6280,20140102,IBOVESPA,414,58836.23,F
6281,20140102,IBOVESPA,435,59395.88,F
6282,20140102,IBOVESPA,440,59529.92,M
6283,20140102,IBOVESPA,449,59772.41,M
6284,20140102,IBOVESPA,456,59964.63,F
6285,20140102,IBOVESPA,475,60489.49,F
6286,20140102,IBOVESPA,497,61067.75,F
6287,20140102,IBOVESPA,503,61187.51,M
6288,20140102,IBOVESPA,512,61374.65,M
6289,20140102,IBOVESPA,517,61479.56,F
6290,20140102,IBOVESPA,536,61876.34,F
6291,20140102,IBOVESPA,552,62213.58,M
6292,20140102,IBOVESPA,557,62319.41,F
6293,20140102,IBOVESPA,564,62467.97,M
6294,20140102,IBOVESPA,574,62690.38,M
6295,20140102,IBOVESPA,578,62779.77,F
6296,20140102,IBOVESPA,599,63250.53,F
6297,20140102,IBOVESPA,618,63678.79,F
6298,20140102,IBOVESPA,627,63883.35,M
6299,20140102,IBOVESPA,637,64100.89,M
6300,20140102,IBOVESPA,640,64166.22,F
6301,20140102,IBOVESPA,658,64561.59,M
6302,20140102,IBOVESPA,662,64649.74,F
6303,20140102,IBOVESPA,682,65090.07,F
6304,20140102,IBOVESPA,692,65312.8,M
6305,20140102,IBOVESPA,701,65513.28,M
6306,20140102,IBOVESPA,702,65535.64,F
6307,20140102,IBOVESPA,722,65983.01,F
6308,20140102,IBOVESPA,744,66479.6,F
6309,20140102,IBOVESPA,754,66705.82,M
6310,20140102,IBOVESPA,764,66933.61,F
6311,20140102,IBOVESPA,786,67437.7,F
6312,20140102,IBOVESPA,804,67852.96,M
6313,20140102,IBOVESPA,806,67899.19,F
6314,20140102,IBOVESPA,817,68153.56,M
6315,20140102,IBOVESPA,826,68368.82,F
6316,20140102,IBOVESPA,844,68799.36,M
6317,20140102,IBOVESPA,878,69621.45,M
6318,20140102,IBOVESPA,888,69860.51,M
6319,20140102,IBOVESPA,942,71169.36,M
6320,20140102,IBOVESPA,951,71391.24,M
6321,20140102,IBOVESPA,990,72359.79,F
6322,20140102,IBOVESPA,1003,72684.97,M
6323,20140102,IBOVESPA,1012,72901.91,M
6324,20140102,IBOVESPA,1064,74171.71,M
6325,20140102,IBOVESPA,1074,74432.03,M
6326,20140102,IBOVESPA,1085,74722.68,M
6327,20140102,IBOVESPA,1127,75832.93,M
6328,20140102,IBOVESPA,1137,76099.7,M
6329,20140102,IBOVESPA,1159,76691.79,M
6330,20140102,IBOVESPA,1191,77559.44,M
6331,20140102,IBOVESPA,1200,77785.04,M
6332,20140102,IBOVESPA,1237,78712.88,F
6333,20140102,IBOVESPA,1253,79115.84,M
6334,20140102,IBOVESPA,1262,79336.01,M
6335,20140102,IBOVESPA,1314,80625.76,M
6336,20140102,IBOVESPA,1324,80875.18,M
6337,20140102,IBOVESPA,1335,81150.74,M
6338,20140102,IBOVESPA,1376,82188.48,M
6339,20140102,IBOVESPA,1386,82482.59,M
6340,20140102,IBOVESPA,1409,83166.27,M
6341,20140102,IBOVESPA,1442,84152.98,M
6342,20140102,IBOVESPA,1452,84453.27,M
6343,20140102,IBOVESPA,1485,85457.94,F
6344,20140102,IBOVESPA,1506,86105.45,M
6345,20140102,IBOVESPA,1515,86379.2,M
6346,20140102,IBOVESPA,1568,88019.03,M
6347,20140102,IBOVESPA,1577,88301.18,M
6348,20140102,IBOVESPA,1629,89942.13,M
6349,20140102,IBOVESPA,1639,90246.0,M
6350,20140102,IBOVESPA,1662,90939.46,M
6351,20140102,IBOVESPA,1694,91920.08,M
6352,20140102,IBOVESPA,1703,92196.7,M
6353,20140102,IBOVESPA,1732,93097.66,F
6354,20140102,IBOVESPA,1757,93876.49,M
6355,20140102,IBOVESPA,1766,94165.66,M
6356,20140102,IBOVESPA,1818,95873.82,M
6357,20140102,IBOVESPA,1827,96170.46,M
6358,20140102,IBOVESPA,1880,97941.96,M
6359,20140102,IBOVESPA,1890,98277.99,M
6360,20140102,IBOVESPA,1912,99031.37,M
6361,20140102,IBOVESPA,1945,100160.93,M
6362,20140102,IBOVESPA,1954,100473.5,M
6363,20140102,IBOVESPA,1978,101305.71,F
6364,20140102,IBOVESPA,2008,102359.16,M
6365,20140102,IBOVESPA,2018,102713.17,M
6366,20140102,IBOVESPA,2070,104572.85,M
6367,20140102,IBOVESPA,2080,104935.86,M
6368,20140102,IBOVESPA,2132,106834.76,M
6369,20140102,IBOVESPA,2142,107206.96,M
6370,20140102,IBOVESPA,2163,107982.89,M
6371,20140102,IBOVESPA,2197,109251.99,M
6372,20140102,IBOVESPA,2206,109589.77,M
6373,20140102,IBOVESPA,2226,110349.41,F
6374,20140102,IBOVESPA,2259,111613.85,M
6375,20140102,IBOVESPA,2269,112005.4,M
6376,20140102,IBOVESPA,2309,113560.2,M
6377,20140102,IBOVESPA,2322,114080.74,M
6378,20140102,IBOVESPA,2331,114435.57,M
6379,20140102,IBOVESPA,2383,116514.57,M
6380,20140102,IBOVESPA,2393,116886.86,M
6381,20140102,IBOVESPA,2414,117673.26,M
6382,20140102,IBOVESPA,2447,118930.69,M
6383,20140102,IBOVESPA,2456,119271.19,M
6384,20140102,IBOVESPA,2475,120004.53,F
6385,20140102,IBOVESPA,2508,121275.13,M
6386,20140102,IBOVESPA,2632,126294.32,M
6387,20140102,IBOVESPA,2665,127664.72,M
6388,20140102,IBOVESPA,2723,130109.44,F
6389,20140102,IBOVESPA,2762,131779.56,M
6390,20140102,IBOVESPA,2972,141148.07,F
6391,20140102,IBOVESPA,3015,143147.03,M
6392,20140102,IBOVESPA,3218,152973.07,F
6393,20140102,IBOVESPA,3466,165897.22,F
6394,20140102,IBOVESPA,3713,179854.45,F
6395,20140102,IBOVESPA,3835,187175.58,F
6308,20140103,IBOVESPA,1,50473.0,F
6309,20140103,IBOVESPA,7,50574.42,M
6310,20140103,IBOVESPA,8,50591.34,M
6311,20140103,IBOVESPA,20,50794.86,M
6312,20140103,IBOVESPA,21,50811.86,F
6313,20140103,IBOVESPA,31,50969.18,M
6314,20140103,IBOVESPA,39,51071.14,M
6315,20140103,IBOVESPA,40,51083.89,M
6316,20140103,IBOVESPA,41,51096.66,F
6317,20140103,IBOVESPA,48,51186.08,M
6318,20140103,IBOVESPA,49,51198.87,M
6319,20140103,IBOVESPA,60,51339.74,M
6320,20140103,IBOVESPA,62,51365.39,F
6321,20140103,IBOVESPA,70,51468.14,M
6322,20140103,IBOVESPA,78,51588.77,M
6323,20140103,IBOVESPA,79,51604.18,M
6324,20140103,IBOVESPA,80,51619.6,M
6325,20140103,IBOVESPA,81,51635.02,F
6326,20140103,IBOVESPA,88,51743.11,M
6327,20140103,IBOVESPA,101,51944.45,F
6328,20140103,IBOVESPA,120,52215.94,M
6329,20140103,IBOVESPA,121,52228.08,M
6330,20140103,IBOVESPA,122,52240.23,F
6331,20140103,IBOVESPA,131,52349.7,M
6332,20140103,IBOVESPA,144,52508.21,F
6333,20140103,IBOVESPA,154,52672.86,M
6334,20140103,IBOVESPA,165,53042.09,F
6335,20140103,IBOVESPA,175,53380.0,M
6336,20140103,IBOVESPA,186,53754.19,F
6337,20140103,IBOVESPA,187,53788.34,M
6338,20140103,IBOVESPA,197,54131.0,M
6339,20140103,IBOVESPA,208,54349.63,F
6340,20140103,IBOVESPA,230,54789.55,F
6341,20140103,IBOVESPA,249,55183.96,F
6342,20140103,IBOVESPA,252,55249.65,M
6343,20140103,IBOVESPA,261,55447.18,M
6344,20140103,IBOVESPA,270,55645.41,F
6345,20140103,IBOVESPA,290,56095.43,F
6346,20140103,IBOVESPA,301,56351.63,M
6347,20140103,IBOVESPA,311,56585.56,F
6348,20140103,IBOVESPA,313,56632.46,M
6349,20140103,IBOVESPA,322,56844.0,M
6350,20140103,IBOVESPA,330,57047.96,F
6351,20140103,IBOVESPA,342,57355.28,M
6352,20140103,IBOVESPA,351,57586.85,F
6353,20140103,IBOVESPA,372,58133.86,F
6354,20140103,IBOVESPA,374,58186.69,M
6355,20140103,IBOVESPA,384,58451.59,M
6356,20140103,IBOVESPA,392,58664.37,F
6357,20140103,IBOVESPA,414,59253.9,F
6358,20140103,IBOVESPA,435,59822.59,F
6359,20140103,IBOVESPA,439,59931.53,M
6360,20140103,IBOVESPA,448,60177.03,M
6361,20140103,IBOVESPA,455,60366.6,F
6362,20140103,IBOVESPA,475,60911.52,F
6363,20140103,IBOVESPA,497,61465.99,F
6364,20140103,IBOVESPA,502,61563.03,M
6365,20140103,IBOVESPA,511,61752.09,M
6366,20140103,IBOVESPA,517,61879.64,F
6367,20140103,IBOVESPA,535,62260.71,F
6368,20140103,IBOVESPA,551,62601.92,M
6369,20140103,IBOVESPA,557,62730.48,F
6370,20140103,IBOVESPA,563,62858.61,M
6371,20140103,IBOVESPA,573,63076.06,M
6372,20140103,IBOVESPA,577,63162.39,F
6373,20140103,IBOVESPA,598,63621.06,F
6374,20140103,IBOVESPA,618,64061.68,F
6375,20140103,IBOVESPA,626,64238.33,M
6376,20140103,IBOVESPA,636,64455.56,M
6377,20140103,IBOVESPA,640,64542.97,F
6378,20140103,IBOVESPA,657,64914.07,M
6379,20140103,IBOVESPA,662,65024.57,F
6380,20140103,IBOVESPA,681,65443.03,F
6381,20140103,IBOVESPA,691,65664.07,M
6382,20140103,IBOVESPA,700,65853.22,M
6383,20140103,IBOVESPA,702,65895.94,F
6384,20140103,IBOVESPA,722,66321.14,F
6385,20140103,IBOVESPA,743,66769.16,F
6386,20140103,IBOVESPA,753,66983.79,M
6387,20140103,IBOVESPA,763,67214.17,M
6388,20140103,IBOVESPA,764,67237.31,F
6389,20140103,IBOVESPA,786,67748.79,F
6390,20140103,IBOVESPA,803,68147.42,M
6391,20140103,IBOVESPA,806,68217.03,F
6392,20140103,IBOVESPA,816,68452.7,M
6393,20140103,IBOVESPA,825,68655.85,F
6394,20140103,IBOVESPA,843,69063.35,M
6395,20140103,IBOVESPA,877,69841.13,M
6396,20140103,IBOVESPA,887,70085.53,M
6397,20140103,IBOVESPA,941,71414.0,M
6398,20140103,IBOVESPA,950,71633.24,M
6399,20140103,IBOVESPA,990,72614.59,F
6400,20140103,IBOVESPA,1002,72911.38,M
6401,20140103,IBOVESPA,1011,73117.72,M
6402,20140103,IBOVESPA,1063,74323.24,M
6403,20140103,IBOVESPA,1073,74576.83,M
6404,20140103,IBOVESPA,1084,74857.39,M
6405,20140103,IBOVESPA,1126,75935.24,M
6406,20140103,IBOVESPA,1136,76206.75,M
6407,20140103,IBOVESPA,1158,76808.09,M
6408,20140103,IBOVESPA,1190,77691.6,M
6409,20140103,IBOVESPA,1199,77916.95,M
6410,20140103,IBOVESPA,1237,78875.02,F
6411,20140103,IBOVESPA,1252,79258.06,M
6412,20140103,IBOVESPA,1261,79481.93,M
6413,20140103,IBOVESPA,1313,80782.19,M
6414,20140103,IBOVESPA,1323,81035.68,M
6415,20140103,IBOVESPA,1334,81315.11,M
6416,20140103,IBOVESPA,1375,82362.83,M
6417,20140103,IBOVESPA,1385,82649.77,M
6418,20140103,IBOVESPA,1408,83309.52,M
6419,20140103,IBOVESPA,1441,84263.42,M
6420,20140103,IBOVESPA,1451,84555.65,M
6421,20140103,IBOVESPA,1485,85551.93,F
6422,20140103,IBOVESPA,1505,86145.82,M
6423,20140103,IBOVESPA,1514,86411.02,M
6424,20140103,IBOVESPA,1567,87988.04,M
6425,20140103,IBOVESPA,1576,88260.79,M
6426,20140103,IBOVESPA,1628,89838.87,M
6427,20140103,IBOVESPA,1638,90147.51,M
6428,20140103,IBOVESPA,1661,90859.95,M
6429,20140103,IBOVESPA,1693,91856.14,M
6430,20140103,IBOVESPA,1702,92139.15,M
6431,20140103,IBOVESPA,1732,93088.62,F
6432,20140103,IBOVESPA,1756,93854.76,M
6433,20140103,IBOVESPA,1765,94139.73,M
6434,20140103,IBOVESPA,1817,95798.6,M
6435,20140103,IBOVESPA,1826,96090.65,M
6436,20140103,IBOVESPA,1879,97815.23,M
6437,20140103,IBOVESPA,1889,98145.79,M
6438,20140103,IBOVESPA,1911,98873.73,M
6439,20140103,IBOVESPA,1944,99970.67,M
6440,20140103,IBOVESPA,1953,100271.02,M
6441,20140103,IBOVESPA,1977,101088.67,F
6442,20140103,IBOVESPA,2007,102109.22,M
6443,20140103,IBOVESPA,2017,102442.36,M
6444,20140103,IBOVESPA,2069,104207.07,M
6445,20140103,IBOVESPA,2079,104555.2,M
6446,20140103,IBOVESPA,2131,106351.73,M
6447,20140103,IBOVESPA,2141,106699.77,M
6448,20140103,IBOVESPA,2162,107441.95,M
6449,20140103,IBOVESPA,2196,108640.01,M
6450,20140103,IBOVESPA,2205,108961.24,M
6451,20140103,IBOVESPA,2226,109720.45,F
6452,20140103,IBOVESPA,2258,110874.67,M
6453,20140103,IBOVESPA,2268,111256.25,M
6454,20140103,IBOVESPA,2308,112770.73,M
6455,20140103,IBOVESPA,2321,113277.89,M
6456,20140103,IBOVESPA,2330,113623.43,M
6457,20140103,IBOVESPA,2382,115647.79,M
6458,20140103,IBOVESPA,2392,116009.61,M
6459,20140103,IBOVESPA,2413,116773.83,M
6460,20140103,IBOVESPA,2446,117995.79,M
6461,20140103,IBOVESPA,2455,118326.55,M
6462,20140103,IBOVESPA,2474,119039.08,F
6463,20140103,IBOVESPA,2507,120273.1,M
6464,20140103,IBOVESPA,2631,125147.79,M
6465,20140103,IBOVESPA,2664,126478.05,M
6466,20140103,IBOVESPA,2723,128891.73,F
6467,20140103,IBOVESPA,2761,130470.64,M
6468,20140103,IBOVESPA,2972,139596.19,F
6469,20140103,IBOVESPA,3014,141487.44,M
6470,20140103,IBOVESPA,3218,151044.4,F
6471,20140103,IBOVESPA,3466,163536.23,F
6472,20140103,IBOVESPA,3712,176947.75,F
6473,20140103,IBOVESPA,3835,184060.49,F
6422,20140106,IBOVESPA,1,50796.0,F
6423,20140106,IBOVESPA,6,50905.12,M
6424,20140106,IBOVESPA,7,50926.97,M
6425,20140106,IBOVESPA,19,51189.94,M
6426,20140106,IBOVESPA,20,51211.91,M
6427,20140106,IBOVESPA,22,51255.89,F
6428,20140106,IBOVESPA,30,51404.18,M
6429,20140106,IBOVESPA,38,51506.14,M
6430,20140106,IBOVESPA,39,51518.9,M
6431,20140106,IBOVESPA,40,51531.66,M
6432,20140106,IBOVESPA,42,51557.2,F
6433,20140106,IBOVESPA,47,51621.09,M
6434,20140106,IBOVESPA,48,51633.87,M
6435,20140106,IBOVESPA,59,51774.74,M
6436,20140106,IBOVESPA,63,51826.07,F
6437,20140106,IBOVESPA,69,51903.14,M
6438,20140106,IBOVESPA,77,52023.77,M
6439,20140106,IBOVESPA,78,52039.19,M
6440,20140106,IBOVESPA,79,52054.61,M
6441,20140106,IBOVESPA,81,52085.46,F
6442,20140106,IBOVESPA,87,52178.12,M
6443,20140106,IBOVESPA,103,52426.03,F
6444,20140106,IBOVESPA,119,52650.94,M
6445,20140106,IBOVESPA,120,52663.09,M
6446,20140106,IBOVESPA,124,52711.7,F
6447,20140106,IBOVESPA,130,52784.7,M
6448,20140106,IBOVESPA,143,52943.22,M
6449,20140106,IBOVESPA,144,52955.43,F
6450,20140106,IBOVESPA,153,53099.2,M
6451,20140106,IBOVESPA,164,53420.43,M
6452,20140106,IBOVESPA,166,53479.04,F
6453,20140106,IBOVESPA,174,53714.14,M
6454,20140106,IBOVESPA,186,54068.72,M
6455,20140106,IBOVESPA,188,54128.05,F
6456,20140106,IBOVESPA,196,54366.0,M
6457,20140106,IBOVESPA,209,54595.91,F
6458,20140106,IBOVESPA,230,54969.36,F
6459,20140106,IBOVESPA,251,55370.67,F
6460,20140106,IBOVESPA,260,55555.53,M
6461,20140106,IBOVESPA,272,55802.96,F
6462,20140106,IBOVESPA,290,56183.52,F
6463,20140106,IBOVESPA,300,56401.17,M
6464,20140106,IBOVESPA,312,56663.47,F
6465,20140106,IBOVESPA,321,56861.0,M
6466,20140106,IBOVESPA,332,57122.51,F
6467,20140106,IBOVESPA,341,57337.38,M
6468,20140106,IBOVESPA,352,57601.08,F
6469,20140106,IBOVESPA,372,58087.07,F
6470,20140106,IBOVESPA,373,58111.68,M
6471,20140106,IBOVESPA,383,58358.4,M
6472,20140106,IBOVESPA,394,58631.01,F
6473,20140106,IBOVESPA,416,59182.13,F
6474,20140106,IBOVESPA,435,59663.52,F
6475,20140106,IBOVESPA,438,59739.88,M
6476,20140106,IBOVESPA,447,59969.89,M
6477,20140106,IBOVESPA,456,60203.45,F
6478,20140106,IBOVESPA,477,60751.95,F
6479,20140106,IBOVESPA,497,61264.99,F
6480,20140106,IBOVESPA,501,61360.63,M
6481,20140106,IBOVESPA,510,61584.72,M
6482,20140106,IBOVESPA,517,61759.42,F
6483,20140106,IBOVESPA,537,62260.94,F
6484,20140106,IBOVESPA,550,62589.57,M
6485,20140106,IBOVESPA,558,62791.84,F
6486,20140106,IBOVESPA,562,62893.57,M
6487,20140106,IBOVESPA,572,63150.26,M
6488,20140106,IBOVESPA,577,63278.9,F
6489,20140106,IBOVESPA,599,63847.7,F
6490,20140106,IBOVESPA,620,64396.05,F
6491,20140106,IBOVESPA,625,64527.73,M
6492,20140106,IBOVESPA,635,64785.59,M
6493,20140106,IBOVESPA,641,64940.12,F
6494,20140106,IBOVESPA,656,65328.88,M
6495,20140106,IBOVESPA,662,65484.43,F
6496,20140106,IBOVESPA,683,66034.4,F
6497,20140106,IBOVESPA,690,66218.04,M
6498,20140106,IBOVESPA,699,66449.43,M
6499,20140106,IBOVESPA,704,66578.2,F
6500,20140106,IBOVESPA,722,67046.57,F
6501,20140106,IBOVESPA,744,67621.59,F
6502,20140106,IBOVESPA,752,67831.67,M
6503,20140106,IBOVESPA,762,68105.82,M
6504,20140106,IBOVESPA,766,68217.51,F
6505,20140106,IBOVESPA,787,68799.86,F
6506,20140106,IBOVESPA,802,69218.38,M
6507,20140106,IBOVESPA,806,69329.4,F
6508,20140106,IBOVESPA,815,69583.29,M
6509,20140106,IBOVESPA,824,69836.75,M
6510,20140106,IBOVESPA,827,69922.25,F
6511,20140106,IBOVESPA,842,70348.29,M
6512,20140106,IBOVESPA,876,71323.1,M
6513,20140106,IBOVESPA,886,71610.81,M
6514,20140106,IBOVESPA,940,73188.36,M
6515,20140106,IBOVESPA,949,73451.13,M
6516,20140106,IBOVESPA,992,74725.55,F
6517,20140106,IBOVESPA,1001,74993.67,M
6518,20140106,IBOVESPA,1010,75257.76,M
6519,20140106,IBOVESPA,1062,76805.78,M
6520,20140106,IBOVESPA,1072,77109.54,M
6521,20140106,IBOVESPA,1083,77443.44,M
6522,20140106,IBOVESPA,1125,78733.34,M
6523,20140106,IBOVESPA,1135,79072.33,M
6524,20140106,IBOVESPA,1157,79819.68,M
6525,20140106,IBOVESPA,1189,80922.56,M
6526,20140106,IBOVESPA,1198,81201.43,M
6527,20140106,IBOVESPA,1237,82412.62,F
6528,20140106,IBOVESPA,1251,82851.58,M
6529,20140106,IBOVESPA,1260,83134.03,M
