,Data do Pregao,Ativo,DU,Taxa,Fixo/Movel
6834,20130102,IBOVESPA,1,62660.0,F
6835,20130102,IBOVESPA,8,62763.72,M
6836,20130102,IBOVESPA,9,62778.55,M
6837,20130102,IBOVESPA,20,62941.92,M
6838,20130102,IBOVESPA,21,62956.79,M
6839,20130102,IBOVESPA,22,62971.67,F
6840,20130102,IBOVESPA,30,63082.39,M
6841,20130102,IBOVESPA,38,63168.04,M
6842,20130102,IBOVESPA,39,63178.75,M
6843,20130102,IBOVESPA,40,63189.47,M
6844,20130102,IBOVESPA,41,63200.18,F
6845,20130102,IBOVESPA,49,63285.99,M
6846,20130102,IBOVESPA,50,63296.72,M
6847,20130102,IBOVESPA,58,63382.66,M
6848,20130102,IBOVESPA,59,63393.41,M
6849,20130102,IBOVESPA,60,63404.16,M
6850,20130102,IBOVESPA,61,63414.91,F
6851,20130102,IBOVESPA,70,63511.78,M
6852,20130102,IBOVESPA,80,63619.69,M
6853,20130102,IBOVESPA,81,63630.5,M
6854,20130102,IBOVESPA,82,63641.31,F
6855,20130102,IBOVESPA,90,63727.82,M
6856,20130102,IBOVESPA,91,63738.65,M
6857,20130102,IBOVESPA,102,63857.82,M
6858,20130102,IBOVESPA,103,63868.67,F
6859,20130102,IBOVESPA,117,64020.93,M
6860,20130102,IBOVESPA,121,64064.57,M
6861,20130102,IBOVESPA,122,64075.48,M
6862,20130102,IBOVESPA,123,64086.4,F
6863,20130102,IBOVESPA,132,64184.73,M
6864,20130102,IBOVESPA,133,64195.66,M
6865,20130102,IBOVESPA,144,64316.07,M
6866,20130102,IBOVESPA,145,64327.03,F
6867,20130102,IBOVESPA,146,64337.98,M
6868,20130102,IBOVESPA,155,64436.699,M
6869,20130102,IBOVESPA,156,64447.64,M
6870,20130102,IBOVESPA,166,64557.19,M
6871,20130102,IBOVESPA,167,64568.16,F
6872,20130102,IBOVESPA,177,64677.91,M
6873,20130102,IBOVESPA,182,64732.86,M
6874,20130102,IBOVESPA,188,64798.86,F
6875,20130102,IBOVESPA,189,64809.86,M
6876,20130102,IBOVESPA,199,64920.03,M
6877,20130102,IBOVESPA,209,65029.13,F
6878,20130102,IBOVESPA,210,65040.04,M
6879,20130102,IBOVESPA,211,65050.94,M
6880,20130102,IBOVESPA,221,65160.12,M
6881,20130102,IBOVESPA,222,65171.05,M
6882,20130102,IBOVESPA,230,65258.54,F
6883,20130102,IBOVESPA,231,65269.49,M
6884,20130102,IBOVESPA,246,65434.94,M
6885,20130102,IBOVESPA,250,65480.97,M
6886,20130102,IBOVESPA,251,65492.49,F
6887,20130102,IBOVESPA,252,65504.0,M
6888,20130102,IBOVESPA,253,65515.52,M
6889,20130102,IBOVESPA,261,65607.73,M
6890,20130102,IBOVESPA,262,65619.26,M
