,Data do Pregao,Ativo,DU,Taxa,Fixo/Movel
1206,20040102,DIxPRE,1,16.26,F
1207,20040102,DIxPRE,21,16.09,F
1208,20040102,DIxPRE,39,15.95,M
1209,20040102,DIxPRE,40,15.94,F
1210,20040102,DIxPRE,62,15.83,F
1211,20040102,DIxPRE,82,15.78,F
1212,20040102,DIxPRE,102,15.74,F
1213,20040102,DIxPRE,123,15.71,F
1214,20040102,DIxPRE,124,15.71,M
1215,20040102,DIxPRE,145,15.72,F
1216,20040102,DIxPRE,166,15.73,F
1217,20040102,DIxPRE,186,15.74,F
1218,20040102,DIxPRE,189,15.74,M
1219,20040102,DIxPRE,207,15.77,F
1220,20040102,DIxPRE,227,15.8,F
1221,20040102,DIxPRE,247,15.82,F
1222,20040102,DIxPRE,252,15.82,M
1223,20040102,DIxPRE,269,15.83,F
1224,20040102,DIxPRE,289,15.85,F
1225,20040102,DIxPRE,309,15.86,F
1226,20040102,DIxPRE,313,15.86,M
1227,20040102,DIxPRE,329,15.88,F
1228,20040102,DIxPRE,351,15.91,F
1229,20040102,DIxPRE,372,15.94,F
1230,20040102,DIxPRE,376,15.94,M
1231,20040102,DIxPRE,392,15.98,F
1232,20040102,DIxPRE,414,16.03,F
1233,20040102,DIxPRE,435,16.07,F
1234,20040102,DIxPRE,441,16.08,M
1235,20040102,DIxPRE,455,16.11,F
1236,20040102,DIxPRE,474,16.16,F
1237,20040102,DIxPRE,496,16.2,F
1238,20040102,DIxPRE,503,16.21,M
1239,20040102,DIxPRE,518,16.25,F
1240,20040102,DIxPRE,538,16.31,F
1241,20040102,DIxPRE,558,16.36,F
1242,20040102,DIxPRE,566,16.38,M
1243,20040102,DIxPRE,579,16.41,F
1244,20040102,DIxPRE,598,16.46,F
1245,20040102,DIxPRE,618,16.51,F
1246,20040102,DIxPRE,627,16.53,M
1247,20040102,DIxPRE,640,16.56,F
1248,20040102,DIxPRE,662,16.62,F
1249,20040102,DIxPRE,681,16.66,F
1250,20040102,DIxPRE,691,16.68,M
1251,20040102,DIxPRE,702,16.7,F
1252,20040102,DIxPRE,722,16.75,F
1253,20040102,DIxPRE,743,16.79,F
1254,20040102,DIxPRE,752,16.81,M
1255,20040102,DIxPRE,762,16.83,F
1256,20040102,DIxPRE,784,16.89,F
1257,20040102,DIxPRE,804,16.93,F
1258,20040102,DIxPRE,814,16.95,M
1259,20040102,DIxPRE,823,16.97,F
1260,20040102,DIxPRE,876,17.06,M
1261,20040102,DIxPRE,940,17.15,M
1262,20040102,DIxPRE,989,17.23,F
1263,20040102,DIxPRE,1002,17.25,M
1264,20040102,DIxPRE,1063,17.36,M
1265,20040102,DIxPRE,1125,17.46,M
1266,20040102,DIxPRE,1191,17.55,M
1267,20040102,DIxPRE,1239,17.6,F
1268,20040102,DIxPRE,1256,17.62,M
1269,20040102,DIxPRE,1484,17.8,F
1270,20040102,DIxPRE,1567,17.91,M
1271,20040102,DIxPRE,1731,18.14,F
1272,20040102,DIxPRE,1978,18.42,F
1206,20040105,DIxPRE,1,16.25,F
1207,20040105,DIxPRE,20,16.09,M
1208,20040105,DIxPRE,22,16.06,F
1209,20040105,DIxPRE,38,15.92,M
1210,20040105,DIxPRE,42,15.89,F
1211,20040105,DIxPRE,61,15.79,M
1212,20040105,DIxPRE,63,15.78,F
1213,20040105,DIxPRE,82,15.72,F
1214,20040105,DIxPRE,104,15.67,F
1215,20040105,DIxPRE,123,15.65,M
1216,20040105,DIxPRE,127,15.65,F
1217,20040105,DIxPRE,145,15.65,F
1218,20040105,DIxPRE,167,15.66,F
1219,20040105,DIxPRE,188,15.66,F
1220,20040105,DIxPRE,208,15.69,F
1221,20040105,DIxPRE,227,15.71,F
1222,20040105,DIxPRE,251,15.73,F
1223,20040105,DIxPRE,271,15.74,F
1224,20040105,DIxPRE,289,15.75,F
1225,20040105,DIxPRE,310,15.76,F
1226,20040105,DIxPRE,312,15.76,M
1227,20040105,DIxPRE,331,15.79,F
1228,20040105,DIxPRE,351,15.83,F
1229,20040105,DIxPRE,372,15.86,F
1230,20040105,DIxPRE,375,15.86,M
1231,20040105,DIxPRE,394,15.89,F
1232,20040105,DIxPRE,416,15.92,F
1233,20040105,DIxPRE,435,15.94,F
1234,20040105,DIxPRE,440,15.95,M
1235,20040105,DIxPRE,456,15.99,F
1236,20040105,DIxPRE,476,16.04,F
1237,20040105,DIxPRE,497,16.09,F
1238,20040105,DIxPRE,502,16.1,M
1239,20040105,DIxPRE,518,16.14,F
1240,20040105,DIxPRE,540,16.18,F
