,Data do Pregao,Data de Vencimento do Contrato,Indicador de Tipo de Opcao,Preco de Exercicio,Valor da Volatilidade,Valor do Delta
2288,20091109,20100217,C,60000.0,33.378,0.7089
2289,20091109,20100217,C,45000.0,39.045,0.9523
2290,20091109,20100217,C,46000.0,38.867,0.9459
2291,20091109,20100217,C,47000.0,38.672,0.9383
2292,20091109,20100217,C,48000.0,38.455,0.9295
2293,20091109,20100217,C,49000.0,38.213,0.9194
2294,20091109,20100217,C,61000.0,32.785,0.6793
2295,20091109,20100217,C,62000.0,32.183,0.6477
2296,20091109,20100217,C,63000.0,31.573,0.6143
2297,20091109,20100217,C,64000.0,30.961,0.5791
2298,20091109,20100217,C,65000.0,30.357,0.5422
2299,20091109,20100217,C,35000.0,39.6,0.9767
2300,20091109,20100217,C,40000.0,39.6,0.9713
2301,20091109,20100217,C,70000.0,27.801,0.3465
2302,20091109,20100217,C,75000.0,26.469,0.1806
2303,20091109,20100217,C,80000.0,26.029,0.0806
2304,20091109,20100217,C,66000.0,29.772,0.504
2305,20091109,20100217,C,67000.0,29.216,0.4648
2306,20091109,20100217,C,68000.0,28.698,0.4251
2307,20091109,20100217,C,69000.0,28.224,0.3855
2308,20091109,20100217,C,71000.0,27.432,0.3089
2309,20091109,20100217,C,50000.0,37.942,0.908
2310,20091109,20100217,C,51000.0,37.638,0.8951
2311,20091109,20100217,C,52000.0,37.298,0.8809
2312,20091109,20100217,C,53000.0,36.918,0.8652
2313,20091109,20100217,C,54000.0,36.5,0.848
2314,20091109,20100217,C,55000.0,36.047,0.8292
2315,20091109,20100217,C,56000.0,35.563,0.8087
2316,20091109,20100217,C,57000.0,35.051,0.7865
2317,20091109,20100217,C,58000.0,34.514,0.7625
2318,20091109,20100217,C,59000.0,33.955,0.7367
2319,20091109,20100217,C,72000.0,27.117,0.2731
2320,20091109,20100217,C,73000.0,26.854,0.2396
2321,20091109,20100217,C,74000.0,26.64,0.2087
2322,20091109,20100217,V,60000.0,33.378,-0.2686
2323,20091109,20100217,V,45000.0,39.045,-0.05
2324,20091109,20100217,V,46000.0,38.867,-0.05
2325,20091109,20100217,V,47000.0,38.672,-0.05
2326,20091109,20100217,V,48000.0,38.455,-0.05
2327,20091109,20100217,V,49000.0,38.213,-0.0581
2328,20091109,20100217,V,61000.0,32.785,-0.2982
2329,20091109,20100217,V,62000.0,32.183,-0.3298
2330,20091109,20100217,V,63000.0,31.573,-0.3632
2331,20091109,20100217,V,64000.0,30.961,-0.3984
2332,20091109,20100217,V,65000.0,30.357,-0.4353
2333,20091109,20100217,V,35000.0,39.6,-0.05
2334,20091109,20100217,V,40000.0,39.6,-0.05
2335,20091109,20100217,V,70000.0,27.801,-0.631
2336,20091109,20100217,V,75000.0,26.469,-0.7969
2337,20091109,20100217,V,80000.0,26.029,-0.8969
2338,20091109,20100217,V,66000.0,29.772,-0.4735
2339,20091109,20100217,V,67000.0,29.216,-0.5127
2340,20091109,20100217,V,68000.0,28.698,-0.5524
2341,20091109,20100217,V,69000.0,28.224,-0.592
2342,20091109,20100217,V,71000.0,27.432,-0.6686
2343,20091109,20100217,V,50000.0,37.942,-0.0696
2344,20091109,20100217,V,51000.0,37.638,-0.0824
2345,20091109,20100217,V,52000.0,37.298,-0.0966
2346,20091109,20100217,V,53000.0,36.918,-0.1123
2347,20091109,20100217,V,54000.0,36.5,-0.1295
2348,20091109,20100217,V,55000.0,36.047,-0.1483
2349,20091109,20100217,V,56000.0,35.563,-0.1688
2350,20091109,20100217,V,57000.0,35.051,-0.191
2351,20091109,20100217,V,58000.0,34.514,-0.215
2352,20091109,20100217,V,59000.0,33.955,-0.2408
2353,20091109,20100217,V,72000.0,27.117,-0.7044
2354,20091109,20100217,V,73000.0,26.854,-0.7379
2355,20091109,20100217,V,74000.0,26.64,-0.7688
2356,20091109,20100414,C,60000.0,33.013,0.6903
2357,20091109,20100414,C,61000.0,32.527,0.6662
2358,20091109,20100414,C,62000.0,32.036,0.6409
2359,20091109,20100414,C,63000.0,31.543,0.6144
2360,20091109,20100414,C,64000.0,31.051,0.5869
2361,20091109,20100414,C,65000.0,30.564,0.5583
2362,20091109,20100414,C,66000.0,30.086,0.5289
2363,20091109,20100414,C,67000.0,29.622,0.4987
2364,20091109,20100414,C,68000.0,29.177,0.468
2365,20091109,20100414,C,69000.0,28.754,0.437
2366,20091109,20100414,C,70000.0,28.358,0.4059
2367,20091109,20100414,C,71000.0,27.993,0.3751
2368,20091109,20100414,C,72000.0,27.662,0.3449
2369,20091109,20100414,C,73000.0,27.368,0.3155
2370,20091109,20100414,C,74000.0,27.107,0.2873
2371,20091109,20100414,C,75000.0,26.881,0.2605
2372,20091109,20100414,C,50000.0,37.115,0.8683
2373,20091109,20100414,C,51000.0,36.798,0.8553
2374,20091109,20100414,C,52000.0,36.455,0.8414
2375,20091109,20100414,C,53000.0,36.088,0.8264
2376,20091109,20100414,C,54000.0,35.698,0.8103
2377,20091109,20100414,C,55000.0,35.289,0.7932
2378,20091109,20100414,C,56000.0,34.862,0.7749
2379,20091109,20100414,C,57000.0,34.419,0.7555
2380,20091109,20100414,C,58000.0,33.962,0.735
2381,20091109,20100414,C,59000.0,33.492,0.7132
2382,20091109,20100414,V,60000.0,33.013,-0.2743
2383,20091109,20100414,V,61000.0,32.527,-0.2984
2384,20091109,20100414,V,62000.0,32.036,-0.3237
2385,20091109,20100414,V,63000.0,31.543,-0.3502
2386,20091109,20100414,V,64000.0,31.051,-0.3777
2387,20091109,20100414,V,65000.0,30.564,-0.4062
2388,20091109,20100414,V,66000.0,30.086,-0.4357
2389,20091109,20100414,V,67000.0,29.622,-0.4659
2390,20091109,20100414,V,68000.0,29.177,-0.4966
2391,20091109,20100414,V,69000.0,28.754,-0.5276
2392,20091109,20100414,V,70000.0,28.358,-0.5587
2393,20091109,20100414,V,71000.0,27.993,-0.5895
2394,20091109,20100414,V,72000.0,27.662,-0.6197
2395,20091109,20100414,V,73000.0,27.368,-0.649
2396,20091109,20100414,V,74000.0,27.107,-0.6772
2397,20091109,20100414,V,75000.0,26.881,-0.7041
2398,20091109,20100414,V,50000.0,37.115,-0.0963
2399,20091109,20100414,V,51000.0,36.798,-0.1092
2400,20091109,20100414,V,52000.0,36.455,-0.1232
2401,20091109,20100414,V,53000.0,36.088,-0.1382
2402,20091109,20100414,V,54000.0,35.698,-0.1542
2403,20091109,20100414,V,55000.0,35.289,-0.1714
2404,20091109,20100414,V,56000.0,34.862,-0.1896
2405,20091109,20100414,V,57000.0,34.419,-0.209
2406,20091109,20100414,V,58000.0,33.962,-0.2296
2407,20091109,20100414,V,59000.0,33.492,-0.2513
2408,20091109,20100616,C,60000.0,32.513,0.6803
2409,20091109,20100616,C,61000.0,32.076,0.66
2410,20091109,20100616,C,62000.0,31.637,0.6388
2411,20091109,20100616,C,63000.0,31.197,0.6168
2412,20091109,20100616,C,64000.0,30.758,0.5939
2413,20091109,20100616,C,65000.0,30.323,0.5704
2414,20091109,20100616,C,40000.0,38.593,0.9213
2415,20091109,20100616,C,41000.0,38.437,0.916
2416,20091109,20100616,C,42000.0,38.271,0.9101
2417,20091109,20100616,C,43000.0,38.094,0.9035
2418,20091109,20100616,C,44000.0,37.903,0.8962
2419,20091109,20100616,C,45000.0,37.697,0.8883
2420,20091109,20100616,C,46000.0,37.475,0.8796
2421,20091109,20100616,C,47000.0,37.234,0.8703
2422,20091109,20100616,C,48000.0,36.974,0.8602
2423,20091109,20100616,C,49000.0,36.692,0.8494
2424,20091109,20100616,C,66000.0,29.895,0.5461
2425,20091109,20100616,C,67000.0,29.476,0.5212
2426,20091109,20100616,C,68000.0,29.07,0.4958
2427,20091109,20100616,C,69000.0,28.68,0.47
2428,20091109,20100616,C,70000.0,28.308,0.444
2429,20091109,20100616,C,50000.0,36.389,0.838
2430,20091109,20100616,C,51000.0,36.065,0.8258
2431,20091109,20100616,C,52000.0,35.724,0.8128
2432,20091109,20100616,C,53000.0,35.365,0.7991
2433,20091109,20100616,C,54000.0,34.992,0.7846
2434,20091109,20100616,C,55000.0,34.604,0.7693
2435,20091109,20100616,C,56000.0,34.204,0.7532
2436,20091109,20100616,C,57000.0,33.794,0.7362
2437,20091109,20100616,C,58000.0,33.374,0.7185
2438,20091109,20100616,C,59000.0,32.947,0.6998
2439,20091109,20100616,C,71000.0,27.956,0.418
2440,20091109,20100616,C,72000.0,27.628,0.392
2441,20091109,20100616,C,73000.0,27.326,0.3663
2442,20091109,20100616,C,74000.0,27.052,0.3412
2443,20091109,20100616,C,75000.0,26.807,0.3167
2444,20091109,20100616,V,60000.0,32.513,-0.2694
2445,20091109,20100616,V,61000.0,32.076,-0.2897
2446,20091109,20100616,V,62000.0,31.637,-0.3109
2447,20091109,20100616,V,63000.0,31.197,-0.333
2448,20091109,20100616,V,64000.0,30.758,-0.3558
2449,20091109,20100616,V,65000.0,30.323,-0.3794
2450,20091109,20100616,V,40000.0,38.593,-0.05
2451,20091109,20100616,V,41000.0,38.437,-0.05
2452,20091109,20100616,V,42000.0,38.271,-0.05
2453,20091109,20100616,V,43000.0,38.094,-0.05
2454,20091109,20100616,V,44000.0,37.903,-0.0535
2455,20091109,20100616,V,45000.0,37.697,-0.0614
2456,20091109,20100616,V,46000.0,37.475,-0.0701
2457,20091109,20100616,V,47000.0,37.234,-0.0794
2458,20091109,20100616,V,48000.0,36.974,-0.0895
2459,20091109,20100616,V,49000.0,36.692,-0.1003
2460,20091109,20100616,V,66000.0,29.895,-0.4036
2461,20091109,20100616,V,67000.0,29.476,-0.4285
2462,20091109,20100616,V,68000.0,29.07,-0.4539
2463,20091109,20100616,V,69000.0,28.68,-0.4797
2464,20091109,20100616,V,70000.0,28.308,-0.5057
2465,20091109,20100616,V,50000.0,36.389,-0.1117
2466,20091109,20100616,V,51000.0,36.065,-0.1239
2467,20091109,20100616,V,52000.0,35.724,-0.1369
2468,20091109,20100616,V,53000.0,35.365,-0.1506
2469,20091109,20100616,V,54000.0,34.992,-0.1651
2470,20091109,20100616,V,55000.0,34.604,-0.1804
2471,20091109,20100616,V,56000.0,34.204,-0.1965
2472,20091109,20100616,V,57000.0,33.794,-0.2135
2473,20091109,20100616,V,58000.0,33.374,-0.2313
2474,20091109,20100616,V,59000.0,32.947,-0.2499
2475,20091109,20100616,V,71000.0,27.956,-0.5317
2476,20091109,20100616,V,72000.0,27.628,-0.5577
2477,20091109,20100616,V,73000.0,27.326,-0.5834
2478,20091109,20100616,V,74000.0,27.052,-0.6085
2479,20091109,20100616,V,75000.0,26.807,-0.633
2480,20091109,20100818,C,65000.0,30.827,0.5797
2481,20091109,20100818,C,55000.0,34.334,0.7506
2482,20091109,20100818,C,56000.0,34.004,0.7362
2483,20091109,20100818,C,57000.0,33.666,0.7212
2484,20091109,20100818,C,58000.0,33.323,0.7056
2485,20091109,20100818,C,59000.0,32.974,0.6894
2486,20091109,20100818,C,60000.0,32.622,0.6725
2487,20091109,20100818,C,61000.0,32.266,0.6551
2488,20091109,20100818,C,62000.0,31.908,0.6371
2489,20091109,20100818,C,63000.0,31.548,0.6185
2490,20091109,20100818,C,64000.0,31.188,0.5993
2491,20091109,20100818,V,65000.0,30.827,-0.353
2492,20091109,20100818,V,55000.0,34.334,-0.182
2493,20091109,20100818,V,56000.0,34.004,-0.1964
2494,20091109,20100818,V,57000.0,33.666,-0.2114
2495,20091109,20100818,V,58000.0,33.323,-0.2271
2496,20091109,20100818,V,59000.0,32.974,-0.2433
2497,20091109,20100818,V,60000.0,32.622,-0.2601
2498,20091109,20100818,V,61000.0,32.266,-0.2776
2499,20091109,20100818,V,62000.0,31.908,-0.2956
2500,20091109,20100818,V,63000.0,31.548,-0.3142
2501,20091109,20100818,V,64000.0,31.188,-0.3333
2502,20091109,20101013,C,48000.0,35.842,0.8167
2503,20091109,20101013,C,49000.0,35.622,0.8069
2504,20091109,20101013,C,50000.0,35.39,0.7967
2505,20091109,20101013,C,51000.0,35.147,0.786
2506,20091109,20101013,C,52000.0,34.894,0.7748
2507,20091109,20101013,C,53000.0,34.631,0.7631
2508,20091109,20101013,C,54000.0,34.36,0.7509
2509,20091109,20101013,C,55000.0,34.081,0.7382
2510,20091109,20101013,C,56000.0,33.795,0.725
2511,20091109,20101013,C,57000.0,33.502,0.7114
2512,20091109,20101013,C,58000.0,33.205,0.6972
2513,20091109,20101013,C,59000.0,32.903,0.6826
2514,20091109,20101013,C,60000.0,32.597,0.6675
2515,20091109,20101013,C,61000.0,32.288,0.6519
2516,20091109,20101013,C,62000.0,31.977,0.6359
2517,20091109,20101013,C,63000.0,31.662,0.6194
2518,20091109,20101013,C,64000.0,31.345,0.6025
2519,20091109,20101013,C,65000.0,31.027,0.5852
2520,20091109,20101013,C,66000.0,30.707,0.5674
2521,20091109,20101013,C,67000.0,30.387,0.5494
2522,20091109,20101013,C,68000.0,30.068,0.531
2523,20091109,20101013,C,38000.0,37.41,0.8874
2524,20091109,20101013,C,39000.0,37.293,0.8825
2525,20091109,20101013,C,40000.0,37.17,0.8772
2526,20091109,20101013,C,41000.0,37.04,0.8714
2527,20091109,20101013,C,42000.0,36.901,0.865
2528,20091109,20101013,C,43000.0,36.752,0.8582
2529,20091109,20101013,C,44000.0,36.594,0.8509
2530,20091109,20101013,C,45000.0,36.425,0.8431
2531,20091109,20101013,C,46000.0,36.244,0.8348
2532,20091109,20101013,C,47000.0,36.05,0.826
2533,20091109,20101013,C,69000.0,29.751,0.5122
2534,20091109,20101013,C,70000.0,29.438,0.4933
2535,20091109,20101013,C,71000.0,29.129,0.4741
2536,20091109,20101013,C,72000.0,28.827,0.4547
2537,20091109,20101013,C,73000.0,28.531,0.4353
2538,20091109,20101013,C,74000.0,28.244,0.4158
2539,20091109,20101013,C,75000.0,27.966,0.3964
2540,20091109,20101013,V,48000.0,35.842,-0.1011
2541,20091109,20101013,V,49000.0,35.622,-0.1108
2542,20091109,20101013,V,50000.0,35.39,-0.1211
2543,20091109,20101013,V,51000.0,35.147,-0.1318
2544,20091109,20101013,V,52000.0,34.894,-0.143
2545,20091109,20101013,V,53000.0,34.631,-0.1547
2546,20091109,20101013,V,54000.0,34.36,-0.1669
2547,20091109,20101013,V,55000.0,34.081,-0.1796
2548,20091109,20101013,V,56000.0,33.795,-0.1927
2549,20091109,20101013,V,57000.0,33.502,-0.2064
2550,20091109,20101013,V,58000.0,33.205,-0.2205
2551,20091109,20101013,V,59000.0,32.903,-0.2352
2552,20091109,20101013,V,60000.0,32.597,-0.2503
2553,20091109,20101013,V,61000.0,32.288,-0.2659
2554,20091109,20101013,V,62000.0,31.977,-0.2819
2555,20091109,20101013,V,63000.0,31.662,-0.2984
2556,20091109,20101013,V,64000.0,31.345,-0.3153
2557,20091109,20101013,V,65000.0,31.027,-0.3326
2558,20091109,20101013,V,66000.0,30.707,-0.3503
2559,20091109,20101013,V,67000.0,30.387,-0.3684
2560,20091109,20101013,V,68000.0,30.068,-0.3868
2561,20091109,20101013,V,38000.0,37.41,-0.05
2562,20091109,20101013,V,39000.0,37.293,-0.05
2563,20091109,20101013,V,40000.0,37.17,-0.05
2564,20091109,20101013,V,41000.0,37.04,-0.05
2565,20091109,20101013,V,42000.0,36.901,-0.0528
2566,20091109,20101013,V,43000.0,36.752,-0.0596
2567,20091109,20101013,V,44000.0,36.594,-0.0669
2568,20091109,20101013,V,45000.0,36.425,-0.0747
2569,20091109,20101013,V,46000.0,36.244,-0.083
2570,20091109,20101013,V,47000.0,36.05,-0.0918
2571,20091109,20101013,V,69000.0,29.751,-0.4055
2572,20091109,20101013,V,70000.0,29.438,-0.4245
2573,20091109,20101013,V,71000.0,29.129,-0.4437
2574,20091109,20101013,V,72000.0,28.827,-0.463
2575,20091109,20101013,V,73000.0,28.531,-0.4825
2576,20091109,20101013,V,74000.0,28.244,-0.502
2577,20091109,20101013,V,75000.0,27.966,-0.5214
2578,20091109,20101215,C,50000.0,35.304,0.7784
2579,20091109,20101215,C,51000.0,35.078,0.7685
2580,20091109,20101215,C,52000.0,34.842,0.7582
2581,20091109,20101215,C,53000.0,34.599,0.7476
2582,20091109,20101215,C,54000.0,34.349,0.7365
2583,20091109,20101215,C,55000.0,34.092,0.725
2584,20091109,20101215,C,56000.0,33.829,0.7132
2585,20091109,20101215,C,57000.0,33.561,0.7009
2586,20091109,20101215,C,58000.0,33.288,0.6883
2587,20091109,20101215,C,59000.0,33.012,0.6753
2588,20091109,20101215,C,60000.0,32.731,0.6619
2589,20091109,20101215,C,61000.0,32.448,0.6481
2590,20091109,20101215,C,62000.0,32.162,0.6339
2591,20091109,20101215,C,63000.0,31.875,0.6194
2592,20091109,20101215,C,64000.0,31.586,0.6046
2593,20091109,20101215,C,65000.0,31.296,0.5894
2594,20091109,20101215,C,66000.0,31.005,0.5739
2595,20091109,20101215,C,67000.0,30.714,0.5581
2596,20091109,20101215,C,68000.0,30.424,0.542
2597,20091109,20101215,C,69000.0,30.135,0.5257
2598,20091109,20101215,C,70000.0,29.849,0.5091
2599,20091109,20101215,C,40000.0,37.021,0.855
2600,20091109,20101215,C,41000.0,36.891,0.8492
2601,20091109,20101215,C,42000.0,36.753,0.843
2602,20091109,20101215,C,43000.0,36.607,0.8364
2603,20091109,20101215,C,44000.0,36.452,0.8293
2604,20091109,20101215,C,45000.0,36.288,0.8218
2605,20091109,20101215,C,46000.0,36.113,0.8139
2606,20091109,20101215,C,47000.0,35.927,0.8056
2607,20091109,20101215,C,48000.0,35.729,0.797
2608,20091109,20101215,C,49000.0,35.522,0.7879
2609,20091109,20101215,C,81000.0,27.051,0.3224
2610,20091109,20101215,C,82000.0,26.846,0.3063
2611,20091109,20101215,C,83000.0,26.65,0.2904
2612,20091109,20101215,C,84000.0,26.464,0.275
2613,20091109,20101215,C,85000.0,26.289,0.26
2614,20091109,20101215,C,86000.0,26.123,0.2454
2615,20091109,20101215,C,87000.0,25.968,0.2314
2616,20091109,20101215,C,88000.0,25.823,0.2178
2617,20091109,20101215,C,89000.0,25.689,0.2048
2618,20091109,20101215,C,90000.0,25.564,0.1924
2619,20091109,20101215,C,95000.0,25.065,0.1384
2620,20091109,20101215,C,100000.0,24.729,0.0975
2621,20091109,20101215,C,105000.0,24.494,0.0675
2622,20091109,20101215,C,110000.0,24.331,0.05
2623,20091109,20101215,C,115000.0,24.227,0.05
2624,20091109,20101215,C,120000.0,24.167,0.05
2625,20091109,20101215,C,71000.0,29.565,0.4924
2626,20091109,20101215,C,72000.0,29.286,0.4754
2627,20091109,20101215,C,73000.0,29.01,0.4584
2628,20091109,20101215,C,74000.0,28.74,0.4412
2629,20091109,20101215,C,75000.0,28.476,0.424
2630,20091109,20101215,C,76000.0,28.219,0.4068
2631,20091109,20101215,C,77000.0,27.969,0.3896
2632,20091109,20101215,C,78000.0,27.726,0.3726
2633,20091109,20101215,C,79000.0,27.492,0.3556
2634,20091109,20101215,C,80000.0,27.267,0.3389
2635,20091109,20101215,V,50000.0,35.304,-0.1219
2636,20091109,20101215,V,51000.0,35.078,-0.1317
2637,20091109,20101215,V,52000.0,34.842,-0.142
2638,20091109,20101215,V,53000.0,34.599,-0.1527
2639,20091109,20101215,V,54000.0,34.349,-0.1638
2640,20091109,20101215,V,55000.0,34.092,-0.1752
2641,20091109,20101215,V,56000.0,33.829,-0.1871
2642,20091109,20101215,V,57000.0,33.561,-0.1993
2643,20091109,20101215,V,58000.0,33.288,-0.212
2644,20091109,20101215,V,59000.0,33.012,-0.225
2645,20091109,20101215,V,60000.0,32.731,-0.2384
2646,20091109,20101215,V,61000.0,32.448,-0.2522
2647,20091109,20101215,V,62000.0,32.162,-0.2663
2648,20091109,20101215,V,63000.0,31.875,-0.2808
2649,20091109,20101215,V,64000.0,31.586,-0.2957
2650,20091109,20101215,V,65000.0,31.296,-0.3108
2651,20091109,20101215,V,66000.0,31.005,-0.3263
2652,20091109,20101215,V,67000.0,30.714,-0.3421
2653,20091109,20101215,V,68000.0,30.424,-0.3582
2654,20091109,20101215,V,69000.0,30.135,-0.3746
2655,20091109,20101215,V,70000.0,29.849,-0.3911
2656,20091109,20101215,V,40000.0,37.021,-0.05
2657,20091109,20101215,V,41000.0,36.891,-0.051
2658,20091109,20101215,V,42000.0,36.753,-0.0572
2659,20091109,20101215,V,43000.0,36.607,-0.0639
2660,20091109,20101215,V,44000.0,36.452,-0.071
2661,20091109,20101215,V,45000.0,36.288,-0.0784
2662,20091109,20101215,V,46000.0,36.113,-0.0863
2663,20091109,20101215,V,47000.0,35.927,-0.0946
2664,20091109,20101215,V,48000.0,35.729,-0.1033
2665,20091109,20101215,V,49000.0,35.522,-0.1124
2666,20091109,20101215,V,81000.0,27.051,-0.5778
2667,20091109,20101215,V,82000.0,26.846,-0.594
2668,20091109,20101215,V,83000.0,26.65,-0.6098
2669,20091109,20101215,V,84000.0,26.464,-0.6253
2670,20091109,20101215,V,85000.0,26.289,-0.6403
2671,20091109,20101215,V,86000.0,26.123,-0.6548
2672,20091109,20101215,V,87000.0,25.968,-0.6689
2673,20091109,20101215,V,88000.0,25.823,-0.6824
2674,20091109,20101215,V,89000.0,25.689,-0.6954
2675,20091109,20101215,V,90000.0,25.564,-0.7079
2676,20091109,20101215,V,95000.0,25.065,-0.7618
2677,20091109,20101215,V,100000.0,24.729,-0.8028
2678,20091109,20101215,V,105000.0,24.494,-0.8328
2679,20091109,20101215,V,110000.0,24.331,-0.8542
2680,20091109,20101215,V,115000.0,24.227,-0.8691
2681,20091109,20101215,V,120000.0,24.167,-0.8793
2682,20091109,20101215,V,71000.0,29.565,-0.4079
2683,20091109,20101215,V,72000.0,29.286,-0.4248
2684,20091109,20101215,V,73000.0,29.01,-0.4419
2685,20091109,20101215,V,74000.0,28.74,-0.4591
2686,20091109,20101215,V,75000.0,28.476,-0.4763
2687,20091109,20101215,V,76000.0,28.219,-0.4935
2688,20091109,20101215,V,77000.0,27.969,-0.5106
2689,20091109,20101215,V,78000.0,27.726,-0.5277
2690,20091109,20101215,V,79000.0,27.492,-0.5446
2691,20091109,20101215,V,80000.0,27.267,-0.5613
2692,20091109,20091216,C,40000.0,41.3,0.9907
2693,20091109,20091216,C,42000.0,41.3,0.9902
2694,20091109,20091216,C,44000.0,41.3,0.9889
2695,20091109,20091216,C,46000.0,41.3,0.9858
2696,20091109,20091216,C,48000.0,41.215,0.9792
2697,20091109,20091216,C,50000.0,40.786,0.9676
2698,20091109,20091216,C,52000.0,40.249,0.9485
2699,20091109,20091216,C,54000.0,39.515,0.9198
2700,20091109,20091216,C,56000.0,38.493,0.8797
2701,20091109,20091216,C,58000.0,37.144,0.8266
2702,20091109,20091216,C,60000.0,35.518,0.7583
2703,20091109,20091216,C,45000.0,41.3,0.9877
2704,20091109,20091216,C,47000.0,41.3,0.983
2705,20091109,20091216,C,49000.0,41.008,0.9742
2706,20091109,20091216,C,51000.0,40.537,0.9591
2707,20091109,20091216,C,53000.0,39.912,0.9355
2708,20091109,20091216,C,55000.0,39.045,0.9012
2709,20091109,20091216,C,57000.0,37.857,0.8549
2710,20091109,20091216,C,59000.0,36.362,0.7945
2711,20091109,20091216,C,65000.0,30.82,0.5104
2712,20091109,20091216,C,70000.0,27.645,0.2177
2713,20091109,20091216,C,78000.0,26.914,0.05
2714,20091109,20091216,C,80000.0,26.935,0.05
2715,20091109,20091216,C,35000.0,41.3,0.9908
2716,20091109,20091216,C,41000.0,41.3,0.9905
2717,20091109,20091216,C,43000.0,41.3,0.9897
2718,20091109,20091216,C,30000.0,41.3,0.9908
2719,20091109,20091216,C,32000.0,41.3,0.9908
2720,20091109,20091216,C,34000.0,41.3,0.9908
2721,20091109,20091216,C,36000.0,41.3,0.9908
2722,20091109,20091216,C,38000.0,41.3,0.9908
2723,20091109,20091216,C,73000.0,27.096,0.1037
2724,20091109,20091216,C,74000.0,27.017,0.0785
2725,20091109,20091216,C,75000.0,26.963,0.0585
2726,20091109,20091216,C,76000.0,26.93,0.05
2727,20091109,20091216,C,77000.0,26.916,0.05
2728,20091109,20091216,C,79000.0,26.922,0.05
2729,20091109,20091216,C,61000.0,34.621,0.7178
2730,20091109,20091216,C,62000.0,33.683,0.6727
2731,20091109,20091216,C,63000.0,32.722,0.6229
2732,20091109,20091216,C,64000.0,31.758,0.5686
2733,20091109,20091216,C,66000.0,29.944,0.4493
2734,20091109,20091216,C,67000.0,29.166,0.3872
2735,20091109,20091216,C,68000.0,28.521,0.3264
2736,20091109,20091216,C,69000.0,28.017,0.2692
2737,20091109,20091216,C,71000.0,27.385,0.1728
2738,20091109,20091216,C,72000.0,27.211,0.135
2739,20091109,20091216,V,40000.0,41.3,-0.05
2740,20091109,20091216,V,42000.0,41.3,-0.05
2741,20091109,20091216,V,44000.0,41.3,-0.05
2742,20091109,20091216,V,46000.0,41.3,-0.05
2743,20091109,20091216,V,48000.0,41.215,-0.05
2744,20091109,20091216,V,50000.0,40.786,-0.05
2745,20091109,20091216,V,52000.0,40.249,-0.05
2746,20091109,20091216,V,54000.0,39.515,-0.0711
2747,20091109,20091216,V,56000.0,38.493,-0.1112
2748,20091109,20091216,V,58000.0,37.144,-0.1643
2749,20091109,20091216,V,60000.0,35.518,-0.2325
2750,20091109,20091216,V,45000.0,41.3,-0.05
2751,20091109,20091216,V,47000.0,41.3,-0.05
2752,20091109,20091216,V,49000.0,41.008,-0.05
2753,20091109,20091216,V,51000.0,40.537,-0.05
2754,20091109,20091216,V,53000.0,39.912,-0.0554
2755,20091109,20091216,V,55000.0,39.045,-0.0896
2756,20091109,20091216,V,57000.0,37.857,-0.136
2757,20091109,20091216,V,59000.0,36.362,-0.1963
2758,20091109,20091216,V,65000.0,30.82,-0.4804
2759,20091109,20091216,V,70000.0,27.645,-0.7731
2760,20091109,20091216,V,78000.0,26.914,-0.9684
2761,20091109,20091216,V,80000.0,26.935,-0.9797
2762,20091109,20091216,V,35000.0,41.3,-0.05
2763,20091109,20091216,V,41000.0,41.3,-0.05
2764,20091109,20091216,V,43000.0,41.3,-0.05
2765,20091109,20091216,V,30000.0,41.3,-0.05
2766,20091109,20091216,V,32000.0,41.3,-0.05
2767,20091109,20091216,V,34000.0,41.3,-0.05
2768,20091109,20091216,V,36000.0,41.3,-0.05
2769,20091109,20091216,V,38000.0,41.3,-0.05
2770,20091109,20091216,V,73000.0,27.096,-0.8871
2771,20091109,20091216,V,74000.0,27.017,-0.9123
2772,20091109,20091216,V,75000.0,26.963,-0.9323
2773,20091109,20091216,V,76000.0,26.93,-0.9478
2774,20091109,20091216,V,77000.0,26.916,-0.9596
2775,20091109,20091216,V,79000.0,26.922,-0.975
2776,20091109,20091216,V,61000.0,34.621,-0.273
2777,20091109,20091216,V,62000.0,33.683,-0.3181
2778,20091109,20091216,V,63000.0,32.722,-0.3679
2779,20091109,20091216,V,64000.0,31.758,-0.4222
2780,20091109,20091216,V,66000.0,29.944,-0.5415
2781,20091109,20091216,V,67000.0,29.166,-0.6037
2782,20091109,20091216,V,68000.0,28.521,-0.6645
2783,20091109,20091216,V,69000.0,28.017,-0.7216
2784,20091109,20091216,V,71000.0,27.385,-0.818
2785,20091109,20091216,V,72000.0,27.211,-0.8559
2294,20091110,20100217,C,60000.0,32.909,0.7626
2295,20091110,20100217,C,45000.0,37.775,0.9629
2296,20091110,20100217,C,46000.0,37.622,0.9584
2297,20091110,20100217,C,47000.0,37.46,0.9531
2298,20091110,20100217,C,48000.0,37.283,0.9467
2299,20091110,20100217,C,49000.0,37.089,0.9392
2300,20091110,20100217,C,61000.0,32.342,0.7363
2301,20091110,20100217,C,62000.0,31.754,0.708
2302,20091110,20100217,C,63000.0,31.149,0.6776
2303,20091110,20100217,C,64000.0,30.532,0.6452
2304,20091110,20100217,C,65000.0,29.906,0.6107
2305,20091110,20100217,C,35000.0,38.0,0.9775
