,Data do Pregao,Data de Vencimento do Contrato,Indicador de Tipo de Opcao,Preco de Exercicio,Valor da Volatilidade,Valor do Delta
3281,20150102,20150218,C,90000.0,23.78,1.0
3282,20150102,20150218,C,70000.0,23.78,1.0
3283,20150102,20150218,C,71000.0,23.78,1.0
3284,20150102,20150218,C,72000.0,23.78,1.0
3285,20150102,20150218,C,73000.0,23.78,1.0
3286,20150102,20150218,C,75000.0,23.78,1.0
3287,20150102,20150218,C,76000.0,23.78,1.0
3288,20150102,20150218,C,77000.0,23.78,1.0
3289,20150102,20150218,C,78000.0,23.78,1.0
3290,20150102,20150218,C,79000.0,23.78,1.0
3291,20150102,20150218,C,80000.0,23.78,1.0
3292,20150102,20150218,V,46000.0,27.9348775,1e-07
3293,20150102,20150218,V,47000.0,27.2320789,1e-07
3294,20150102,20150218,V,48000.0,26.5445174,1e-07
3295,20150102,20150218,V,49000.0,25.8721032,1e-07
3296,20150102,20150218,V,50000.0,25.2464806,1e-07
3297,20150102,20150218,V,51000.0,24.6596822,1.0
3298,20150102,20150218,V,52000.0,24.1239651,1.0
3299,20150102,20150218,V,53000.0,23.6954869,1.0
3300,20150102,20150218,V,54000.0,23.3761995,1.0
3301,20150102,20150218,V,55000.0,23.2055839,1.0
3302,20150102,20150218,V,56000.0,23.0362136,1.0
3303,20150102,20150218,V,57000.0,23.0747352,1.0
3304,20150102,20150218,V,58000.0,23.2176118,1.0
3305,20150102,20150218,V,59000.0,23.361373,1.0
3306,20150102,20150218,V,60000.0,23.5060244,1.0
3307,20150102,20150218,V,63000.0,23.78,1.0
3308,20150102,20150218,V,64000.0,23.78,1.0
3309,20150102,20150218,V,65000.0,23.78,1.0
3310,20150102,20150218,V,66000.0,23.78,1.0
3311,20150102,20150218,V,67000.0,23.78,1.0
3312,20150102,20150218,V,69000.0,23.78,1.0
3313,20150102,20150218,V,61000.0,23.6515714,1.0
3314,20150102,20150218,V,74000.0,23.78,1.0
3315,20150102,20150218,V,62000.0,23.78,1.0
3316,20150102,20150218,V,68000.0,23.78,1.0
3317,20150102,20150218,V,40000.0,32.256232,1e-07
3318,20150102,20150218,V,41000.0,31.510498,1e-07
3319,20150102,20150218,V,42000.0,30.7820046,1e-07
3320,20150102,20150218,V,43000.0,30.0703534,1e-07
3321,20150102,20150218,V,44000.0,29.3751549,1e-07
3322,20150102,20150218,V,45000.0,28.6558139,1e-07
3323,20150102,20150218,V,35000.0,33.54,1e-07
3324,20150102,20150218,V,36000.0,33.54,1e-07
3325,20150102,20150218,V,37000.0,33.54,1e-07
3326,20150102,20150218,V,38000.0,33.54,1e-07
3327,20150102,20150218,V,39000.0,33.0196147,1e-07
3328,20150102,20150218,V,28000.0,33.54,1.0
3329,20150102,20150218,V,29000.0,33.54,1.0
3330,20150102,20150218,V,30000.0,33.54,1.0
3331,20150102,20150218,V,31000.0,33.54,1.0
3332,20150102,20150218,V,32000.0,33.54,1.0
3333,20150102,20150218,V,33000.0,33.54,1.0
3334,20150102,20150218,V,34000.0,33.54,1.0
3335,20150102,20150218,V,90000.0,23.78,1.0
3336,20150102,20150218,V,70000.0,23.78,1.0
3337,20150102,20150218,V,71000.0,23.78,1.0
3338,20150102,20150218,V,72000.0,23.78,1.0
3339,20150102,20150218,V,73000.0,23.78,1.0
3340,20150102,20150218,V,75000.0,23.78,1.0
3341,20150102,20150218,V,76000.0,23.78,1.0
3342,20150102,20150218,V,77000.0,23.78,1.0
3343,20150102,20150218,V,78000.0,23.78,1.0
3344,20150102,20150218,V,79000.0,23.78,1.0
3345,20150102,20150218,V,80000.0,23.78,1.0
3346,20150102,20150415,C,32000.0,34.26,1.0
3347,20150102,20150415,C,33000.0,34.26,1.0
3348,20150102,20150415,C,34000.0,34.26,1.0
3349,20150102,20150415,C,35000.0,33.6840159,1.0
3350,20150102,20150415,C,36000.0,33.0710555,1.0
3351,20150102,20150415,C,38000.0,31.8783946,1.0
3352,20150102,20150415,C,40000.0,30.7287453,1.0
3353,20150102,20150415,C,41000.0,30.1695631,1.0
3354,20150102,20150415,C,42000.0,29.6205565,1.0
3355,20150102,20150415,C,46000.0,27.4027933,1.0
3356,20150102,20150415,C,49000.0,25.8069344,1.0
3357,20150102,20150415,C,51000.0,24.7963903,1.0
3358,20150102,20150415,C,52000.0,24.3151151,1e-07
3359,20150102,20150415,C,53000.0,23.8639307,1e-07
3360,20150102,20150415,C,54000.0,23.4264264,1e-07
3361,20150102,20150415,C,55000.0,23.0506399,1e-07
3362,20150102,20150415,C,56000.0,22.6808814,1e-07
3363,20150102,20150415,C,57000.0,22.4471955,1e-07
3364,20150102,20150415,C,58000.0,22.2278054,1e-07
3365,20150102,20150415,C,59000.0,22.0105595,1e-07
3366,20150102,20150415,C,60000.0,21.7988392,1e-07
3367,20150102,20150415,C,37000.0,32.4692494,1.0
3368,20150102,20150415,C,50000.0,25.2945901,1.0
3369,20150102,20150415,C,39000.0,31.2982918,1.0
3370,20150102,20150415,C,45000.0,27.9453276,1.0
3371,20150102,20150415,C,43000.0,29.062833,1.0
3372,20150102,20150415,C,44000.0,28.4986033,1.0
3373,20150102,20150415,C,47000.0,26.8707918,1.0
3374,20150102,20150415,C,48000.0,26.3339618,1.0
3375,20150102,20150415,C,30000.0,34.26,1.0
3376,20150102,20150415,C,31000.0,34.26,1.0
3377,20150102,20150415,C,71000.0,21.4,1e-07
3378,20150102,20150415,C,72000.0,21.4,1e-07
3379,20150102,20150415,C,73000.0,21.4,1e-07
3380,20150102,20150415,C,74000.0,21.4,1e-07
3381,20150102,20150415,C,75000.0,21.4,1.0
3382,20150102,20150415,C,76000.0,21.4,1.0
3383,20150102,20150415,C,77000.0,21.4,1.0
3384,20150102,20150415,C,78000.0,21.4,1.0
3385,20150102,20150415,C,79000.0,21.4,1.0
3386,20150102,20150415,C,80000.0,21.4,1.0
3387,20150102,20150415,C,90000.0,21.4,1.0
3388,20150102,20150415,C,61000.0,21.744446,1e-07
3389,20150102,20150415,C,62000.0,21.6901885,1e-07
3390,20150102,20150415,C,63000.0,21.6360664,1e-07
3391,20150102,20150415,C,64000.0,21.5820794,1e-07
3392,20150102,20150415,C,65000.0,21.528227,1e-07
3393,20150102,20150415,C,66000.0,21.474509,1e-07
3394,20150102,20150415,C,67000.0,21.4209251,1e-07
3395,20150102,20150415,C,68000.0,21.4,1e-07
3396,20150102,20150415,C,69000.0,21.4,1e-07
3397,20150102,20150415,C,70000.0,21.4,1e-07
3398,20150102,20150415,V,32000.0,34.26,1e-07
3399,20150102,20150415,V,33000.0,34.26,1e-07
3400,20150102,20150415,V,34000.0,34.26,1e-07
3401,20150102,20150415,V,35000.0,33.6840159,1e-07
3402,20150102,20150415,V,36000.0,33.0710555,1e-07
3403,20150102,20150415,V,38000.0,31.8783946,1e-07
3404,20150102,20150415,V,40000.0,30.7287453,1e-07
3405,20150102,20150415,V,41000.0,30.1695631,1e-07
3406,20150102,20150415,V,42000.0,29.6205565,1e-07
3407,20150102,20150415,V,46000.0,27.4027933,1e-07
3408,20150102,20150415,V,49000.0,25.8069344,1e-07
3409,20150102,20150415,V,51000.0,24.7963903,1e-07
3410,20150102,20150415,V,52000.0,24.3151151,1e-07
3411,20150102,20150415,V,53000.0,23.8639307,1.0
3412,20150102,20150415,V,54000.0,23.4264264,1.0
3413,20150102,20150415,V,55000.0,23.0506399,1.0
3414,20150102,20150415,V,56000.0,22.6808814,1.0
3415,20150102,20150415,V,57000.0,22.4471955,1.0
3416,20150102,20150415,V,58000.0,22.2278054,1.0
3417,20150102,20150415,V,59000.0,22.0105595,1.0
3418,20150102,20150415,V,60000.0,21.7988392,1.0
3419,20150102,20150415,V,37000.0,32.4692494,1e-07
3420,20150102,20150415,V,50000.0,25.2945901,1e-07
3421,20150102,20150415,V,39000.0,31.2982918,1e-07
3422,20150102,20150415,V,45000.0,27.9453276,1e-07
3423,20150102,20150415,V,43000.0,29.062833,1e-07
3424,20150102,20150415,V,44000.0,28.4986033,1e-07
3425,20150102,20150415,V,47000.0,26.8707918,1e-07
3426,20150102,20150415,V,48000.0,26.3339618,1e-07
3427,20150102,20150415,V,30000.0,34.26,1e-07
3428,20150102,20150415,V,31000.0,34.26,1e-07
3429,20150102,20150415,V,71000.0,21.4,1.0
3430,20150102,20150415,V,72000.0,21.4,1.0
3431,20150102,20150415,V,73000.0,21.4,1.0
3432,20150102,20150415,V,74000.0,21.4,1.0
3433,20150102,20150415,V,75000.0,21.4,1.0
3434,20150102,20150415,V,76000.0,21.4,1.0
3435,20150102,20150415,V,77000.0,21.4,1.0
3436,20150102,20150415,V,78000.0,21.4,1.0
3437,20150102,20150415,V,79000.0,21.4,1.0
3438,20150102,20150415,V,80000.0,21.4,1.0
3439,20150102,20150415,V,90000.0,21.4,1.0
3440,20150102,20150415,V,61000.0,21.744446,1.0
3441,20150102,20150415,V,62000.0,21.6901885,1.0
3442,20150102,20150415,V,63000.0,21.6360664,1.0
3443,20150102,20150415,V,64000.0,21.5820794,1.0
3444,20150102,20150415,V,65000.0,21.528227,1.0
3445,20150102,20150415,V,66000.0,21.474509,1.0
3446,20150102,20150415,V,67000.0,21.4209251,1.0
3447,20150102,20150415,V,68000.0,21.4,1.0
3448,20150102,20150415,V,69000.0,21.4,1.0
3449,20150102,20150415,V,70000.0,21.4,1.0
3450,20150102,20150617,C,52000.0,23.8422923,1.0
3451,20150102,20150617,C,54000.0,23.11242,1e-07
3452,20150102,20150617,C,64000.0,20.987686,1e-07
3453,20150102,20150617,C,45000.0,27.0114654,1.0
3454,20150102,20150617,C,66000.0,20.8992741,1e-07
3455,20150102,20150617,C,49000.0,25.1030434,1.0
3456,20150102,20150617,C,58000.0,21.9377373,1e-07
3457,20150102,20150617,C,59000.0,21.7360495,1e-07
3458,20150102,20150617,C,60000.0,21.5662432,1e-07
3459,20150102,20150617,C,61000.0,21.3977635,1e-07
3460,20150102,20150617,C,62000.0,21.2306,1e-07
3461,20150102,20150617,C,63000.0,21.0647424,1e-07
3462,20150102,20150617,C,30000.0,35.01,1.0
3463,20150102,20150617,C,90000.0,20.6,1.0
3464,20150102,20150617,C,44000.0,27.5196407,1.0
3465,20150102,20150617,C,68000.0,20.8112348,1e-07
3466,20150102,20150617,V,52000.0,23.8422923,1e-07
3467,20150102,20150617,V,54000.0,23.11242,1.0
3468,20150102,20150617,V,64000.0,20.987686,1.0
3469,20150102,20150617,V,45000.0,27.0114654,1e-07
3470,20150102,20150617,V,66000.0,20.8992741,1.0
3471,20150102,20150617,V,49000.0,25.1030434,1e-07
3472,20150102,20150617,V,58000.0,21.9377373,1.0
3473,20150102,20150617,V,59000.0,21.7360495,1.0
3474,20150102,20150617,V,60000.0,21.5662432,1.0
3475,20150102,20150617,V,61000.0,21.3977635,1.0
3476,20150102,20150617,V,62000.0,21.2306,1.0
3477,20150102,20150617,V,63000.0,21.0647424,1.0
3478,20150102,20150617,V,30000.0,35.01,1e-07
3479,20150102,20150617,V,90000.0,20.6,1.0
3480,20150102,20150617,V,44000.0,27.5196407,1e-07
3481,20150102,20150617,V,68000.0,20.8112348,1.0
3482,20150102,20150812,C,65000.0,20.5454092,1e-07
3483,20150102,20150812,C,66000.0,20.3397826,1e-07
3484,20150102,20150812,C,67000.0,20.2255646,1e-07
3485,20150102,20150812,C,68000.0,20.116461,1e-07
3486,20150102,20150812,C,69000.0,20.007946,1e-07
3487,20150102,20150812,C,70000.0,19.9000164,1e-07
3488,20150102,20150812,C,71000.0,19.7926689,1e-07
3489,20150102,20150812,C,72000.0,19.6859006,1e-07
3490,20150102,20150812,C,73000.0,19.5797082,1e-07
3491,20150102,20150812,C,74000.0,19.4740886,1e-07
3492,20150102,20150812,C,50000.0,24.7946764,1.0
3493,20150102,20150812,C,51000.0,24.4167812,1.0
3494,20150102,20150812,C,52000.0,24.0634285,1.0
3495,20150102,20150812,C,53000.0,23.7151895,1.0
3496,20150102,20150812,C,54000.0,23.3719901,1e-07
3497,20150102,20150812,C,30000.0,34.4469796,1.0
3498,20150102,20150812,C,90000.0,19.23,1.0
3499,20150102,20150812,C,46000.0,26.4070052,1.0
3500,20150102,20150812,C,55000.0,23.0540003,1e-07
3501,20150102,20150812,C,56000.0,22.7424086,1e-07
3502,20150102,20150812,C,57000.0,22.4350283,1e-07
3503,20150102,20150812,C,58000.0,22.1563198,1e-07
3504,20150102,20150812,C,59000.0,21.8889863,1e-07
3505,20150102,20150812,C,60000.0,21.6248785,1e-07
3506,20150102,20150812,C,61000.0,21.3889148,1e-07
3507,20150102,20150812,C,62000.0,21.1748461,1e-07
3508,20150102,20150812,C,63000.0,20.9629198,1e-07
3509,20150102,20150812,C,64000.0,20.7531146,1e-07
3510,20150102,20150812,V,65000.0,20.5454092,1.0
3511,20150102,20150812,V,66000.0,20.3397826,1.0
3512,20150102,20150812,V,67000.0,20.2255646,1.0
3513,20150102,20150812,V,68000.0,20.116461,1.0
3514,20150102,20150812,V,69000.0,20.007946,1.0
3515,20150102,20150812,V,70000.0,19.9000164,1.0
3516,20150102,20150812,V,71000.0,19.7926689,1.0
3517,20150102,20150812,V,72000.0,19.6859006,1.0
3518,20150102,20150812,V,73000.0,19.5797082,1.0
3519,20150102,20150812,V,74000.0,19.4740886,1.0
3520,20150102,20150812,V,50000.0,24.7946764,1e-07
3521,20150102,20150812,V,51000.0,24.4167812,1e-07
3522,20150102,20150812,V,52000.0,24.0634285,1e-07
3523,20150102,20150812,V,53000.0,23.7151895,1e-07
3524,20150102,20150812,V,54000.0,23.3719901,1e-07
3525,20150102,20150812,V,30000.0,34.4469796,1e-07
3526,20150102,20150812,V,90000.0,19.23,1.0
3527,20150102,20150812,V,46000.0,26.4070052,1e-07
3528,20150102,20150812,V,55000.0,23.0540003,1e-07
3529,20150102,20150812,V,56000.0,22.7424086,1.0
3530,20150102,20150812,V,57000.0,22.4350283,1.0
3531,20150102,20150812,V,58000.0,22.1563198,1.0
3532,20150102,20150812,V,59000.0,21.8889863,1.0
3533,20150102,20150812,V,60000.0,21.6248785,1.0
3534,20150102,20150812,V,61000.0,21.3889148,1.0
3535,20150102,20150812,V,62000.0,21.1748461,1.0
3536,20150102,20150812,V,63000.0,20.9629198,1.0
3537,20150102,20150812,V,64000.0,20.7531146,1.0
3538,20150102,20151014,C,30000.0,33.5955159,1.0
3539,20150102,20151014,C,90000.0,19.61,1e-07
3540,20150102,20151014,V,30000.0,33.5955159,1e-07
3541,20150102,20151014,V,90000.0,19.61,1.0
3542,20150102,20151216,C,50000.0,24.2198382,1.0
3543,20150102,20151216,C,51000.0,23.8705441,1.0
3544,20150102,20151216,C,52000.0,23.5262874,1.0
3545,20150102,20151216,C,53000.0,23.2007411,1.0
3546,20150102,20151216,C,54000.0,22.9033818,1.0
3547,20150102,20151216,C,55000.0,22.6098337,1e-07
3548,20150102,20151216,C,56000.0,22.3200479,1e-07
3549,20150102,20151216,C,57000.0,22.0499517,1e-07
3550,20150102,20151216,C,58000.0,21.8097787,1e-07
3551,20150102,20151216,C,59000.0,21.5722217,1e-07
3552,20150102,20151216,C,60000.0,21.3372522,1e-07
3553,20150102,20151216,C,61000.0,21.1307744,1e-07
3554,20150102,20151216,C,62000.0,20.9572441,1e-07
3555,20150102,20151216,C,63000.0,20.7851388,1e-07
3556,20150102,20151216,C,64000.0,20.6144469,1e-07
3557,20150102,20151216,C,65000.0,20.4814411,1e-07
3558,20150102,20151216,C,66000.0,20.4072564,1e-07
3559,20150102,20151216,C,67000.0,20.3333405,1e-07
3560,20150102,20151216,C,68000.0,20.2596922,1e-07
3561,20150102,20151216,C,69000.0,20.1863108,1e-07
3562,20150102,20151216,C,70000.0,20.1131951,1e-07
3563,20150102,20151216,C,40000.0,28.2945802,1.0
3564,20150102,20151216,C,41000.0,27.8416127,1.0
3565,20150102,20151216,C,42000.0,27.4080192,1.0
3566,20150102,20151216,C,43000.0,26.9811783,1.0
3567,20150102,20151216,C,44000.0,26.5609848,1.0
3568,20150102,20151216,C,45000.0,26.1473352,1.0
3569,20150102,20151216,C,46000.0,25.7401277,1.0
3570,20150102,20151216,C,47000.0,25.3392618,1.0
3571,20150102,20151216,C,48000.0,24.9446388,1.0
3572,20150102,20151216,C,49000.0,24.5742435,1.0
3573,20150102,20151216,C,30000.0,33.4820723,1.0
3574,20150102,20151216,C,90000.0,21.4240529,1e-07
3575,20150102,20151216,V,50000.0,24.2198382,1e-07
3576,20150102,20151216,V,51000.0,23.8705441,1e-07
3577,20150102,20151216,V,52000.0,23.5262874,1e-07
3578,20150102,20151216,V,53000.0,23.2007411,1e-07
3579,20150102,20151216,V,54000.0,22.9033818,1e-07
3580,20150102,20151216,V,55000.0,22.6098337,1e-07
3581,20150102,20151216,V,56000.0,22.3200479,1e-07
3582,20150102,20151216,V,57000.0,22.0499517,1e-07
3583,20150102,20151216,V,58000.0,21.8097787,1e-07
3584,20150102,20151216,V,59000.0,21.5722217,1.0
3585,20150102,20151216,V,60000.0,21.3372522,1.0
3586,20150102,20151216,V,61000.0,21.1307744,1.0
3587,20150102,20151216,V,62000.0,20.9572441,1.0
3588,20150102,20151216,V,63000.0,20.7851388,1.0
3589,20150102,20151216,V,64000.0,20.6144469,1.0
3590,20150102,20151216,V,65000.0,20.4814411,1.0
3591,20150102,20151216,V,66000.0,20.4072564,1.0
3592,20150102,20151216,V,67000.0,20.3333405,1.0
3593,20150102,20151216,V,68000.0,20.2596922,1.0
3594,20150102,20151216,V,69000.0,20.1863108,1.0
3595,20150102,20151216,V,70000.0,20.1131951,1.0
3596,20150102,20151216,V,40000.0,28.2945802,1e-07
3597,20150102,20151216,V,41000.0,27.8416127,1e-07
3598,20150102,20151216,V,42000.0,27.4080192,1e-07
3599,20150102,20151216,V,43000.0,26.9811783,1e-07
3600,20150102,20151216,V,44000.0,26.5609848,1e-07
3601,20150102,20151216,V,45000.0,26.1473352,1e-07
3602,20150102,20151216,V,46000.0,25.7401277,1e-07
3603,20150102,20151216,V,47000.0,25.3392618,1e-07
3604,20150102,20151216,V,48000.0,24.9446388,1e-07
3605,20150102,20151216,V,49000.0,24.5742435,1e-07
3606,20150102,20151216,V,30000.0,33.4820723,1e-07
3607,20150102,20151216,V,90000.0,21.4240529,1.0
2710,20150105,20150218,C,46000.0,27.2873366,1.0
2711,20150105,20150218,C,47000.0,26.5722001,1.0
2712,20150105,20150218,C,48000.0,25.8800141,1.0
2713,20150105,20150218,C,49000.0,25.2158959,1.0
2714,20150105,20150218,C,50000.0,24.6124778,1e-07
2715,20150105,20150218,C,51000.0,24.0782953,1e-07
2716,20150105,20150218,C,52000.0,23.6315388,1e-07
2717,20150105,20150218,C,53000.0,23.4426704,1e-07
2718,20150105,20150218,C,54000.0,23.2553115,1e-07
2719,20150105,20150218,C,55000.0,23.2644455,1e-07
2720,20150105,20150218,C,56000.0,23.4397139,1e-07
2721,20150105,20150218,C,57000.0,23.6163027,1e-07
2722,20150105,20150218,C,58000.0,23.794222,1e-07
2723,20150105,20150218,C,59000.0,23.9734816,1e-07
2724,20150105,20150218,C,60000.0,24.11,1e-07
2725,20150105,20150218,C,63000.0,24.11,1e-07
2726,20150105,20150218,C,64000.0,24.11,1.0
2727,20150105,20150218,C,65000.0,24.11,1.0
2728,20150105,20150218,C,66000.0,24.11,1.0
2729,20150105,20150218,C,67000.0,24.11,1.0
2730,20150105,20150218,C,69000.0,24.11,1.0
2731,20150105,20150218,C,61000.0,24.11,1e-07
2732,20150105,20150218,C,74000.0,24.11,1.0
2733,20150105,20150218,C,62000.0,24.11,1e-07
2734,20150105,20150218,C,68000.0,24.11,1.0
2735,20150105,20150218,C,40000.0,31.6065023,1.0
2736,20150105,20150218,C,41000.0,30.8794231,1.0
2737,20150105,20150218,C,42000.0,30.1690696,1.0
2738,20150105,20150218,C,43000.0,29.4750572,1.0
2739,20150105,20150218,C,44000.0,28.7308408,1.0
2740,20150105,20150218,C,45000.0,27.9997879,1.0
2741,20150105,20150218,C,35000.0,33.53,1.0
2742,20150105,20150218,C,36000.0,33.53,1.0
2743,20150105,20150218,C,37000.0,33.53,1.0
2744,20150105,20150218,C,38000.0,33.1124227,1.0
2745,20150105,20150218,C,39000.0,32.3507012,1.0
2746,20150105,20150218,C,28000.0,33.53,1.0
2747,20150105,20150218,C,29000.0,33.53,1.0
2748,20150105,20150218,C,30000.0,33.53,1.0
2749,20150105,20150218,C,31000.0,33.53,1.0
2750,20150105,20150218,C,32000.0,33.53,1.0
2751,20150105,20150218,C,33000.0,33.53,1.0
2752,20150105,20150218,C,34000.0,33.53,1.0
2753,20150105,20150218,C,90000.0,24.11,1.0
2754,20150105,20150218,C,70000.0,24.11,1.0
2755,20150105,20150218,C,71000.0,24.11,1.0
2756,20150105,20150218,C,72000.0,24.11,1.0
2757,20150105,20150218,C,73000.0,24.11,1.0
2758,20150105,20150218,C,75000.0,24.11,1.0
2759,20150105,20150218,C,76000.0,24.11,1.0
2760,20150105,20150218,C,77000.0,24.11,1.0
2761,20150105,20150218,C,78000.0,24.11,1.0
2762,20150105,20150218,C,79000.0,24.11,1.0
2763,20150105,20150218,C,80000.0,24.11,1.0
2764,20150105,20150218,V,46000.0,27.2873366,1e-07
2765,20150105,20150218,V,47000.0,26.5722001,1e-07
2766,20150105,20150218,V,48000.0,25.8800141,1e-07
2767,20150105,20150218,V,49000.0,25.2158959,1e-07
2768,20150105,20150218,V,50000.0,24.6124778,1.0
2769,20150105,20150218,V,51000.0,24.0782953,1.0
2770,20150105,20150218,V,52000.0,23.6315388,1.0
2771,20150105,20150218,V,53000.0,23.4426704,1.0
2772,20150105,20150218,V,54000.0,23.2553115,1.0
2773,20150105,20150218,V,55000.0,23.2644455,1.0
2774,20150105,20150218,V,56000.0,23.4397139,1.0
2775,20150105,20150218,V,57000.0,23.6163027,1.0
2776,20150105,20150218,V,58000.0,23.794222,1.0
2777,20150105,20150218,V,59000.0,23.9734816,1.0
2778,20150105,20150218,V,60000.0,24.11,1.0
2779,20150105,20150218,V,63000.0,24.11,1.0
2780,20150105,20150218,V,64000.0,24.11,1.0
2781,20150105,20150218,V,65000.0,24.11,1.0
2782,20150105,20150218,V,66000.0,24.11,1.0
2783,20150105,20150218,V,67000.0,24.11,1.0
2784,20150105,20150218,V,69000.0,24.11,1.0
2785,20150105,20150218,V,61000.0,24.11,1.0
2786,20150105,20150218,V,74000.0,24.11,1.0
2787,20150105,20150218,V,62000.0,24.11,1.0
2788,20150105,20150218,V,68000.0,24.11,1.0
2789,20150105,20150218,V,40000.0,31.6065023,1e-07
2790,20150105,20150218,V,41000.0,30.8794231,1e-07
2791,20150105,20150218,V,42000.0,30.1690696,1e-07
2792,20150105,20150218,V,43000.0,29.4750572,1e-07
2793,20150105,20150218,V,44000.0,28.7308408,1e-07
2794,20150105,20150218,V,45000.0,27.9997879,1e-07
2795,20150105,20150218,V,35000.0,33.53,1e-07
2796,20150105,20150218,V,36000.0,33.53,1e-07
2797,20150105,20150218,V,37000.0,33.53,1e-07
2798,20150105,20150218,V,38000.0,33.1124227,1e-07
2799,20150105,20150218,V,39000.0,32.3507012,1e-07
2800,20150105,20150218,V,28000.0,33.53,1.0
2801,20150105,20150218,V,29000.0,33.53,1.0
2802,20150105,20150218,V,30000.0,33.53,1.0
2803,20150105,20150218,V,31000.0,33.53,1.0
2804,20150105,20150218,V,32000.0,33.53,1.0
2805,20150105,20150218,V,33000.0,33.53,1.0
2806,20150105,20150218,V,34000.0,33.53,1e-07
2807,20150105,20150218,V,90000.0,24.11,1.0
2808,20150105,20150218,V,70000.0,24.11,1.0
2809,20150105,20150218,V,71000.0,24.11,1.0
2810,20150105,20150218,V,72000.0,24.11,1.0
2811,20150105,20150218,V,73000.0,24.11,1.0
2812,20150105,20150218,V,75000.0,24.11,1.0
2813,20150105,20150218,V,76000.0,24.11,1.0
2814,20150105,20150218,V,77000.0,24.11,1.0
2815,20150105,20150218,V,78000.0,24.11,1.0
2816,20150105,20150218,V,79000.0,24.11,1.0
2817,20150105,20150218,V,80000.0,24.11,1.0
2818,20150105,20150415,C,32000.0,34.34,1.0
2819,20150105,20150415,C,33000.0,34.34,1.0
2820,20150105,20150415,C,34000.0,33.8331706,1.0
2821,20150105,20150415,C,35000.0,33.212716,1.0
2822,20150105,20150415,C,36000.0,32.6036396,1.0
2823,20150105,20150415,C,38000.0,31.418791,1.0
2824,20150105,20150415,C,40000.0,30.2770009,1.0
2825,20150105,20150415,C,41000.0,29.7217616,1.0
2826,20150105,20150415,C,42000.0,29.1501932,1.0
2827,20150105,20150415,C,46000.0,26.9390177,1.0
2828,20150105,20150415,C,49000.0,25.388562,1.0
2829,20150105,20150415,C,51000.0,24.4490632,1e-07
2830,20150105,20150415,C,52000.0,24.0148486,1e-07
2831,20150105,20150415,C,53000.0,23.6306848,1e-07
2832,20150105,20150415,C,54000.0,23.2697773,1e-07
2833,20150105,20150415,C,55000.0,22.9902109,1e-07
2834,20150105,20150415,C,56000.0,22.7683114,1e-07
2835,20150105,20150415,C,57000.0,22.5485536,1e-07
2836,20150105,20150415,C,58000.0,22.330917,1e-07
2837,20150105,20150415,C,59000.0,22.2341768,1e-07
2838,20150105,20150415,C,60000.0,22.1743912,1e-07
2839,20150105,20150415,C,37000.0,32.0057329,1.0
2840,20150105,20150415,C,50000.0,24.8982943,1e-07
